transmission_line_id,circuit_id,province,operating_region,owner,number_of_circuits,current,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage_in_kv,reactance_in_ohm,summer_ampacity,winter_ampacity,summer_rating_in_mva,winter_rating_in_mva,power_factor,smax,summer_capacity_in_mw,winter_capacity_in_mw,starting_node_name,starting_node_code,ending_node_name,ending_node_code,notes,sources
12759,W44LC,ON,Ontario,HONI,1,ac,14,8.642,140,86.42,230,,,,,,,2.24,300,325,,ON_BUC_DSS,,ON_EDG_DSS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12760,W44LC,ON,Ontario,HONI,1,ac,35,21.605,140,86.42,230,,,,,,,2.24,300,325,,ON_BUC_DSS,,ON_COW_JCT,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12761,W44LC,ON,Ontario,HONI,1,ac,30,18.519,140,86.42,230,,,,,,,2.24,300,325,,ON_COW_JCT,,ON_DUA_JCT,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12762,W44LC,ON,Ontario,HONI,1,ac,6,3.704,140,86.42,230,,,,,,,2.24,300,325,,ON_DUA_JCT,,ON_DUA_DSS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:6, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12763,W44LC,ON,Ontario,HONI,1,ac,40,24.691,140,86.42,230,,,,,,,2.24,300,325,,ON_DUA_JCT,,ON_CHT_SWS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:6, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12764,W44LC,ON,Ontario,HONI,1,ac,15,9.259,140,86.42,230,,,,,,,2.24,300,325,,ON_COW_JCT,,ON_LGW_DSS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12765,W45LC,ON,Ontario,HONI,1,ac,35,21.605,96,59.259,230,,,,,,,2.87,385,416,,ON_BUC_DSS,,ON_COW_JCT,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12766,W45LC,ON,Ontario,HONI,1,ac,30,18.519,96,59.259,230,,,,,,,2.87,385,416,,ON_COW_JCT,,ON_DUA_JCT,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12767,W45LC,ON,Ontario,HONI,1,ac,6,3.704,96,59.259,230,,,,,,,2.87,385,416,,ON_DUA_JCT,,ON_DUA_DSS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:6, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12768,W45LC,ON,Ontario,HONI,1,ac,10,6.173,96,59.259,230,,,,,,,2.87,385,416,,ON_DUA_JCT,,ON_SPC_SWS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12769,W45LC,ON,Ontario,HONI,1,ac,15,9.259,96,59.259,230,,,,,,,2.87,385,416,,ON_COW_JCT,,ON_LGW_DSS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12770,W4T,ON,Ontario,HONI,1,ac,5.5,3.395,17.5,10.802,115,,,,,,,3,98,108,,ON_BUC_DSS,,ON_KET_JCT,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12771,W4T,ON,Ontario,HONI,1,ac,9,5.556,17.5,10.802,115,,,,,,,3,98,108,,ON_KET_JCT,,ON_STT_DSS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12772,W4T,ON,Ontario,HONI,1,ac,3,1.852,17.5,10.802,115,,,,,,,3,98,108,,ON_KET_JCT,,ON_W34_JCT,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12773,W5N,ON,Ontario,HONI,1,ac,4.5,2.778,4.5,2.778,115,,,,,,,3,98,108,,ON_BUC_DSS,,ON_NEL_DSS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12774,W6CS,ON,Ontario,HONI,1,ac,1,0.617,66.2,40.864,115,,,,,,,3,98,108,,ON_ARN_JCT,,ON_ARN_DSS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12775,W6CS,ON,Ontario,HONI,1,ac,10,6.173,66.2,40.864,115,,,,,,,3,98,108,,ON_ARN_JCT,,ON_MSP_JCT,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12776,W6CS,ON,Ontario,HONI,1,ac,0.1,0.062,66.2,40.864,115,,,,,,,3,98,108,,ON_MCW_JCT,,ON_MCW_DSS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12777,W6CS,ON,Ontario,HONI,1,ac,0.1,0.062,66.2,40.864,115,,,,,,,3,98,108,,ON_MCW_JCT,,ON_SOM_SWS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12778,W6CS,ON,Ontario,HONI,1,ac,15,9.259,66.2,40.864,115,,,,,,,3,98,108,,ON_MSP_JCT,,ON_CHF_SWS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12779,W6CS,ON,Ontario,HONI,1,ac,30,18.519,66.2,40.864,115,,,,,,,3,98,108,,ON_MSP_JCT,,ON_MCW_JCT,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12780,W6CS,ON,Ontario,HONI,1,ac,10,6.173,66.2,40.864,115,,,,,,,3,98,108,,ON_STW_DSS,,ON_ARN_JCT,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12781,W6NL,ON,Ontario,HONI,1,ac,4.5,2.778,7.1,4.383,115,,,,,,,3,98,108,,ON_NEL_DSS,,ON_BUC_JCT,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12782,W6NL,ON,Ontario,HONI,1,ac,2.5,1.543,7.1,4.383,115,,,,,,,3,98,108,,ON_BUC_JCT,,ON_HIG_DSS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12783,W6NL,ON,Ontario,HONI,1,ac,0.1,0.062,7.1,4.383,115,,,,,,,3,98,108,,ON_BUC_DSS,,ON_BUC_JCT,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
12784,W7,ON,Ontario,HONI,1,ac,28,17.284,28,17.284,115,,,,,,,3,98,108,,ON_BUC_DSS,,ON_ING_DSS,,"circuit_id:281, owner:281, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:7, line_segment_length_mi:7, line_length_km:7, line_length_mi:7, voltage:7, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:281, ending_node_code:None, other_references:None, notes:None"
