local_time,province,daily_hour_ending,annual_hour_ending,demand_MWh
2020-03-29 13:00:00,BC,14,2126,6994
2020-03-29 14:00:00,BC,15,2127,6986
2020-03-29 15:00:00,BC,16,2128,7132
2020-03-29 16:00:00,BC,17,2129,7410
2020-03-29 17:00:00,BC,18,2130,7581
2020-03-29 18:00:00,BC,19,2131,7638
2020-03-29 19:00:00,BC,20,2132,7595
2020-03-29 20:00:00,BC,21,2133,7294
2020-03-29 21:00:00,BC,22,2134,6930
2020-03-29 22:00:00,BC,23,2135,6605
2020-03-29 23:00:00,BC,24,2136,6316
2020-03-30 00:00:00,BC,1,2137,6216
2020-03-30 01:00:00,BC,2,2138,6164
2020-03-30 02:00:00,BC,3,2139,6202
2020-03-30 03:00:00,BC,4,2140,6324
2020-03-30 04:00:00,BC,5,2141,6577
2020-03-30 05:00:00,BC,6,2142,7134
2020-03-30 06:00:00,BC,7,2143,7621
2020-03-30 07:00:00,BC,8,2144,7963
2020-03-30 08:00:00,BC,9,2145,8240
2020-03-30 09:00:00,BC,10,2146,8298
2020-03-30 10:00:00,BC,11,2147,8432
2020-03-30 11:00:00,BC,12,2148,8456
2020-03-30 12:00:00,BC,13,2149,8366
2020-03-30 13:00:00,BC,14,2150,8209
2020-03-30 14:00:00,BC,15,2151,8061
2020-03-30 15:00:00,BC,16,2152,8102
2020-03-30 16:00:00,BC,17,2153,8253
2020-03-30 17:00:00,BC,18,2154,8196
2020-03-30 18:00:00,BC,19,2155,8217
2020-03-30 19:00:00,BC,20,2156,8206
2020-03-30 20:00:00,BC,21,2157,7872
2020-03-30 21:00:00,BC,22,2158,7505
2020-03-30 22:00:00,BC,23,2159,7109
2020-03-30 23:00:00,BC,24,2160,6854
2020-03-31 00:00:00,BC,1,2161,6706
2020-03-31 01:00:00,BC,2,2162,6667
2020-03-31 02:00:00,BC,3,2163,6637
2020-03-31 03:00:00,BC,4,2164,6755
2020-03-31 04:00:00,BC,5,2165,7049
2020-03-31 05:00:00,BC,6,2166,7606
2020-03-31 06:00:00,BC,7,2167,8070
2020-03-31 07:00:00,BC,8,2168,8331
2020-03-31 08:00:00,BC,9,2169,8356
2020-03-31 09:00:00,BC,10,2170,8297
2020-03-31 10:00:00,BC,11,2171,8192
2020-03-31 11:00:00,BC,12,2172,8166
2020-03-31 12:00:00,BC,13,2173,8037
2020-03-31 13:00:00,BC,14,2174,7885
2020-03-31 14:00:00,BC,15,2175,7777
2020-03-31 15:00:00,BC,16,2176,7843
2020-03-31 16:00:00,BC,17,2177,8100
2020-03-31 17:00:00,BC,18,2178,8041
2020-03-31 18:00:00,BC,19,2179,8061
2020-03-31 19:00:00,BC,20,2180,8102
2020-03-31 20:00:00,BC,21,2181,7840
2020-03-31 21:00:00,BC,22,2182,7448
2020-03-31 22:00:00,BC,23,2183,7086
2020-03-31 23:00:00,BC,24,2184,6781
2020-04-01 00:00:00,BC,1,2185,6653
2020-04-01 01:00:00,BC,2,2186,6590
2020-04-01 02:00:00,BC,3,2187,6581
2020-04-01 03:00:00,BC,4,2188,6692
2020-04-01 04:00:00,BC,5,2189,6994
2020-04-01 05:00:00,BC,6,2190,7539
2020-04-01 06:00:00,BC,7,2191,8080
2020-04-01 07:00:00,BC,8,2192,8320
2020-04-01 08:00:00,BC,9,2193,8341
2020-04-01 09:00:00,BC,10,2194,8246
2020-04-01 10:00:00,BC,11,2195,8187
2020-04-01 11:00:00,BC,12,2196,8171
2020-04-01 12:00:00,BC,13,2197,8011
2020-04-01 13:00:00,BC,14,2198,7878
2020-04-01 14:00:00,BC,15,2199,7755
2020-04-01 15:00:00,BC,16,2200,7782
2020-04-01 16:00:00,BC,17,2201,7950
2020-04-01 17:00:00,BC,18,2202,7947
2020-04-01 18:00:00,BC,19,2203,8063
2020-04-01 19:00:00,BC,20,2204,8122
2020-04-01 20:00:00,BC,21,2205,7876
2020-04-01 21:00:00,BC,22,2206,7460
2020-04-01 22:00:00,BC,23,2207,7060
2020-04-01 23:00:00,BC,24,2208,6827
2020-04-02 00:00:00,BC,1,2209,6682
2020-04-02 01:00:00,BC,2,2210,6602
2020-04-02 02:00:00,BC,3,2211,6626
2020-04-02 03:00:00,BC,4,2212,6756
2020-04-02 04:00:00,BC,5,2213,7052
2020-04-02 05:00:00,BC,6,2214,7609
2020-04-02 06:00:00,BC,7,2215,8110
2020-04-02 07:00:00,BC,8,2216,8360
2020-04-02 08:00:00,BC,9,2217,8382
2020-04-02 09:00:00,BC,10,2218,8357
2020-04-02 10:00:00,BC,11,2219,8279
2020-04-02 11:00:00,BC,12,2220,8193
2020-04-02 12:00:00,BC,13,2221,7977
2020-04-02 13:00:00,BC,14,2222,7796
2020-04-02 14:00:00,BC,15,2223,7751
2020-04-02 15:00:00,BC,16,2224,7864
2020-04-02 16:00:00,BC,17,2225,8041
2020-04-02 17:00:00,BC,18,2226,8058
2020-04-02 18:00:00,BC,19,2227,8026
2020-04-02 19:00:00,BC,20,2228,7977
2020-04-02 20:00:00,BC,21,2229,7717
2020-04-02 21:00:00,BC,22,2230,7321
2020-04-02 22:00:00,BC,23,2231,6975
2020-04-02 23:00:00,BC,24,2232,6730
2020-04-03 00:00:00,BC,1,2233,6646
2020-04-03 01:00:00,BC,2,2234,6585
2020-04-03 02:00:00,BC,3,2235,6597
2020-04-03 03:00:00,BC,4,2236,6701
2020-04-03 04:00:00,BC,5,2237,6978
2020-04-03 05:00:00,BC,6,2238,7448
2020-04-03 06:00:00,BC,7,2239,7944
2020-04-03 07:00:00,BC,8,2240,8286
2020-04-03 08:00:00,BC,9,2241,8351
2020-04-03 09:00:00,BC,10,2242,8349
2020-04-03 10:00:00,BC,11,2243,8371
2020-04-03 11:00:00,BC,12,2244,8336
2020-04-03 12:00:00,BC,13,2245,8159
2020-04-03 13:00:00,BC,14,2246,7944
2020-04-03 14:00:00,BC,15,2247,7826
2020-04-03 15:00:00,BC,16,2248,7835
2020-04-03 16:00:00,BC,17,2249,7946
2020-04-03 17:00:00,BC,18,2250,7972
2020-04-03 18:00:00,BC,19,2251,8035
2020-04-03 19:00:00,BC,20,2252,8095
2020-04-03 20:00:00,BC,21,2253,7861
2020-04-03 21:00:00,BC,22,2254,7452
2020-04-03 22:00:00,BC,23,2255,7103
2020-04-03 23:00:00,BC,24,2256,6816
2020-04-04 00:00:00,BC,1,2257,6683
2020-04-04 01:00:00,BC,2,2258,6604
2020-04-04 02:00:00,BC,3,2259,6586
2020-04-04 03:00:00,BC,4,2260,6673
2020-04-04 04:00:00,BC,5,2261,6858
2020-04-04 05:00:00,BC,6,2262,7127
2020-04-04 06:00:00,BC,7,2263,7436
2020-04-04 07:00:00,BC,8,2264,7734
2020-04-04 08:00:00,BC,9,2265,7894
2020-04-04 09:00:00,BC,10,2266,7936
2020-04-04 10:00:00,BC,11,2267,7890
2020-04-04 11:00:00,BC,12,2268,7827
2020-04-04 12:00:00,BC,13,2269,7662
2020-04-04 13:00:00,BC,14,2270,7474
2020-04-04 14:00:00,BC,15,2271,7372
2020-04-04 15:00:00,BC,16,2272,7401
2020-04-04 16:00:00,BC,17,2273,7592
2020-04-04 17:00:00,BC,18,2274,7618
2020-04-04 18:00:00,BC,19,2275,7682
2020-04-04 19:00:00,BC,20,2276,7757
2020-04-04 20:00:00,BC,21,2277,7559
2020-04-04 21:00:00,BC,22,2278,7186
2020-04-04 22:00:00,BC,23,2279,6862
2020-04-04 23:00:00,BC,24,2280,6607
2020-04-05 00:00:00,BC,1,2281,6479
2020-04-05 01:00:00,BC,2,2282,6428
2020-04-05 02:00:00,BC,3,2283,6427
2020-04-05 03:00:00,BC,4,2284,6481
2020-04-05 04:00:00,BC,5,2285,6624
2020-04-05 05:00:00,BC,6,2286,6836
2020-04-05 06:00:00,BC,7,2287,7129
2020-04-05 07:00:00,BC,8,2288,7388
2020-04-05 08:00:00,BC,9,2289,7553
2020-04-05 09:00:00,BC,10,2290,7603
2020-04-05 10:00:00,BC,11,2291,7595
2020-04-05 11:00:00,BC,12,2292,7521
2020-04-05 12:00:00,BC,13,2293,7357
2020-04-05 13:00:00,BC,14,2294,7198
2020-04-05 14:00:00,BC,15,2295,7106
2020-04-05 15:00:00,BC,16,2296,7212
2020-04-05 16:00:00,BC,17,2297,7464
2020-04-05 17:00:00,BC,18,2298,7489
2020-04-05 18:00:00,BC,19,2299,7501
2020-04-05 19:00:00,BC,20,2300,7641
2020-04-05 20:00:00,BC,21,2301,7378
2020-04-05 21:00:00,BC,22,2302,7011
2020-04-05 22:00:00,BC,23,2303,6642
2020-04-05 23:00:00,BC,24,2304,6415
2020-04-06 00:00:00,BC,1,2305,6295
2020-04-06 01:00:00,BC,2,2306,6251
2020-04-06 02:00:00,BC,3,2307,6326
2020-04-06 03:00:00,BC,4,2308,6423
2020-04-06 04:00:00,BC,5,2309,6722
2020-04-06 05:00:00,BC,6,2310,7251
2020-04-06 06:00:00,BC,7,2311,7780
2020-04-06 07:00:00,BC,8,2312,7920
2020-04-06 08:00:00,BC,9,2313,7898
2020-04-06 09:00:00,BC,10,2314,7775
2020-04-06 10:00:00,BC,11,2315,7726
2020-04-06 11:00:00,BC,12,2316,7709
2020-04-06 12:00:00,BC,13,2317,7539
2020-04-06 13:00:00,BC,14,2318,7368
2020-04-06 14:00:00,BC,15,2319,7282
2020-04-06 15:00:00,BC,16,2320,7281
2020-04-06 16:00:00,BC,17,2321,7438
2020-04-06 17:00:00,BC,18,2322,7444
2020-04-06 18:00:00,BC,19,2323,7399
2020-04-06 19:00:00,BC,20,2324,7492
2020-04-06 20:00:00,BC,21,2325,7270
2020-04-06 21:00:00,BC,22,2326,6865
2020-04-06 22:00:00,BC,23,2327,6508
2020-04-06 23:00:00,BC,24,2328,6194
2020-04-07 00:00:00,BC,1,2329,6038
2020-04-07 01:00:00,BC,2,2330,6016
2020-04-07 02:00:00,BC,3,2331,6000
2020-04-07 03:00:00,BC,4,2332,6147
2020-04-07 04:00:00,BC,5,2333,6460
2020-04-07 05:00:00,BC,6,2334,6934
2020-04-07 06:00:00,BC,7,2335,7434
2020-04-07 07:00:00,BC,8,2336,7633
2020-04-07 08:00:00,BC,9,2337,7650
2020-04-07 09:00:00,BC,10,2338,7598
2020-04-07 10:00:00,BC,11,2339,7513
2020-04-07 11:00:00,BC,12,2340,7476
2020-04-07 12:00:00,BC,13,2341,7363
2020-04-07 13:00:00,BC,14,2342,7197
2020-04-07 14:00:00,BC,15,2343,7132
2020-04-07 15:00:00,BC,16,2344,7153
2020-04-07 16:00:00,BC,17,2345,7312
2020-04-07 17:00:00,BC,18,2346,7308
2020-04-07 18:00:00,BC,19,2347,7321
2020-04-07 19:00:00,BC,20,2348,7452
2020-04-07 20:00:00,BC,21,2349,7233
2020-04-07 21:00:00,BC,22,2350,6846
2020-04-07 22:00:00,BC,23,2351,6498
2020-04-07 23:00:00,BC,24,2352,6261
2020-04-08 00:00:00,BC,1,2353,6160
2020-04-08 01:00:00,BC,2,2354,6104
2020-04-08 02:00:00,BC,3,2355,6144
2020-04-08 03:00:00,BC,4,2356,6283
2020-04-08 04:00:00,BC,5,2357,6570
2020-04-08 05:00:00,BC,6,2358,7079
2020-04-08 06:00:00,BC,7,2359,7556
2020-04-08 07:00:00,BC,8,2360,7754
2020-04-08 08:00:00,BC,9,2361,7729
2020-04-08 09:00:00,BC,10,2362,7598
2020-04-08 10:00:00,BC,11,2363,7583
2020-04-08 11:00:00,BC,12,2364,7545
2020-04-08 12:00:00,BC,13,2365,7403
2020-04-08 13:00:00,BC,14,2366,7190
2020-04-08 14:00:00,BC,15,2367,7055
2020-04-08 15:00:00,BC,16,2368,7082
2020-04-08 16:00:00,BC,17,2369,7248
2020-04-08 17:00:00,BC,18,2370,7247
2020-04-08 18:00:00,BC,19,2371,7236
2020-04-08 19:00:00,BC,20,2372,7346
2020-04-08 20:00:00,BC,21,2373,7100
2020-04-08 21:00:00,BC,22,2374,6722
2020-04-08 22:00:00,BC,23,2375,6359
2020-04-08 23:00:00,BC,24,2376,6065
2020-04-09 00:00:00,BC,1,2377,5937
2020-04-09 01:00:00,BC,2,2378,5902
2020-04-09 02:00:00,BC,3,2379,5907
2020-04-09 03:00:00,BC,4,2380,6052
2020-04-09 04:00:00,BC,5,2381,6336
2020-04-09 05:00:00,BC,6,2382,6841
2020-04-09 06:00:00,BC,7,2383,7303
2020-04-09 07:00:00,BC,8,2384,7493
2020-04-09 08:00:00,BC,9,2385,7442
2020-04-09 09:00:00,BC,10,2386,7404
2020-04-09 10:00:00,BC,11,2387,7432
2020-04-09 11:00:00,BC,12,2388,7406
2020-04-09 12:00:00,BC,13,2389,7273
2020-04-09 13:00:00,BC,14,2390,7090
2020-04-09 14:00:00,BC,15,2391,6958
2020-04-09 15:00:00,BC,16,2392,6998
2020-04-09 16:00:00,BC,17,2393,7169
2020-04-09 17:00:00,BC,18,2394,7138
2020-04-09 18:00:00,BC,19,2395,7123
2020-04-09 19:00:00,BC,20,2396,7244
2020-04-09 20:00:00,BC,21,2397,7022
2020-04-09 21:00:00,BC,22,2398,6654
2020-04-09 22:00:00,BC,23,2399,6291
2020-04-09 23:00:00,BC,24,2400,5964
2020-04-10 00:00:00,BC,1,2401,5796
2020-04-10 01:00:00,BC,2,2402,5763
2020-04-10 02:00:00,BC,3,2403,5762
2020-04-10 03:00:00,BC,4,2404,5836
2020-04-10 04:00:00,BC,5,2405,6023
2020-04-10 05:00:00,BC,6,2406,6263
2020-04-10 06:00:00,BC,7,2407,6499
2020-04-10 07:00:00,BC,8,2408,6721
2020-04-10 08:00:00,BC,9,2409,6879
2020-04-10 09:00:00,BC,10,2410,6942
2020-04-10 10:00:00,BC,11,2411,6972
2020-04-10 11:00:00,BC,12,2412,6958
2020-04-10 12:00:00,BC,13,2413,6848
2020-04-10 13:00:00,BC,14,2414,6712
2020-04-10 14:00:00,BC,15,2415,6611
2020-04-10 15:00:00,BC,16,2416,6631
2020-04-10 16:00:00,BC,17,2417,6809
2020-04-10 17:00:00,BC,18,2418,6823
2020-04-10 18:00:00,BC,19,2419,6773
2020-04-10 19:00:00,BC,20,2420,6868
2020-04-10 20:00:00,BC,21,2421,6662
2020-04-10 21:00:00,BC,22,2422,6339
2020-04-10 22:00:00,BC,23,2423,6058
2020-04-10 23:00:00,BC,24,2424,5779
2020-04-11 00:00:00,BC,1,2425,5661
2020-04-11 01:00:00,BC,2,2426,5574
2020-04-11 02:00:00,BC,3,2427,5575
2020-04-11 03:00:00,BC,4,2428,5643
2020-04-11 04:00:00,BC,5,2429,5792
2020-04-11 05:00:00,BC,6,2430,6004
2020-04-11 06:00:00,BC,7,2431,6282
2020-04-11 07:00:00,BC,8,2432,6581
2020-04-11 08:00:00,BC,9,2433,6782
2020-04-11 09:00:00,BC,10,2434,6879
2020-04-11 10:00:00,BC,11,2435,6939
2020-04-11 11:00:00,BC,12,2436,6920
2020-04-11 12:00:00,BC,13,2437,6818
2020-04-11 13:00:00,BC,14,2438,6665
2020-04-11 14:00:00,BC,15,2439,6603
2020-04-11 15:00:00,BC,16,2440,6686
2020-04-11 16:00:00,BC,17,2441,6857
2020-04-11 17:00:00,BC,18,2442,6878
2020-04-11 18:00:00,BC,19,2443,6894
2020-04-11 19:00:00,BC,20,2444,7049
2020-04-11 20:00:00,BC,21,2445,6883
2020-04-11 21:00:00,BC,22,2446,6541
2020-04-11 22:00:00,BC,23,2447,6232
2020-04-11 23:00:00,BC,24,2448,6003
2020-04-12 00:00:00,BC,1,2449,5898
2020-04-12 01:00:00,BC,2,2450,5884
2020-04-12 02:00:00,BC,3,2451,5891
2020-04-12 03:00:00,BC,4,2452,5942
2020-04-12 04:00:00,BC,5,2453,6119
2020-04-12 05:00:00,BC,6,2454,6336
2020-04-12 06:00:00,BC,7,2455,6593
2020-04-12 07:00:00,BC,8,2456,6788
2020-04-12 08:00:00,BC,9,2457,6920
2020-04-12 09:00:00,BC,10,2458,6970
2020-04-12 10:00:00,BC,11,2459,6951
2020-04-12 11:00:00,BC,12,2460,6948
2020-04-12 12:00:00,BC,13,2461,6798
2020-04-12 13:00:00,BC,14,2462,6668
2020-04-12 14:00:00,BC,15,2463,6637
2020-04-12 15:00:00,BC,16,2464,6758
2020-04-12 16:00:00,BC,17,2465,6933
2020-04-12 17:00:00,BC,18,2466,6853
2020-04-12 18:00:00,BC,19,2467,6845
2020-04-12 19:00:00,BC,20,2468,6989
2020-04-12 20:00:00,BC,21,2469,6819
2020-04-12 21:00:00,BC,22,2470,6520
2020-04-12 22:00:00,BC,23,2471,6235
2020-04-12 23:00:00,BC,24,2472,6024
2020-04-13 00:00:00,BC,1,2473,5949
2020-04-13 01:00:00,BC,2,2474,5928
2020-04-13 02:00:00,BC,3,2475,5970
2020-04-13 03:00:00,BC,4,2476,6104
2020-04-13 04:00:00,BC,5,2477,6364
2020-04-13 05:00:00,BC,6,2478,6738
2020-04-13 06:00:00,BC,7,2479,7041
2020-04-13 07:00:00,BC,8,2480,7220
2020-04-13 08:00:00,BC,9,2481,7312
2020-04-13 09:00:00,BC,10,2482,7322
2020-04-13 10:00:00,BC,11,2483,7282
2020-04-13 11:00:00,BC,12,2484,7229
2020-04-13 12:00:00,BC,13,2485,7071
2020-04-13 13:00:00,BC,14,2486,6830
2020-04-13 14:00:00,BC,15,2487,6754
2020-04-13 15:00:00,BC,16,2488,6885
2020-04-13 16:00:00,BC,17,2489,7101
2020-04-13 17:00:00,BC,18,2490,7117
2020-04-13 18:00:00,BC,19,2491,7079
2020-04-13 19:00:00,BC,20,2492,7187
2020-04-13 20:00:00,BC,21,2493,6926
2020-04-13 21:00:00,BC,22,2494,6531
2020-04-13 22:00:00,BC,23,2495,6106
2020-04-13 23:00:00,BC,24,2496,5823
2020-04-14 00:00:00,BC,1,2497,5676
2020-04-14 01:00:00,BC,2,2498,5612
2020-04-14 02:00:00,BC,3,2499,5584
2020-04-14 03:00:00,BC,4,2500,5726
2020-04-14 04:00:00,BC,5,2501,6002
2020-04-14 05:00:00,BC,6,2502,6479
2020-04-14 06:00:00,BC,7,2503,6943
2020-04-14 07:00:00,BC,8,2504,7244
2020-04-14 08:00:00,BC,9,2505,7297
2020-04-14 09:00:00,BC,10,2506,7245
2020-04-14 10:00:00,BC,11,2507,7223
2020-04-14 11:00:00,BC,12,2508,7231
2020-04-14 12:00:00,BC,13,2509,7133
2020-04-14 13:00:00,BC,14,2510,6992
2020-04-14 14:00:00,BC,15,2511,6895
2020-04-14 15:00:00,BC,16,2512,6928
2020-04-14 16:00:00,BC,17,2513,7092
2020-04-14 17:00:00,BC,18,2514,7045
2020-04-14 18:00:00,BC,19,2515,6969
2020-04-14 19:00:00,BC,20,2516,7056
2020-04-14 20:00:00,BC,21,2517,6834
2020-04-14 21:00:00,BC,22,2518,6473
2020-04-14 22:00:00,BC,23,2519,6086
2020-04-14 23:00:00,BC,24,2520,5776
2020-04-15 00:00:00,BC,1,2521,5633
2020-04-15 01:00:00,BC,2,2522,5564
2020-04-15 02:00:00,BC,3,2523,5559
2020-04-15 03:00:00,BC,4,2524,5668
2020-04-15 04:00:00,BC,5,2525,5940
2020-04-15 05:00:00,BC,6,2526,6356
2020-04-15 06:00:00,BC,7,2527,6800
2020-04-15 07:00:00,BC,8,2528,7073
2020-04-15 08:00:00,BC,9,2529,7073
2020-04-15 09:00:00,BC,10,2530,7035
2020-04-15 10:00:00,BC,11,2531,7120
2020-04-15 11:00:00,BC,12,2532,7055
2020-04-15 12:00:00,BC,13,2533,6948
2020-04-15 13:00:00,BC,14,2534,6817
2020-04-15 14:00:00,BC,15,2535,6631
2020-04-15 15:00:00,BC,16,2536,6726
2020-04-15 16:00:00,BC,17,2537,6850
2020-04-15 17:00:00,BC,18,2538,6812
2020-04-15 18:00:00,BC,19,2539,6780
2020-04-15 19:00:00,BC,20,2540,6899
2020-04-15 20:00:00,BC,21,2541,6725
2020-04-15 21:00:00,BC,22,2542,6289
2020-04-15 22:00:00,BC,23,2543,5923
2020-04-15 23:00:00,BC,24,2544,5666
2020-04-16 00:00:00,BC,1,2545,5550
2020-04-16 01:00:00,BC,2,2546,5489
2020-04-16 02:00:00,BC,3,2547,5525
2020-04-16 03:00:00,BC,4,2548,5628
2020-04-16 04:00:00,BC,5,2549,5947
2020-04-16 05:00:00,BC,6,2550,6375
2020-04-16 06:00:00,BC,7,2551,6820
2020-04-16 07:00:00,BC,8,2552,7082
2020-04-16 08:00:00,BC,9,2553,7088
2020-04-16 09:00:00,BC,10,2554,7071
2020-04-16 10:00:00,BC,11,2555,7082
2020-04-16 11:00:00,BC,12,2556,7090
2020-04-16 12:00:00,BC,13,2557,6929
2020-04-16 13:00:00,BC,14,2558,6797
2020-04-16 14:00:00,BC,15,2559,6688
2020-04-16 15:00:00,BC,16,2560,6755
2020-04-16 16:00:00,BC,17,2561,6883
2020-04-16 17:00:00,BC,18,2562,6904
2020-04-16 18:00:00,BC,19,2563,6806
2020-04-16 19:00:00,BC,20,2564,6888
2020-04-16 20:00:00,BC,21,2565,6701
2020-04-16 21:00:00,BC,22,2566,6273
2020-04-16 22:00:00,BC,23,2567,5851
2020-04-16 23:00:00,BC,24,2568,5575
2020-04-17 00:00:00,BC,1,2569,5442
2020-04-17 01:00:00,BC,2,2570,5382
2020-04-17 02:00:00,BC,3,2571,5364
2020-04-17 03:00:00,BC,4,2572,5460
2020-04-17 04:00:00,BC,5,2573,5725
2020-04-17 05:00:00,BC,6,2574,6122
2020-04-17 06:00:00,BC,7,2575,6602
2020-04-17 07:00:00,BC,8,2576,6887
2020-04-17 08:00:00,BC,9,2577,7034
2020-04-17 09:00:00,BC,10,2578,7055
2020-04-17 10:00:00,BC,11,2579,7047
2020-04-17 11:00:00,BC,12,2580,7068
2020-04-17 12:00:00,BC,13,2581,6968
2020-04-17 13:00:00,BC,14,2582,6871
2020-04-17 14:00:00,BC,15,2583,6784
2020-04-17 15:00:00,BC,16,2584,6826
2020-04-17 16:00:00,BC,17,2585,6927
2020-04-17 17:00:00,BC,18,2586,6861
2020-04-17 18:00:00,BC,19,2587,6772
2020-04-17 19:00:00,BC,20,2588,6805
2020-04-17 20:00:00,BC,21,2589,6579
2020-04-17 21:00:00,BC,22,2590,6156
2020-04-17 22:00:00,BC,23,2591,5844
2020-04-17 23:00:00,BC,24,2592,5549
2020-04-18 00:00:00,BC,1,2593,5369
2020-04-18 01:00:00,BC,2,2594,5302
2020-04-18 02:00:00,BC,3,2595,5304
2020-04-18 03:00:00,BC,4,2596,5337
2020-04-18 04:00:00,BC,5,2597,5438
2020-04-18 05:00:00,BC,6,2598,5617
2020-04-18 06:00:00,BC,7,2599,5892
2020-04-18 07:00:00,BC,8,2600,6185
2020-04-18 08:00:00,BC,9,2601,6408
2020-04-18 09:00:00,BC,10,2602,6519
2020-04-18 10:00:00,BC,11,2603,6555
2020-04-18 11:00:00,BC,12,2604,6516
2020-04-18 12:00:00,BC,13,2605,6429
2020-04-18 13:00:00,BC,14,2606,6336
2020-04-18 14:00:00,BC,15,2607,6278
2020-04-18 15:00:00,BC,16,2608,6343
2020-04-18 16:00:00,BC,17,2609,6498
2020-04-18 17:00:00,BC,18,2610,6506
2020-04-18 18:00:00,BC,19,2611,6466
2020-04-18 19:00:00,BC,20,2612,6525
2020-04-18 20:00:00,BC,21,2613,6404
2020-04-18 21:00:00,BC,22,2614,6034
2020-04-18 22:00:00,BC,23,2615,5731
2020-04-18 23:00:00,BC,24,2616,5476
2020-04-19 00:00:00,BC,1,2617,5348
2020-04-19 01:00:00,BC,2,2618,5237
2020-04-19 02:00:00,BC,3,2619,5226
2020-04-19 03:00:00,BC,4,2620,5251
2020-04-19 04:00:00,BC,5,2621,5337
2020-04-19 05:00:00,BC,6,2622,5480
2020-04-19 06:00:00,BC,7,2623,5733
2020-04-19 07:00:00,BC,8,2624,6033
2020-04-19 08:00:00,BC,9,2625,6256
2020-04-19 09:00:00,BC,10,2626,6392
2020-04-19 10:00:00,BC,11,2627,6450
2020-04-19 11:00:00,BC,12,2628,6456
2020-04-19 12:00:00,BC,13,2629,6359
2020-04-19 13:00:00,BC,14,2630,6217
2020-04-19 14:00:00,BC,15,2631,6178
2020-04-19 15:00:00,BC,16,2632,6279
2020-04-19 16:00:00,BC,17,2633,6469
2020-04-19 17:00:00,BC,18,2634,6469
2020-04-19 18:00:00,BC,19,2635,6429
2020-04-19 19:00:00,BC,20,2636,6528
2020-04-19 20:00:00,BC,21,2637,6353
2020-04-19 21:00:00,BC,22,2638,5981
2020-04-19 22:00:00,BC,23,2639,5657
2020-04-19 23:00:00,BC,24,2640,5412
2020-04-20 00:00:00,BC,1,2641,5289
2020-04-20 01:00:00,BC,2,2642,5221
2020-04-20 02:00:00,BC,3,2643,5257
2020-04-20 03:00:00,BC,4,2644,5363
2020-04-20 04:00:00,BC,5,2645,5616
2020-04-20 05:00:00,BC,6,2646,6018
2020-04-20 06:00:00,BC,7,2647,6473
2020-04-20 07:00:00,BC,8,2648,6796
2020-04-20 08:00:00,BC,9,2649,6901
2020-04-20 09:00:00,BC,10,2650,6859
2020-04-20 10:00:00,BC,11,2651,6873
2020-04-20 11:00:00,BC,12,2652,6887
2020-04-20 12:00:00,BC,13,2653,6752
2020-04-20 13:00:00,BC,14,2654,6633
2020-04-20 14:00:00,BC,15,2655,6546
2020-04-20 15:00:00,BC,16,2656,6568
2020-04-20 16:00:00,BC,17,2657,6696
2020-04-20 17:00:00,BC,18,2658,6672
2020-04-20 18:00:00,BC,19,2659,6553
2020-04-20 19:00:00,BC,20,2660,6568
2020-04-20 20:00:00,BC,21,2661,6383
2020-04-20 21:00:00,BC,22,2662,6015
2020-04-20 22:00:00,BC,23,2663,5654
2020-04-20 23:00:00,BC,24,2664,5379
2020-04-21 00:00:00,BC,1,2665,5235
2020-04-21 01:00:00,BC,2,2666,5199
2020-04-21 02:00:00,BC,3,2667,5183
2020-04-21 03:00:00,BC,4,2668,5224
2020-04-21 04:00:00,BC,5,2669,5415
2020-04-21 05:00:00,BC,6,2670,5784
2020-04-21 06:00:00,BC,7,2671,6222
2020-04-21 07:00:00,BC,8,2672,6514
2020-04-21 08:00:00,BC,9,2673,6594
2020-04-21 09:00:00,BC,10,2674,6599
2020-04-21 10:00:00,BC,11,2675,6637
2020-04-21 11:00:00,BC,12,2676,6648
2020-04-21 12:00:00,BC,13,2677,6568
2020-04-21 13:00:00,BC,14,2678,6477
2020-04-21 14:00:00,BC,15,2679,6453
2020-04-21 15:00:00,BC,16,2680,6569
2020-04-21 16:00:00,BC,17,2681,6777
2020-04-21 17:00:00,BC,18,2682,6783
2020-04-21 18:00:00,BC,19,2683,6680
2020-04-21 19:00:00,BC,20,2684,6660
2020-04-21 20:00:00,BC,21,2685,6482
2020-04-21 21:00:00,BC,22,2686,6046
2020-04-21 22:00:00,BC,23,2687,5672
2020-04-21 23:00:00,BC,24,2688,5411
2020-04-22 00:00:00,BC,1,2689,5279
2020-04-22 01:00:00,BC,2,2690,5187
2020-04-22 02:00:00,BC,3,2691,5144
2020-04-22 03:00:00,BC,4,2692,5160
2020-04-22 04:00:00,BC,5,2693,5397
2020-04-22 05:00:00,BC,6,2694,5803
2020-04-22 06:00:00,BC,7,2695,6302
2020-04-22 07:00:00,BC,8,2696,6626
2020-04-22 08:00:00,BC,9,2697,6883
2020-04-22 09:00:00,BC,10,2698,6983
2020-04-22 10:00:00,BC,11,2699,7088
2020-04-22 11:00:00,BC,12,2700,7096
2020-04-22 12:00:00,BC,13,2701,7001
2020-04-22 13:00:00,BC,14,2702,6861
2020-04-22 14:00:00,BC,15,2703,6775
2020-04-22 15:00:00,BC,16,2704,6842
2020-04-22 16:00:00,BC,17,2705,6971
2020-04-22 17:00:00,BC,18,2706,6866
2020-04-22 18:00:00,BC,19,2707,6740
