,scenario,variable,year,value,region,sector
46237,Current Measures,RPP,2037,0.55690,British Columbia,"Residential"
46255,Current Measures,RPP,2037,7.80320,British Columbia,"Commercial"
46270,Current Measures,RPP,2037,111.82080,British Columbia,"Industrial"
46276,Current Measures,RPP,2037,407.60600,British Columbia,"Total End-Use"
46293,Current Measures,RPP,2038,0.54500,British Columbia,"Residential"
46311,Current Measures,RPP,2038,7.90990,British Columbia,"Commercial"
46326,Current Measures,RPP,2038,112.17170,British Columbia,"Industrial"
46332,Current Measures,RPP,2038,405.90400,British Columbia,"Total End-Use"
46349,Current Measures,RPP,2039,0.53370,British Columbia,"Residential"
46367,Current Measures,RPP,2039,8.01460,British Columbia,"Commercial"
46382,Current Measures,RPP,2039,112.68820,British Columbia,"Industrial"
46388,Current Measures,RPP,2039,404.60710,British Columbia,"Total End-Use"
46405,Current Measures,RPP,2040,0.52330,British Columbia,"Residential"
46423,Current Measures,RPP,2040,8.10350,British Columbia,"Commercial"
46438,Current Measures,RPP,2040,113.45100,British Columbia,"Industrial"
46444,Current Measures,RPP,2040,403.98520,British Columbia,"Total End-Use"
46461,Current Measures,RPP,2041,0.51410,British Columbia,"Residential"
46479,Current Measures,RPP,2041,8.19480,British Columbia,"Commercial"
46494,Current Measures,RPP,2041,114.37660,British Columbia,"Industrial"
46500,Current Measures,RPP,2041,403.87550,British Columbia,"Total End-Use"
46516,Current Measures,RPP,2042,0.50570,British Columbia,"Residential"
46535,Current Measures,RPP,2042,8.28320,British Columbia,"Commercial"
46550,Current Measures,RPP,2042,115.38980,British Columbia,"Industrial"
46556,Current Measures,RPP,2042,404.23810,British Columbia,"Total End-Use"
46572,Current Measures,RPP,2043,0.49810,British Columbia,"Residential"
46591,Current Measures,RPP,2043,8.37370,British Columbia,"Commercial"
46606,Current Measures,RPP,2043,116.54320,British Columbia,"Industrial"
46612,Current Measures,RPP,2043,405.20900,British Columbia,"Total End-Use"
46628,Current Measures,RPP,2044,0.49130,British Columbia,"Residential"
46647,Current Measures,RPP,2044,8.46570,British Columbia,"Commercial"
46662,Current Measures,RPP,2044,117.85370,British Columbia,"Industrial"
46668,Current Measures,RPP,2044,406.85050,British Columbia,"Total End-Use"
46684,Current Measures,RPP,2045,0.48550,British Columbia,"Residential"
46703,Current Measures,RPP,2045,8.56850,British Columbia,"Commercial"
46718,Current Measures,RPP,2045,119.36540,British Columbia,"Industrial"
46724,Current Measures,RPP,2045,409.26950,British Columbia,"Total End-Use"
46740,Current Measures,RPP,2046,0.48040,British Columbia,"Residential"
46759,Current Measures,RPP,2046,8.68110,British Columbia,"Commercial"
46774,Current Measures,RPP,2046,120.97990,British Columbia,"Industrial"
46780,Current Measures,RPP,2046,412.33120,British Columbia,"Total End-Use"
46796,Current Measures,RPP,2047,0.47600,British Columbia,"Residential"
46815,Current Measures,RPP,2047,8.80450,British Columbia,"Commercial"
46830,Current Measures,RPP,2047,122.58630,British Columbia,"Industrial"
46836,Current Measures,RPP,2047,415.86230,British Columbia,"Total End-Use"
46852,Current Measures,RPP,2048,0.47250,British Columbia,"Residential"
46871,Current Measures,RPP,2048,8.94140,British Columbia,"Commercial"
46885,Current Measures,RPP,2048,124.22880,British Columbia,"Industrial"
46892,Current Measures,RPP,2048,419.84700,British Columbia,"Total End-Use"
46908,Current Measures,RPP,2049,0.46930,British Columbia,"Residential"
46927,Current Measures,RPP,2049,9.08380,British Columbia,"Commercial"
46941,Current Measures,RPP,2049,125.92080,British Columbia,"Industrial"
46948,Current Measures,RPP,2049,424.28590,British Columbia,"Total End-Use"
46964,Current Measures,RPP,2050,0.46690,British Columbia,"Residential"
46983,Current Measures,RPP,2050,9.24010,British Columbia,"Commercial"
46997,Current Measures,RPP,2050,127.59980,British Columbia,"Industrial"
47004,Current Measures,RPP,2050,429.02240,British Columbia,"Total End-Use"
47051,Current Measures,Total End-Use,2005,137.15520,British Columbia,"Commercial"
47052,Current Measures,Total End-Use,2005,162.35000,British Columbia,"Residential"
47061,Current Measures,Total End-Use,2005,348.63850,British Columbia,"Transportation"
47068,Current Measures,Total End-Use,2005,640.89370,British Columbia,"Industrial"
47072,Current Measures,Total End-Use,2005,1289.03740,British Columbia,"Total End-Use"
47120,Current Measures,Total End-Use,2006,129.75870,British Columbia,"Commercial"
47122,Current Measures,Total End-Use,2006,163.86610,British Columbia,"Residential"
47131,Current Measures,Total End-Use,2006,342.14900,British Columbia,"Transportation"
47138,Current Measures,Total End-Use,2006,587.16750,British Columbia,"Industrial"
47142,Current Measures,Total End-Use,2006,1222.94130,British Columbia,"Total End-Use"
47190,Current Measures,Total End-Use,2007,133.05400,British Columbia,"Commercial"
47192,Current Measures,Total End-Use,2007,165.92590,British Columbia,"Residential"
47201,Current Measures,Total End-Use,2007,352.19090,British Columbia,"Transportation"
47206,Current Measures,Total End-Use,2007,583.90990,British Columbia,"Industrial"
47212,Current Measures,Total End-Use,2007,1235.08070,British Columbia,"Total End-Use"
47261,Current Measures,Total End-Use,2008,137.77950,British Columbia,"Commercial"
47262,Current Measures,Total End-Use,2008,166.37420,British Columbia,"Residential"
47271,Current Measures,Total End-Use,2008,356.48080,British Columbia,"Transportation"
47276,Current Measures,Total End-Use,2008,521.21500,British Columbia,"Industrial"
47281,Current Measures,Total End-Use,2008,1181.84950,British Columbia,"Total End-Use"
47331,Current Measures,Total End-Use,2009,130.50750,British Columbia,"Commercial"
47332,Current Measures,Total End-Use,2009,167.51090,British Columbia,"Residential"
47341,Current Measures,Total End-Use,2009,341.45370,British Columbia,"Transportation"
47346,Current Measures,Total End-Use,2009,516.00700,British Columbia,"Industrial"
47352,Current Measures,Total End-Use,2009,1155.47910,British Columbia,"Total End-Use"
47399,Current Measures,Total End-Use,2010,128.24240,British Columbia,"Commercial"
47401,Current Measures,Total End-Use,2010,150.80910,British Columbia,"Residential"
47412,Current Measures,Total End-Use,2010,353.39730,British Columbia,"Transportation"
47416,Current Measures,Total End-Use,2010,544.09180,British Columbia,"Industrial"
47422,Current Measures,Total End-Use,2010,1176.54060,British Columbia,"Total End-Use"
47470,Current Measures,Total End-Use,2011,128.88890,British Columbia,"Commercial"
47472,Current Measures,Total End-Use,2011,169.35940,British Columbia,"Residential"
47480,Current Measures,Total End-Use,2011,330.81410,British Columbia,"Transportation"
47486,Current Measures,Total End-Use,2011,554.35900,British Columbia,"Industrial"
47492,Current Measures,Total End-Use,2011,1183.42140,British Columbia,"Total End-Use"
47540,Current Measures,Total End-Use,2012,130.64130,British Columbia,"Commercial"
47542,Current Measures,Total End-Use,2012,161.43190,British Columbia,"Residential"
47549,Current Measures,Total End-Use,2012,332.86040,British Columbia,"Transportation"
47557,Current Measures,Total End-Use,2012,573.48730,British Columbia,"Industrial"
47562,Current Measures,Total End-Use,2012,1198.42090,British Columbia,"Total End-Use"
47609,Current Measures,Total End-Use,2013,130.87720,British Columbia,"Commercial"
47612,Current Measures,Total End-Use,2013,161.71420,British Columbia,"Residential"
47620,Current Measures,Total End-Use,2013,342.36930,British Columbia,"Transportation"
47626,Current Measures,Total End-Use,2013,571.57920,British Columbia,"Industrial"
47632,Current Measures,Total End-Use,2013,1206.53990,British Columbia,"Total End-Use"
47680,Current Measures,Total End-Use,2014,131.97180,British Columbia,"Commercial"
47682,Current Measures,Total End-Use,2014,157.29870,British Columbia,"Residential"
47690,Current Measures,Total End-Use,2014,336.63600,British Columbia,"Transportation"
47696,Current Measures,Total End-Use,2014,545.16760,British Columbia,"Industrial"
47702,Current Measures,Total End-Use,2014,1171.07410,British Columbia,"Total End-Use"
47750,Current Measures,Total End-Use,2015,130.90590,British Columbia,"Commercial"
47752,Current Measures,Total End-Use,2015,152.46820,British Columbia,"Residential"
47760,Current Measures,Total End-Use,2015,329.29460,British Columbia,"Transportation"
47766,Current Measures,Total End-Use,2015,568.30410,British Columbia,"Industrial"
47772,Current Measures,Total End-Use,2015,1180.97280,British Columbia,"Total End-Use"
47820,Current Measures,Total End-Use,2016,133.93080,British Columbia,"Commercial"
47822,Current Measures,Total End-Use,2016,155.41750,British Columbia,"Residential"
47830,Current Measures,Total End-Use,2016,351.23800,British Columbia,"Transportation"
47837,Current Measures,Total End-Use,2016,597.43660,British Columbia,"Industrial"
47842,Current Measures,Total End-Use,2016,1238.02290,British Columbia,"Total End-Use"
47890,Current Measures,Total End-Use,2017,141.11260,British Columbia,"Commercial"
47892,Current Measures,Total End-Use,2017,166.25950,British Columbia,"Residential"
47901,Current Measures,Total End-Use,2017,367.76550,British Columbia,"Transportation"
47907,Current Measures,Total End-Use,2017,614.39550,British Columbia,"Industrial"
47912,Current Measures,Total End-Use,2017,1289.53310,British Columbia,"Total End-Use"
47960,Current Measures,Total End-Use,2018,137.93870,British Columbia,"Commercial"
47962,Current Measures,Total End-Use,2018,159.02470,British Columbia,"Residential"
47971,Current Measures,Total End-Use,2018,405.07890,British Columbia,"Transportation"
47976,Current Measures,Total End-Use,2018,616.69770,British Columbia,"Industrial"
47982,Current Measures,Total End-Use,2018,1318.74000,British Columbia,"Total End-Use"
48030,Current Measures,Total End-Use,2019,139.21590,British Columbia,"Commercial"
48032,Current Measures,Total End-Use,2019,160.78810,British Columbia,"Residential"
48041,Current Measures,Total End-Use,2019,403.62570,British Columbia,"Transportation"
48047,Current Measures,Total End-Use,2019,599.99930,British Columbia,"Industrial"
48052,Current Measures,Total End-Use,2019,1303.62900,British Columbia,"Total End-Use"
48101,Current Measures,Total End-Use,2020,130.94200,British Columbia,"Commercial"
48104,Current Measures,Total End-Use,2020,167.96800,British Columbia,"Residential"
48109,Current Measures,Total End-Use,2020,315.79990,British Columbia,"Transportation"
48117,Current Measures,Total End-Use,2020,572.28270,British Columbia,"Industrial"
48122,Current Measures,Total End-Use,2020,1186.99260,British Columbia,"Total End-Use"
48171,Current Measures,Total End-Use,2021,134.18190,British Columbia,"Commercial"
48172,Current Measures,Total End-Use,2021,151.82930,British Columbia,"Residential"
48179,Current Measures,Total End-Use,2021,321.80410,British Columbia,"Transportation"
48187,Current Measures,Total End-Use,2021,597.48180,British Columbia,"Industrial"
48192,Current Measures,Total End-Use,2021,1205.29710,British Columbia,"Total End-Use"
48241,Current Measures,Total End-Use,2022,142.80190,British Columbia,"Commercial"
48242,Current Measures,Total End-Use,2022,156.85820,British Columbia,"Residential"
48249,Current Measures,Total End-Use,2022,361.42220,British Columbia,"Transportation"
48257,Current Measures,Total End-Use,2022,623.39580,British Columbia,"Industrial"
48262,Current Measures,Total End-Use,2022,1284.47810,British Columbia,"Total End-Use"
48311,Current Measures,Total End-Use,2023,147.15380,British Columbia,"Commercial"
48312,Current Measures,Total End-Use,2023,159.24680,British Columbia,"Residential"
48319,Current Measures,Total End-Use,2023,376.58640,British Columbia,"Transportation"
48327,Current Measures,Total End-Use,2023,638.78000,British Columbia,"Industrial"
48332,Current Measures,Total End-Use,2023,1321.76700,British Columbia,"Total End-Use"
48381,Current Measures,Total End-Use,2024,147.83020,British Columbia,"Commercial"
48382,Current Measures,Total End-Use,2024,158.99350,British Columbia,"Residential"
48389,Current Measures,Total End-Use,2024,377.85320,British Columbia,"Transportation"
48397,Current Measures,Total End-Use,2024,639.06340,British Columbia,"Industrial"
48402,Current Measures,Total End-Use,2024,1323.74030,British Columbia,"Total End-Use"
48451,Current Measures,Total End-Use,2025,149.42790,British Columbia,"Commercial"
48452,Current Measures,Total End-Use,2025,158.76910,British Columbia,"Residential"
48460,Current Measures,Total End-Use,2025,379.25610,British Columbia,"Transportation"
48467,Current Measures,Total End-Use,2025,669.58100,British Columbia,"Industrial"
48472,Current Measures,Total End-Use,2025,1357.03410,British Columbia,"Total End-Use"
48521,Current Measures,Total End-Use,2026,151.47580,British Columbia,"Commercial"
48522,Current Measures,Total End-Use,2026,158.49830,British Columbia,"Residential"
48531,Current Measures,Total End-Use,2026,379.01660,British Columbia,"Transportation"
48537,Current Measures,Total End-Use,2026,703.49010,British Columbia,"Industrial"
48542,Current Measures,Total End-Use,2026,1392.48080,British Columbia,"Total End-Use"
48591,Current Measures,Total End-Use,2027,152.86150,British Columbia,"Commercial"
48592,Current Measures,Total End-Use,2027,158.25980,British Columbia,"Residential"
48600,Current Measures,Total End-Use,2027,376.74920,British Columbia,"Transportation"
48607,Current Measures,Total End-Use,2027,704.03550,British Columbia,"Industrial"
48612,Current Measures,Total End-Use,2027,1391.90600,British Columbia,"Total End-Use"
48661,Current Measures,Total End-Use,2028,153.42050,British Columbia,"Commercial"
48662,Current Measures,Total End-Use,2028,158.02210,British Columbia,"Residential"
48669,Current Measures,Total End-Use,2028,373.33150,British Columbia,"Transportation"
48677,Current Measures,Total End-Use,2028,706.01370,British Columbia,"Industrial"
48682,Current Measures,Total End-Use,2028,1390.78780,British Columbia,"Total End-Use"
48731,Current Measures,Total End-Use,2029,154.35930,British Columbia,"Commercial"
48732,Current Measures,Total End-Use,2029,157.73180,British Columbia,"Residential"
48739,Current Measures,Total End-Use,2029,371.96190,British Columbia,"Transportation"
48748,Current Measures,Total End-Use,2029,743.28750,British Columbia,"Industrial"
48752,Current Measures,Total End-Use,2029,1427.34050,British Columbia,"Total End-Use"
48801,Current Measures,Total End-Use,2030,155.30910,British Columbia,"Commercial"
48802,Current Measures,Total End-Use,2030,157.51380,British Columbia,"Residential"
48809,Current Measures,Total End-Use,2030,370.76710,British Columbia,"Transportation"
48819,Current Measures,Total End-Use,2030,782.43620,British Columbia,"Industrial"
48822,Current Measures,Total End-Use,2030,1466.02620,British Columbia,"Total End-Use"
48871,Current Measures,Total End-Use,2031,155.79700,British Columbia,"Commercial"
48872,Current Measures,Total End-Use,2031,158.54060,British Columbia,"Residential"
48879,Current Measures,Total End-Use,2031,369.60260,British Columbia,"Transportation"
48889,Current Measures,Total End-Use,2031,788.23640,British Columbia,"Industrial"
48892,Current Measures,Total End-Use,2031,1472.17660,British Columbia,"Total End-Use"
48941,Current Measures,Total End-Use,2032,156.35040,British Columbia,"Commercial"
48942,Current Measures,Total End-Use,2032,159.74950,British Columbia,"Residential"
48949,Current Measures,Total End-Use,2032,368.01460,British Columbia,"Transportation"
48959,Current Measures,Total End-Use,2032,794.36350,British Columbia,"Industrial"
48962,Current Measures,Total End-Use,2032,1478.47800,British Columbia,"Total End-Use"
49011,Current Measures,Total End-Use,2033,157.36730,British Columbia,"Commercial"
49012,Current Measures,Total End-Use,2033,160.98260,British Columbia,"Residential"
49019,Current Measures,Total End-Use,2033,366.69300,British Columbia,"Transportation"
49029,Current Measures,Total End-Use,2033,809.81730,British Columbia,"Industrial"
49032,Current Measures,Total End-Use,2033,1494.86020,British Columbia,"Total End-Use"
49081,Current Measures,Total End-Use,2034,158.50870,British Columbia,"Commercial"
49082,Current Measures,Total End-Use,2034,162.32390,British Columbia,"Residential"
49089,Current Measures,Total End-Use,2034,366.28850,British Columbia,"Transportation"
49099,Current Measures,Total End-Use,2034,820.50160,British Columbia,"Industrial"
49102,Current Measures,Total End-Use,2034,1507.62270,British Columbia,"Total End-Use"
49151,Current Measures,Total End-Use,2035,159.65220,British Columbia,"Commercial"
49153,Current Measures,Total End-Use,2035,163.68360,British Columbia,"Residential"
49159,Current Measures,Total End-Use,2035,365.76940,British Columbia,"Transportation"
49169,Current Measures,Total End-Use,2035,827.28920,British Columbia,"Industrial"
49173,Current Measures,Total End-Use,2035,1516.39440,British Columbia,"Total End-Use"
49222,Current Measures,Total End-Use,2036,160.86390,British Columbia,"Commercial"
49223,Current Measures,Total End-Use,2036,165.01780,British Columbia,"Residential"
49229,Current Measures,Total End-Use,2036,365.06430,British Columbia,"Transportation"
49239,Current Measures,Total End-Use,2036,831.68220,British Columbia,"Industrial"
49243,Current Measures,Total End-Use,2036,1522.62820,British Columbia,"Total End-Use"
49292,Current Measures,Total End-Use,2037,162.00100,British Columbia,"Commercial"
49293,Current Measures,Total End-Use,2037,166.30700,British Columbia,"Residential"
49299,Current Measures,Total End-Use,2037,364.40040,British Columbia,"Transportation"
49309,Current Measures,Total End-Use,2037,833.90830,British Columbia,"Industrial"
49313,Current Measures,Total End-Use,2037,1526.61670,British Columbia,"Total End-Use"
49362,Current Measures,Total End-Use,2038,163.14330,British Columbia,"Commercial"
49363,Current Measures,Total End-Use,2038,167.53110,British Columbia,"Residential"
49369,Current Measures,Total End-Use,2038,363.55520,British Columbia,"Transportation"
49379,Current Measures,Total End-Use,2038,836.10490,British Columbia,"Industrial"
49383,Current Measures,Total End-Use,2038,1530.33450,British Columbia,"Total End-Use"
49432,Current Measures,Total End-Use,2039,164.38730,British Columbia,"Commercial"
49434,Current Measures,Total End-Use,2039,168.66140,British Columbia,"Residential"
49439,Current Measures,Total End-Use,2039,362.86970,British Columbia,"Transportation"
49449,Current Measures,Total End-Use,2039,839.41450,British Columbia,"Industrial"
49453,Current Measures,Total End-Use,2039,1535.33290,British Columbia,"Total End-Use"
49502,Current Measures,Total End-Use,2040,165.42280,British Columbia,"Commercial"
49504,Current Measures,Total End-Use,2040,169.79730,British Columbia,"Residential"
49509,Current Measures,Total End-Use,2040,362.61810,British Columbia,"Transportation"
49519,Current Measures,Total End-Use,2040,843.73560,British Columbia,"Industrial"
49523,Current Measures,Total End-Use,2040,1541.57380,British Columbia,"Total End-Use"
49573,Current Measures,Total End-Use,2041,166.50440,British Columbia,"Commercial"
49574,Current Measures,Total End-Use,2041,171.01200,British Columbia,"Residential"
49579,Current Measures,Total End-Use,2041,362.69400,British Columbia,"Transportation"
49589,Current Measures,Total End-Use,2041,848.29170,British Columbia,"Industrial"
49593,Current Measures,Total End-Use,2041,1548.50210,British Columbia,"Total End-Use"
49643,Current Measures,Total End-Use,2042,167.57270,British Columbia,"Commercial"
49644,Current Measures,Total End-Use,2042,172.25860,British Columbia,"Residential"
49649,Current Measures,Total End-Use,2042,363.16090,British Columbia,"Transportation"
49659,Current Measures,Total End-Use,2042,852.97820,British Columbia,"Industrial"
49663,Current Measures,Total End-Use,2042,1555.97040,British Columbia,"Total End-Use"
49713,Current Measures,Total End-Use,2043,168.71520,British Columbia,"Commercial"
49714,Current Measures,Total End-Use,2043,173.57210,British Columbia,"Residential"
49719,Current Measures,Total End-Use,2043,364.12250,British Columbia,"Transportation"
49729,Current Measures,Total End-Use,2043,857.96220,British Columbia,"Industrial"
49733,Current Measures,Total End-Use,2043,1564.37200,British Columbia,"Total End-Use"
49783,Current Measures,Total End-Use,2044,169.88850,British Columbia,"Commercial"
49784,Current Measures,Total End-Use,2044,174.93410,British Columbia,"Residential"
49789,Current Measures,Total End-Use,2044,365.64800,British Columbia,"Transportation"
49799,Current Measures,Total End-Use,2044,863.83880,British Columbia,"Industrial"
49803,Current Measures,Total End-Use,2044,1574.30940,British Columbia,"Total End-Use"
49853,Current Measures,Total End-Use,2045,171.19580,British Columbia,"Commercial"
49854,Current Measures,Total End-Use,2045,176.38770,British Columbia,"Residential"
49859,Current Measures,Total End-Use,2045,367.80960,British Columbia,"Transportation"
49869,Current Measures,Total End-Use,2045,870.55360,British Columbia,"Industrial"
49873,Current Measures,Total End-Use,2045,1585.94670,British Columbia,"Total End-Use"
49923,Current Measures,Total End-Use,2046,172.67470,British Columbia,"Commercial"
49924,Current Measures,Total End-Use,2046,177.91630,British Columbia,"Residential"
49929,Current Measures,Total End-Use,2046,370.57780,British Columbia,"Transportation"
49939,Current Measures,Total End-Use,2046,877.87620,British Columbia,"Industrial"
49943,Current Measures,Total End-Use,2046,1599.04500,British Columbia,"Total End-Use"
49993,Current Measures,Total End-Use,2047,174.34870,British Columbia,"Commercial"
49994,Current Measures,Total End-Use,2047,179.53220,British Columbia,"Residential"
50000,Current Measures,Total End-Use,2047,373.88300,British Columbia,"Transportation"
50010,Current Measures,Total End-Use,2047,885.22330,British Columbia,"Industrial"
50013,Current Measures,Total End-Use,2047,1612.98720,British Columbia,"Total End-Use"
50063,Current Measures,Total End-Use,2048,176.23610,British Columbia,"Commercial"
50064,Current Measures,Total End-Use,2048,181.27000,British Columbia,"Residential"
50070,Current Measures,Total End-Use,2048,377.65110,British Columbia,"Transportation"
50080,Current Measures,Total End-Use,2048,892.77400,British Columbia,"Industrial"
50083,Current Measures,Total End-Use,2048,1627.93120,British Columbia,"Total End-Use"
50133,Current Measures,Total End-Use,2049,178.20830,British Columbia,"Commercial"
50134,Current Measures,Total End-Use,2049,183.08860,British Columbia,"Residential"
50140,Current Measures,Total End-Use,2049,381.87680,British Columbia,"Transportation"
50150,Current Measures,Total End-Use,2049,900.82790,British Columbia,"Industrial"
50153,Current Measures,Total End-Use,2049,1644.00160,British Columbia,"Total End-Use"
50203,Current Measures,Total End-Use,2050,180.38890,British Columbia,"Commercial"
50204,Current Measures,Total End-Use,2050,184.99810,British Columbia,"Residential"
50210,Current Measures,Total End-Use,2050,386.42930,British Columbia,"Transportation"
50220,Current Measures,Total End-Use,2050,909.05200,British Columbia,"Industrial"
50223,Current Measures,Total End-Use,2050,1660.86830,British Columbia,"Total End-Use"
