,scenario,variable,year,value,region,sector
70178,Global Net-zero,RPP,2016,1.00690,British Columbia,"Residential"
70192,Global Net-zero,RPP,2016,8.21380,British Columbia,"Commercial"
70208,Global Net-zero,RPP,2016,108.89980,British Columbia,"Industrial"
70216,Global Net-zero,RPP,2016,450.45820,British Columbia,"Total End-Use"
70234,Global Net-zero,RPP,2017,0.97800,British Columbia,"Residential"
70249,Global Net-zero,RPP,2017,10.14790,British Columbia,"Commercial"
70265,Global Net-zero,RPP,2017,106.40790,British Columbia,"Industrial"
70273,Global Net-zero,RPP,2017,465.47140,British Columbia,"Total End-Use"
70290,Global Net-zero,RPP,2018,1.57300,British Columbia,"Residential"
70305,Global Net-zero,RPP,2018,8.33300,British Columbia,"Commercial"
70321,Global Net-zero,RPP,2018,114.73310,British Columbia,"Industrial"
70329,Global Net-zero,RPP,2018,508.65600,British Columbia,"Total End-Use"
70346,Global Net-zero,RPP,2019,1.30800,British Columbia,"Residential"
70361,Global Net-zero,RPP,2019,8.90850,British Columbia,"Commercial"
70375,Global Net-zero,RPP,2019,104.49420,British Columbia,"Industrial"
70385,Global Net-zero,RPP,2019,495.54810,British Columbia,"Total End-Use"
70401,Global Net-zero,RPP,2020,1.01600,British Columbia,"Residential"
70416,Global Net-zero,RPP,2020,6.27580,British Columbia,"Commercial"
70433,Global Net-zero,RPP,2020,95.84720,British Columbia,"Industrial"
70440,Global Net-zero,RPP,2020,397.74640,British Columbia,"Total End-Use"
70457,Global Net-zero,RPP,2021,1.02150,British Columbia,"Residential"
70472,Global Net-zero,RPP,2021,6.29180,British Columbia,"Commercial"
70490,Global Net-zero,RPP,2021,96.39240,British Columbia,"Industrial"
70496,Global Net-zero,RPP,2021,393.74750,British Columbia,"Total End-Use"
70513,Global Net-zero,RPP,2022,1.00090,British Columbia,"Residential"
70528,Global Net-zero,RPP,2022,6.40970,British Columbia,"Commercial"
70544,Global Net-zero,RPP,2022,95.76790,British Columbia,"Industrial"
70553,Global Net-zero,RPP,2022,428.85110,British Columbia,"Total End-Use"
70569,Global Net-zero,RPP,2023,0.94600,British Columbia,"Residential"
70584,Global Net-zero,RPP,2023,6.35440,British Columbia,"Commercial"
70600,Global Net-zero,RPP,2023,94.02140,British Columbia,"Industrial"
70609,Global Net-zero,RPP,2023,434.33030,British Columbia,"Total End-Use"
70625,Global Net-zero,RPP,2024,0.88470,British Columbia,"Residential"
70640,Global Net-zero,RPP,2024,6.35490,British Columbia,"Commercial"
70656,Global Net-zero,RPP,2024,93.26210,British Columbia,"Industrial"
70665,Global Net-zero,RPP,2024,426.36710,British Columbia,"Total End-Use"
70681,Global Net-zero,RPP,2025,0.82570,British Columbia,"Residential"
70696,Global Net-zero,RPP,2025,6.34290,British Columbia,"Commercial"
70714,Global Net-zero,RPP,2025,97.96260,British Columbia,"Industrial"
70721,Global Net-zero,RPP,2025,426.82830,British Columbia,"Total End-Use"
70737,Global Net-zero,RPP,2026,0.76880,British Columbia,"Residential"
70752,Global Net-zero,RPP,2026,6.35380,British Columbia,"Commercial"
70770,Global Net-zero,RPP,2026,98.57010,British Columbia,"Industrial"
70776,Global Net-zero,RPP,2026,417.92420,British Columbia,"Total End-Use"
70793,Global Net-zero,RPP,2027,0.71460,British Columbia,"Residential"
70808,Global Net-zero,RPP,2027,6.37940,British Columbia,"Commercial"
70826,Global Net-zero,RPP,2027,96.71810,British Columbia,"Industrial"
70832,Global Net-zero,RPP,2027,403.68420,British Columbia,"Total End-Use"
70849,Global Net-zero,RPP,2028,0.66260,British Columbia,"Residential"
70864,Global Net-zero,RPP,2028,6.38570,British Columbia,"Commercial"
70882,Global Net-zero,RPP,2028,94.67840,British Columbia,"Industrial"
70888,Global Net-zero,RPP,2028,388.85800,British Columbia,"Total End-Use"
70904,Global Net-zero,RPP,2029,0.61340,British Columbia,"Residential"
70920,Global Net-zero,RPP,2029,6.38500,British Columbia,"Commercial"
70938,Global Net-zero,RPP,2029,93.02860,British Columbia,"Industrial"
70944,Global Net-zero,RPP,2029,375.93920,British Columbia,"Total End-Use"
70960,Global Net-zero,RPP,2030,0.56690,British Columbia,"Residential"
70977,Global Net-zero,RPP,2030,6.37650,British Columbia,"Commercial"
70994,Global Net-zero,RPP,2030,91.01510,British Columbia,"Industrial"
71000,Global Net-zero,RPP,2030,360.10580,British Columbia,"Total End-Use"
71016,Global Net-zero,RPP,2031,0.52370,British Columbia,"Residential"
71033,Global Net-zero,RPP,2031,6.36170,British Columbia,"Commercial"
71049,Global Net-zero,RPP,2031,89.14740,British Columbia,"Industrial"
71056,Global Net-zero,RPP,2031,347.36190,British Columbia,"Total End-Use"
71072,Global Net-zero,RPP,2032,0.48290,British Columbia,"Residential"
71089,Global Net-zero,RPP,2032,6.35470,British Columbia,"Commercial"
71105,Global Net-zero,RPP,2032,87.81230,British Columbia,"Industrial"
71112,Global Net-zero,RPP,2032,335.42920,British Columbia,"Total End-Use"
71128,Global Net-zero,RPP,2033,0.44450,British Columbia,"Residential"
71146,Global Net-zero,RPP,2033,6.34060,British Columbia,"Commercial"
71161,Global Net-zero,RPP,2033,86.86630,British Columbia,"Industrial"
71168,Global Net-zero,RPP,2033,324.31620,British Columbia,"Total End-Use"
71184,Global Net-zero,RPP,2034,0.40870,British Columbia,"Residential"
71202,Global Net-zero,RPP,2034,6.34610,British Columbia,"Commercial"
71217,Global Net-zero,RPP,2034,86.14310,British Columbia,"Industrial"
71224,Global Net-zero,RPP,2034,314.23600,British Columbia,"Total End-Use"
71240,Global Net-zero,RPP,2035,0.37540,British Columbia,"Residential"
71258,Global Net-zero,RPP,2035,6.37100,British Columbia,"Commercial"
71273,Global Net-zero,RPP,2035,85.34510,British Columbia,"Industrial"
71280,Global Net-zero,RPP,2035,303.48060,British Columbia,"Total End-Use"
71296,Global Net-zero,RPP,2036,0.34440,British Columbia,"Residential"
71315,Global Net-zero,RPP,2036,6.41180,British Columbia,"Commercial"
71329,Global Net-zero,RPP,2036,84.61180,British Columbia,"Industrial"
71336,Global Net-zero,RPP,2036,290.90220,British Columbia,"Total End-Use"
71352,Global Net-zero,RPP,2037,0.31570,British Columbia,"Residential"
71371,Global Net-zero,RPP,2037,6.46320,British Columbia,"Commercial"
71385,Global Net-zero,RPP,2037,83.97170,British Columbia,"Industrial"
71392,Global Net-zero,RPP,2037,278.82110,British Columbia,"Total End-Use"
71406,Global Net-zero,RPP,2038,0.28910,British Columbia,"Residential"
71427,Global Net-zero,RPP,2038,6.52110,British Columbia,"Commercial"
71441,Global Net-zero,RPP,2038,83.16460,British Columbia,"Industrial"
71448,Global Net-zero,RPP,2038,266.69880,British Columbia,"Total End-Use"
71462,Global Net-zero,RPP,2039,0.26480,British Columbia,"Residential"
71483,Global Net-zero,RPP,2039,6.57170,British Columbia,"Commercial"
71498,Global Net-zero,RPP,2039,82.34340,British Columbia,"Industrial"
71504,Global Net-zero,RPP,2039,254.74520,British Columbia,"Total End-Use"
71518,Global Net-zero,RPP,2040,0.24210,British Columbia,"Residential"
71539,Global Net-zero,RPP,2040,6.61560,British Columbia,"Commercial"
71554,Global Net-zero,RPP,2040,81.54750,British Columbia,"Industrial"
71560,Global Net-zero,RPP,2040,241.54970,British Columbia,"Total End-Use"
71574,Global Net-zero,RPP,2041,0.22140,British Columbia,"Residential"
71595,Global Net-zero,RPP,2041,6.65040,British Columbia,"Commercial"
71610,Global Net-zero,RPP,2041,80.66180,British Columbia,"Industrial"
71616,Global Net-zero,RPP,2041,227.38930,British Columbia,"Total End-Use"
71630,Global Net-zero,RPP,2042,0.20220,British Columbia,"Residential"
71651,Global Net-zero,RPP,2042,6.67100,British Columbia,"Commercial"
71666,Global Net-zero,RPP,2042,79.65960,British Columbia,"Industrial"
71672,Global Net-zero,RPP,2042,213.61710,British Columbia,"Total End-Use"
71686,Global Net-zero,RPP,2043,0.18460,British Columbia,"Residential"
71709,Global Net-zero,RPP,2043,6.68870,British Columbia,"Commercial"
71722,Global Net-zero,RPP,2043,78.84070,British Columbia,"Industrial"
71728,Global Net-zero,RPP,2043,200.69720,British Columbia,"Total End-Use"
71742,Global Net-zero,RPP,2044,0.16850,British Columbia,"Residential"
71765,Global Net-zero,RPP,2044,6.70380,British Columbia,"Commercial"
71778,Global Net-zero,RPP,2044,78.29560,British Columbia,"Industrial"
71784,Global Net-zero,RPP,2044,188.69620,British Columbia,"Total End-Use"
71798,Global Net-zero,RPP,2045,0.15380,British Columbia,"Residential"
71821,Global Net-zero,RPP,2045,6.72570,British Columbia,"Commercial"
71834,Global Net-zero,RPP,2045,77.80130,British Columbia,"Industrial"
71839,Global Net-zero,RPP,2045,177.05580,British Columbia,"Total End-Use"
71854,Global Net-zero,RPP,2046,0.14010,British Columbia,"Residential"
71877,Global Net-zero,RPP,2046,6.74790,British Columbia,"Commercial"
71890,Global Net-zero,RPP,2046,77.65440,British Columbia,"Industrial"
71895,Global Net-zero,RPP,2046,165.98610,British Columbia,"Total End-Use"
71910,Global Net-zero,RPP,2047,0.12770,British Columbia,"Residential"
71933,Global Net-zero,RPP,2047,6.77310,British Columbia,"Commercial"
71946,Global Net-zero,RPP,2047,77.86800,British Columbia,"Industrial"
71951,Global Net-zero,RPP,2047,155.71000,British Columbia,"Total End-Use"
71966,Global Net-zero,RPP,2048,0.11630,British Columbia,"Residential"
71989,Global Net-zero,RPP,2048,6.81120,British Columbia,"Commercial"
72002,Global Net-zero,RPP,2048,78.11250,British Columbia,"Industrial"
72007,Global Net-zero,RPP,2048,146.22830,British Columbia,"Total End-Use"
72022,Global Net-zero,RPP,2049,0.10570,British Columbia,"Residential"
72045,Global Net-zero,RPP,2049,6.86450,British Columbia,"Commercial"
72058,Global Net-zero,RPP,2049,78.47270,British Columbia,"Industrial"
72063,Global Net-zero,RPP,2049,137.45620,British Columbia,"Total End-Use"
72078,Global Net-zero,RPP,2050,0.09630,British Columbia,"Residential"
72101,Global Net-zero,RPP,2050,6.94710,British Columbia,"Commercial"
72114,Global Net-zero,RPP,2050,78.97430,British Columbia,"Industrial"
72119,Global Net-zero,RPP,2050,129.75270,British Columbia,"Total End-Use"
72167,Global Net-zero,Total End-Use,2005,137.15520,British Columbia,"Commercial"
72168,Global Net-zero,Total End-Use,2005,162.35000,British Columbia,"Residential"
72177,Global Net-zero,Total End-Use,2005,348.63850,British Columbia,"Transportation"
72184,Global Net-zero,Total End-Use,2005,640.89370,British Columbia,"Industrial"
72188,Global Net-zero,Total End-Use,2005,1289.03740,British Columbia,"Total End-Use"
72236,Global Net-zero,Total End-Use,2006,129.75870,British Columbia,"Commercial"
72238,Global Net-zero,Total End-Use,2006,163.86610,British Columbia,"Residential"
72247,Global Net-zero,Total End-Use,2006,342.14900,British Columbia,"Transportation"
72254,Global Net-zero,Total End-Use,2006,587.16750,British Columbia,"Industrial"
72258,Global Net-zero,Total End-Use,2006,1222.94130,British Columbia,"Total End-Use"
72306,Global Net-zero,Total End-Use,2007,133.05400,British Columbia,"Commercial"
72308,Global Net-zero,Total End-Use,2007,165.92590,British Columbia,"Residential"
72317,Global Net-zero,Total End-Use,2007,352.19090,British Columbia,"Transportation"
72322,Global Net-zero,Total End-Use,2007,583.90990,British Columbia,"Industrial"
72328,Global Net-zero,Total End-Use,2007,1235.08070,British Columbia,"Total End-Use"
72377,Global Net-zero,Total End-Use,2008,137.77950,British Columbia,"Commercial"
72378,Global Net-zero,Total End-Use,2008,166.37420,British Columbia,"Residential"
72387,Global Net-zero,Total End-Use,2008,356.48080,British Columbia,"Transportation"
72392,Global Net-zero,Total End-Use,2008,521.21500,British Columbia,"Industrial"
72397,Global Net-zero,Total End-Use,2008,1181.84950,British Columbia,"Total End-Use"
72447,Global Net-zero,Total End-Use,2009,130.50750,British Columbia,"Commercial"
72448,Global Net-zero,Total End-Use,2009,167.51090,British Columbia,"Residential"
72457,Global Net-zero,Total End-Use,2009,341.45370,British Columbia,"Transportation"
72462,Global Net-zero,Total End-Use,2009,516.00700,British Columbia,"Industrial"
72468,Global Net-zero,Total End-Use,2009,1155.47910,British Columbia,"Total End-Use"
72515,Global Net-zero,Total End-Use,2010,128.24240,British Columbia,"Commercial"
72517,Global Net-zero,Total End-Use,2010,150.80910,British Columbia,"Residential"
72528,Global Net-zero,Total End-Use,2010,353.39730,British Columbia,"Transportation"
72532,Global Net-zero,Total End-Use,2010,544.09180,British Columbia,"Industrial"
72538,Global Net-zero,Total End-Use,2010,1176.54060,British Columbia,"Total End-Use"
72586,Global Net-zero,Total End-Use,2011,128.88890,British Columbia,"Commercial"
72588,Global Net-zero,Total End-Use,2011,169.35940,British Columbia,"Residential"
72596,Global Net-zero,Total End-Use,2011,330.81410,British Columbia,"Transportation"
72602,Global Net-zero,Total End-Use,2011,554.35900,British Columbia,"Industrial"
72608,Global Net-zero,Total End-Use,2011,1183.42140,British Columbia,"Total End-Use"
72656,Global Net-zero,Total End-Use,2012,130.64130,British Columbia,"Commercial"
72658,Global Net-zero,Total End-Use,2012,161.43190,British Columbia,"Residential"
72665,Global Net-zero,Total End-Use,2012,332.86040,British Columbia,"Transportation"
72673,Global Net-zero,Total End-Use,2012,573.48730,British Columbia,"Industrial"
72678,Global Net-zero,Total End-Use,2012,1198.42090,British Columbia,"Total End-Use"
72725,Global Net-zero,Total End-Use,2013,130.87720,British Columbia,"Commercial"
72728,Global Net-zero,Total End-Use,2013,161.71420,British Columbia,"Residential"
72736,Global Net-zero,Total End-Use,2013,342.36930,British Columbia,"Transportation"
72742,Global Net-zero,Total End-Use,2013,571.57920,British Columbia,"Industrial"
72748,Global Net-zero,Total End-Use,2013,1206.53990,British Columbia,"Total End-Use"
72796,Global Net-zero,Total End-Use,2014,131.97180,British Columbia,"Commercial"
72798,Global Net-zero,Total End-Use,2014,157.29870,British Columbia,"Residential"
72806,Global Net-zero,Total End-Use,2014,336.63600,British Columbia,"Transportation"
72812,Global Net-zero,Total End-Use,2014,545.16760,British Columbia,"Industrial"
72818,Global Net-zero,Total End-Use,2014,1171.07410,British Columbia,"Total End-Use"
72866,Global Net-zero,Total End-Use,2015,130.90590,British Columbia,"Commercial"
72868,Global Net-zero,Total End-Use,2015,152.46820,British Columbia,"Residential"
72876,Global Net-zero,Total End-Use,2015,329.29460,British Columbia,"Transportation"
72882,Global Net-zero,Total End-Use,2015,568.30410,British Columbia,"Industrial"
72888,Global Net-zero,Total End-Use,2015,1180.97280,British Columbia,"Total End-Use"
72936,Global Net-zero,Total End-Use,2016,133.93080,British Columbia,"Commercial"
72938,Global Net-zero,Total End-Use,2016,155.41750,British Columbia,"Residential"
72946,Global Net-zero,Total End-Use,2016,351.23800,British Columbia,"Transportation"
72953,Global Net-zero,Total End-Use,2016,597.43660,British Columbia,"Industrial"
72958,Global Net-zero,Total End-Use,2016,1238.02290,British Columbia,"Total End-Use"
73006,Global Net-zero,Total End-Use,2017,141.11260,British Columbia,"Commercial"
73008,Global Net-zero,Total End-Use,2017,166.25950,British Columbia,"Residential"
73017,Global Net-zero,Total End-Use,2017,367.76550,British Columbia,"Transportation"
73023,Global Net-zero,Total End-Use,2017,614.39550,British Columbia,"Industrial"
73028,Global Net-zero,Total End-Use,2017,1289.53310,British Columbia,"Total End-Use"
73076,Global Net-zero,Total End-Use,2018,137.93870,British Columbia,"Commercial"
73078,Global Net-zero,Total End-Use,2018,159.02470,British Columbia,"Residential"
73087,Global Net-zero,Total End-Use,2018,405.07890,British Columbia,"Transportation"
73092,Global Net-zero,Total End-Use,2018,616.69770,British Columbia,"Industrial"
73098,Global Net-zero,Total End-Use,2018,1318.74000,British Columbia,"Total End-Use"
73146,Global Net-zero,Total End-Use,2019,139.21590,British Columbia,"Commercial"
73148,Global Net-zero,Total End-Use,2019,160.78810,British Columbia,"Residential"
73157,Global Net-zero,Total End-Use,2019,403.62570,British Columbia,"Transportation"
73163,Global Net-zero,Total End-Use,2019,599.99930,British Columbia,"Industrial"
73168,Global Net-zero,Total End-Use,2019,1303.62900,British Columbia,"Total End-Use"
73217,Global Net-zero,Total End-Use,2020,130.94200,British Columbia,"Commercial"
73220,Global Net-zero,Total End-Use,2020,167.96800,British Columbia,"Residential"
73225,Global Net-zero,Total End-Use,2020,315.79990,British Columbia,"Transportation"
73233,Global Net-zero,Total End-Use,2020,572.28270,British Columbia,"Industrial"
73238,Global Net-zero,Total End-Use,2020,1186.99260,British Columbia,"Total End-Use"
73287,Global Net-zero,Total End-Use,2021,134.18190,British Columbia,"Commercial"
73288,Global Net-zero,Total End-Use,2021,151.82930,British Columbia,"Residential"
73295,Global Net-zero,Total End-Use,2021,321.80410,British Columbia,"Transportation"
73303,Global Net-zero,Total End-Use,2021,597.48180,British Columbia,"Industrial"
73308,Global Net-zero,Total End-Use,2021,1205.29710,British Columbia,"Total End-Use"
73357,Global Net-zero,Total End-Use,2022,142.80190,British Columbia,"Commercial"
73358,Global Net-zero,Total End-Use,2022,156.85820,British Columbia,"Residential"
73365,Global Net-zero,Total End-Use,2022,361.42220,British Columbia,"Transportation"
73373,Global Net-zero,Total End-Use,2022,623.39580,British Columbia,"Industrial"
73378,Global Net-zero,Total End-Use,2022,1284.47810,British Columbia,"Total End-Use"
73427,Global Net-zero,Total End-Use,2023,147.19500,British Columbia,"Commercial"
73428,Global Net-zero,Total End-Use,2023,159.04690,British Columbia,"Residential"
73435,Global Net-zero,Total End-Use,2023,371.69300,British Columbia,"Transportation"
73443,Global Net-zero,Total End-Use,2023,618.72860,British Columbia,"Industrial"
73448,Global Net-zero,Total End-Use,2023,1296.66350,British Columbia,"Total End-Use"
73497,Global Net-zero,Total End-Use,2024,147.58180,British Columbia,"Commercial"
73498,Global Net-zero,Total End-Use,2024,158.03680,British Columbia,"Residential"
73505,Global Net-zero,Total End-Use,2024,370.20300,British Columbia,"Transportation"
73513,Global Net-zero,Total End-Use,2024,614.03120,British Columbia,"Industrial"
73518,Global Net-zero,Total End-Use,2024,1289.85280,British Columbia,"Total End-Use"
73567,Global Net-zero,Total End-Use,2025,148.50470,British Columbia,"Commercial"
73568,Global Net-zero,Total End-Use,2025,156.96130,British Columbia,"Residential"
73575,Global Net-zero,Total End-Use,2025,369.75680,British Columbia,"Transportation"
73583,Global Net-zero,Total End-Use,2025,645.73410,British Columbia,"Industrial"
73588,Global Net-zero,Total End-Use,2025,1320.95690,British Columbia,"Total End-Use"
73636,Global Net-zero,Total End-Use,2026,149.51890,British Columbia,"Commercial"
73638,Global Net-zero,Total End-Use,2026,155.75690,British Columbia,"Residential"
73645,Global Net-zero,Total End-Use,2026,366.63150,British Columbia,"Transportation"
73653,Global Net-zero,Total End-Use,2026,674.34100,British Columbia,"Industrial"
73658,Global Net-zero,Total End-Use,2026,1346.24830,British Columbia,"Total End-Use"
73706,Global Net-zero,Total End-Use,2027,149.44420,British Columbia,"Commercial"
73708,Global Net-zero,Total End-Use,2027,154.43770,British Columbia,"Residential"
73715,Global Net-zero,Total End-Use,2027,361.12080,British Columbia,"Transportation"
73723,Global Net-zero,Total End-Use,2027,668.83162,British Columbia,"Industrial"
73728,Global Net-zero,Total End-Use,2027,1333.83432,British Columbia,"Total End-Use"
73776,Global Net-zero,Total End-Use,2028,148.36480,British Columbia,"Commercial"
73778,Global Net-zero,Total End-Use,2028,153.02840,British Columbia,"Residential"
73785,Global Net-zero,Total End-Use,2028,354.60940,British Columbia,"Transportation"
73793,Global Net-zero,Total End-Use,2028,663.86683,British Columbia,"Industrial"
73798,Global Net-zero,Total End-Use,2028,1319.86943,British Columbia,"Total End-Use"
73846,Global Net-zero,Total End-Use,2029,146.82950,British Columbia,"Commercial"
73847,Global Net-zero,Total End-Use,2029,151.43480,British Columbia,"Residential"
73855,Global Net-zero,Total End-Use,2029,347.92630,British Columbia,"Transportation"
73863,Global Net-zero,Total End-Use,2029,661.21640,British Columbia,"Industrial"
73868,Global Net-zero,Total End-Use,2029,1307.40700,British Columbia,"Total End-Use"
73916,Global Net-zero,Total End-Use,2030,144.78850,British Columbia,"Commercial"
73917,Global Net-zero,Total End-Use,2030,149.72750,British Columbia,"Residential"
73925,Global Net-zero,Total End-Use,2030,340.06490,British Columbia,"Transportation"
73933,Global Net-zero,Total End-Use,2030,655.88431,British Columbia,"Industrial"
73938,Global Net-zero,Total End-Use,2030,1290.46521,British Columbia,"Total End-Use"
73986,Global Net-zero,Total End-Use,2031,142.74260,British Columbia,"Commercial"
73987,Global Net-zero,Total End-Use,2031,148.70710,British Columbia,"Residential"
73995,Global Net-zero,Total End-Use,2031,333.51340,British Columbia,"Transportation"
74003,Global Net-zero,Total End-Use,2031,653.82583,British Columbia,"Industrial"
74008,Global Net-zero,Total End-Use,2031,1278.78893,British Columbia,"Total End-Use"
74056,Global Net-zero,Total End-Use,2032,140.82190,British Columbia,"Commercial"
74057,Global Net-zero,Total End-Use,2032,147.81030,British Columbia,"Residential"
74064,Global Net-zero,Total End-Use,2032,327.94250,British Columbia,"Transportation"
74073,Global Net-zero,Total End-Use,2032,651.64907,British Columbia,"Industrial"
74078,Global Net-zero,Total End-Use,2032,1268.22377,British Columbia,"Total End-Use"
74126,Global Net-zero,Total End-Use,2033,138.79220,British Columbia,"Commercial"
74127,Global Net-zero,Total End-Use,2033,146.99110,British Columbia,"Residential"
74134,Global Net-zero,Total End-Use,2033,323.21540,British Columbia,"Transportation"
74143,Global Net-zero,Total End-Use,2033,648.20759,British Columbia,"Industrial"
74148,Global Net-zero,Total End-Use,2033,1257.20629,British Columbia,"Total End-Use"
74196,Global Net-zero,Total End-Use,2034,137.02130,British Columbia,"Commercial"
74198,Global Net-zero,Total End-Use,2034,146.32690,British Columbia,"Residential"
74204,Global Net-zero,Total End-Use,2034,319.95770,British Columbia,"Transportation"
74213,Global Net-zero,Total End-Use,2034,643.84884,British Columbia,"Industrial"
74218,Global Net-zero,Total End-Use,2034,1247.15474,British Columbia,"Total End-Use"
74266,Global Net-zero,Total End-Use,2035,135.56590,British Columbia,"Commercial"
74268,Global Net-zero,Total End-Use,2035,145.76440,British Columbia,"Residential"
74274,Global Net-zero,Total End-Use,2035,317.24530,British Columbia,"Transportation"
74283,Global Net-zero,Total End-Use,2035,638.68867,British Columbia,"Industrial"
74288,Global Net-zero,Total End-Use,2035,1237.26427,British Columbia,"Total End-Use"
74337,Global Net-zero,Total End-Use,2036,134.25750,British Columbia,"Commercial"
74338,Global Net-zero,Total End-Use,2036,145.25840,British Columbia,"Residential"
74345,Global Net-zero,Total End-Use,2036,314.89450,British Columbia,"Transportation"
74353,Global Net-zero,Total End-Use,2036,633.80926,British Columbia,"Industrial"
74358,Global Net-zero,Total End-Use,2036,1228.21966,British Columbia,"Total End-Use"
74407,Global Net-zero,Total End-Use,2037,133.15920,British Columbia,"Commercial"
74409,Global Net-zero,Total End-Use,2037,144.76920,British Columbia,"Residential"
74415,Global Net-zero,Total End-Use,2037,313.06130,British Columbia,"Transportation"
74423,Global Net-zero,Total End-Use,2037,630.63965,British Columbia,"Industrial"
74428,Global Net-zero,Total End-Use,2037,1221.62935,British Columbia,"Total End-Use"
74477,Global Net-zero,Total End-Use,2038,132.19710,British Columbia,"Commercial"
74479,Global Net-zero,Total End-Use,2038,144.27730,British Columbia,"Residential"
74486,Global Net-zero,Total End-Use,2038,310.94550,British Columbia,"Transportation"
74493,Global Net-zero,Total End-Use,2038,627.49136,British Columbia,"Industrial"
74498,Global Net-zero,Total End-Use,2038,1214.91126,British Columbia,"Total End-Use"
74547,Global Net-zero,Total End-Use,2039,131.19500,British Columbia,"Commercial"
74549,Global Net-zero,Total End-Use,2039,143.70820,British Columbia,"Residential"
74556,Global Net-zero,Total End-Use,2039,308.56720,British Columbia,"Transportation"
74563,Global Net-zero,Total End-Use,2039,625.49819,British Columbia,"Industrial"
74568,Global Net-zero,Total End-Use,2039,1208.96859,British Columbia,"Total End-Use"
74617,Global Net-zero,Total End-Use,2040,130.11280,British Columbia,"Commercial"
74619,Global Net-zero,Total End-Use,2040,143.07890,British Columbia,"Residential"
74626,Global Net-zero,Total End-Use,2040,306.18250,British Columbia,"Transportation"
74634,Global Net-zero,Total End-Use,2040,625.11084,British Columbia,"Industrial"
74638,Global Net-zero,Total End-Use,2040,1204.48504,British Columbia,"Total End-Use"
74687,Global Net-zero,Total End-Use,2041,128.80710,British Columbia,"Commercial"
74689,Global Net-zero,Total End-Use,2041,142.44670,British Columbia,"Residential"
74696,Global Net-zero,Total End-Use,2041,303.72890,British Columbia,"Transportation"
74704,Global Net-zero,Total End-Use,2041,624.66553,British Columbia,"Industrial"
74708,Global Net-zero,Total End-Use,2041,1199.64823,British Columbia,"Total End-Use"
74757,Global Net-zero,Total End-Use,2042,127.19840,British Columbia,"Commercial"
74759,Global Net-zero,Total End-Use,2042,141.79990,British Columbia,"Residential"
74767,Global Net-zero,Total End-Use,2042,301.34270,British Columbia,"Transportation"
74774,Global Net-zero,Total End-Use,2042,624.74461,British Columbia,"Industrial"
74778,Global Net-zero,Total End-Use,2042,1195.08561,British Columbia,"Total End-Use"
74827,Global Net-zero,Total End-Use,2043,125.61650,British Columbia,"Commercial"
74829,Global Net-zero,Total End-Use,2043,141.17940,British Columbia,"Residential"
74837,Global Net-zero,Total End-Use,2043,299.37320,British Columbia,"Transportation"
74844,Global Net-zero,Total End-Use,2043,627.67448,British Columbia,"Industrial"
74848,Global Net-zero,Total End-Use,2043,1193.84358,British Columbia,"Total End-Use"
74897,Global Net-zero,Total End-Use,2044,124.02710,British Columbia,"Commercial"
74899,Global Net-zero,Total End-Use,2044,140.61950,British Columbia,"Residential"
74907,Global Net-zero,Total End-Use,2044,298.03320,British Columbia,"Transportation"
74914,Global Net-zero,Total End-Use,2044,634.03861,British Columbia,"Industrial"
74918,Global Net-zero,Total End-Use,2044,1196.71841,British Columbia,"Total End-Use"
74967,Global Net-zero,Total End-Use,2045,122.58830,British Columbia,"Commercial"
74970,Global Net-zero,Total End-Use,2045,140.12690,British Columbia,"Residential"
74977,Global Net-zero,Total End-Use,2045,295.43230,British Columbia,"Transportation"
74984,Global Net-zero,Total End-Use,2045,625.49726,British Columbia,"Industrial"
74988,Global Net-zero,Total End-Use,2045,1183.64476,British Columbia,"Total End-Use"
75037,Global Net-zero,Total End-Use,2046,121.20630,British Columbia,"Commercial"
75040,Global Net-zero,Total End-Use,2046,139.64790,British Columbia,"Residential"
75047,Global Net-zero,Total End-Use,2046,292.68630,British Columbia,"Transportation"
75054,Global Net-zero,Total End-Use,2046,619.64354,British Columbia,"Industrial"
75058,Global Net-zero,Total End-Use,2046,1173.18404,British Columbia,"Total End-Use"
75107,Global Net-zero,Total End-Use,2047,119.97090,British Columbia,"Commercial"
75110,Global Net-zero,Total End-Use,2047,139.25890,British Columbia,"Residential"
75117,Global Net-zero,Total End-Use,2047,292.17420,British Columbia,"Transportation"
75124,Global Net-zero,Total End-Use,2047,635.04903,British Columbia,"Industrial"
75129,Global Net-zero,Total End-Use,2047,1186.45303,British Columbia,"Total End-Use"
75177,Global Net-zero,Total End-Use,2048,118.99140,British Columbia,"Commercial"
75180,Global Net-zero,Total End-Use,2048,139.07160,British Columbia,"Residential"
75187,Global Net-zero,Total End-Use,2048,293.22110,British Columbia,"Transportation"
75194,Global Net-zero,Total End-Use,2048,654.34858,British Columbia,"Industrial"
75199,Global Net-zero,Total End-Use,2048,1205.63268,British Columbia,"Total End-Use"
75247,Global Net-zero,Total End-Use,2049,118.27680,British Columbia,"Commercial"
75250,Global Net-zero,Total End-Use,2049,139.13030,British Columbia,"Residential"
75257,Global Net-zero,Total End-Use,2049,295.99860,British Columbia,"Transportation"
75264,Global Net-zero,Total End-Use,2049,677.44713,British Columbia,"Industrial"
75269,Global Net-zero,Total End-Use,2049,1230.85283,British Columbia,"Total End-Use"
75317,Global Net-zero,Total End-Use,2050,118.00820,British Columbia,"Commercial"
