,scenario,variable,year,value,region,sector
19447,Canada Net-zero,RPP,2007,4.72000,British Columbia,"Residential"
19453,Canada Net-zero,RPP,2007,7.66760,British Columbia,"Commercial"
19472,Canada Net-zero,RPP,2007,103.75720,British Columbia,"Industrial"
19480,Canada Net-zero,RPP,2007,466.94290,British Columbia,"Total End-Use"
19502,Canada Net-zero,RPP,2008,3.69790,British Columbia,"Residential"
19510,Canada Net-zero,RPP,2008,7.83840,British Columbia,"Commercial"
19526,Canada Net-zero,RPP,2008,95.59790,British Columbia,"Industrial"
19536,Canada Net-zero,RPP,2008,461.51270,British Columbia,"Total End-Use"
19557,Canada Net-zero,RPP,2009,3.28090,British Columbia,"Residential"
19567,Canada Net-zero,RPP,2009,7.95440,British Columbia,"Commercial"
19582,Canada Net-zero,RPP,2009,80.87930,British Columbia,"Industrial"
19593,Canada Net-zero,RPP,2009,430.84650,British Columbia,"Total End-Use"
19613,Canada Net-zero,RPP,2010,2.67290,British Columbia,"Residential"
19625,Canada Net-zero,RPP,2010,10.90830,British Columbia,"Commercial"
19637,Canada Net-zero,RPP,2010,88.24000,British Columbia,"Industrial"
19648,Canada Net-zero,RPP,2010,444.85290,British Columbia,"Total End-Use"
19668,Canada Net-zero,RPP,2011,2.04680,British Columbia,"Residential"
19672,Canada Net-zero,RPP,2011,4.93750,British Columbia,"Commercial"
19692,Canada Net-zero,RPP,2011,91.75450,British Columbia,"Industrial"
19704,Canada Net-zero,RPP,2011,416.65520,British Columbia,"Total End-Use"
19721,Canada Net-zero,RPP,2012,1.73100,British Columbia,"Residential"
19732,Canada Net-zero,RPP,2012,6.12550,British Columbia,"Commercial"
19748,Canada Net-zero,RPP,2012,82.88990,British Columbia,"Industrial"
19760,Canada Net-zero,RPP,2012,410.12190,British Columbia,"Total End-Use"
19778,Canada Net-zero,RPP,2013,1.44690,British Columbia,"Residential"
19790,Canada Net-zero,RPP,2013,7.80670,British Columbia,"Commercial"
19804,Canada Net-zero,RPP,2013,86.31220,British Columbia,"Industrial"
19816,Canada Net-zero,RPP,2013,422.63090,British Columbia,"Total End-Use"
19833,Canada Net-zero,RPP,2014,1.15710,British Columbia,"Residential"
19849,Canada Net-zero,RPP,2014,9.38920,British Columbia,"Commercial"
19862,Canada Net-zero,RPP,2014,90.50150,British Columbia,"Industrial"
19872,Canada Net-zero,RPP,2014,421.03230,British Columbia,"Total End-Use"
19889,Canada Net-zero,RPP,2015,1.05300,British Columbia,"Residential"
19900,Canada Net-zero,RPP,2015,7.00590,British Columbia,"Commercial"
19918,Canada Net-zero,RPP,2015,100.34390,British Columbia,"Industrial"
19928,Canada Net-zero,RPP,2015,419.44200,British Columbia,"Total End-Use"
19946,Canada Net-zero,RPP,2016,1.00690,British Columbia,"Residential"
19960,Canada Net-zero,RPP,2016,8.21380,British Columbia,"Commercial"
19976,Canada Net-zero,RPP,2016,108.89980,British Columbia,"Industrial"
19984,Canada Net-zero,RPP,2016,450.45820,British Columbia,"Total End-Use"
20002,Canada Net-zero,RPP,2017,0.97800,British Columbia,"Residential"
20017,Canada Net-zero,RPP,2017,10.14790,British Columbia,"Commercial"
20033,Canada Net-zero,RPP,2017,106.40790,British Columbia,"Industrial"
20041,Canada Net-zero,RPP,2017,465.47140,British Columbia,"Total End-Use"
20058,Canada Net-zero,RPP,2018,1.57300,British Columbia,"Residential"
20073,Canada Net-zero,RPP,2018,8.33300,British Columbia,"Commercial"
20089,Canada Net-zero,RPP,2018,114.73310,British Columbia,"Industrial"
20097,Canada Net-zero,RPP,2018,508.65600,British Columbia,"Total End-Use"
20114,Canada Net-zero,RPP,2019,1.30800,British Columbia,"Residential"
20129,Canada Net-zero,RPP,2019,8.90850,British Columbia,"Commercial"
20143,Canada Net-zero,RPP,2019,104.49420,British Columbia,"Industrial"
20153,Canada Net-zero,RPP,2019,495.54810,British Columbia,"Total End-Use"
20169,Canada Net-zero,RPP,2020,1.01600,British Columbia,"Residential"
20184,Canada Net-zero,RPP,2020,6.27580,British Columbia,"Commercial"
20201,Canada Net-zero,RPP,2020,95.84720,British Columbia,"Industrial"
20208,Canada Net-zero,RPP,2020,397.74640,British Columbia,"Total End-Use"
20225,Canada Net-zero,RPP,2021,1.02150,British Columbia,"Residential"
20240,Canada Net-zero,RPP,2021,6.29180,British Columbia,"Commercial"
20258,Canada Net-zero,RPP,2021,96.39240,British Columbia,"Industrial"
20264,Canada Net-zero,RPP,2021,393.74750,British Columbia,"Total End-Use"
20281,Canada Net-zero,RPP,2022,1.00090,British Columbia,"Residential"
20296,Canada Net-zero,RPP,2022,6.40970,British Columbia,"Commercial"
20312,Canada Net-zero,RPP,2022,95.76790,British Columbia,"Industrial"
20321,Canada Net-zero,RPP,2022,428.85110,British Columbia,"Total End-Use"
20337,Canada Net-zero,RPP,2023,0.94600,British Columbia,"Residential"
20352,Canada Net-zero,RPP,2023,6.35040,British Columbia,"Commercial"
20368,Canada Net-zero,RPP,2023,93.77340,British Columbia,"Industrial"
20377,Canada Net-zero,RPP,2023,434.02330,British Columbia,"Total End-Use"
20393,Canada Net-zero,RPP,2024,0.88480,British Columbia,"Residential"
20408,Canada Net-zero,RPP,2024,6.35520,British Columbia,"Commercial"
20424,Canada Net-zero,RPP,2024,93.19950,British Columbia,"Industrial"
20433,Canada Net-zero,RPP,2024,426.57850,British Columbia,"Total End-Use"
20449,Canada Net-zero,RPP,2025,0.82530,British Columbia,"Residential"
20464,Canada Net-zero,RPP,2025,6.34230,British Columbia,"Commercial"
20482,Canada Net-zero,RPP,2025,97.17490,British Columbia,"Industrial"
20489,Canada Net-zero,RPP,2025,426.05000,British Columbia,"Total End-Use"
20505,Canada Net-zero,RPP,2026,0.76790,British Columbia,"Residential"
20520,Canada Net-zero,RPP,2026,6.35220,British Columbia,"Commercial"
20538,Canada Net-zero,RPP,2026,97.93360,British Columbia,"Industrial"
20544,Canada Net-zero,RPP,2026,417.77900,British Columbia,"Total End-Use"
20561,Canada Net-zero,RPP,2027,0.71290,British Columbia,"Residential"
20576,Canada Net-zero,RPP,2027,6.37950,British Columbia,"Commercial"
20594,Canada Net-zero,RPP,2027,97.11710,British Columbia,"Industrial"
20600,Canada Net-zero,RPP,2027,404.52050,British Columbia,"Total End-Use"
20617,Canada Net-zero,RPP,2028,0.66030,British Columbia,"Residential"
20633,Canada Net-zero,RPP,2028,6.38770,British Columbia,"Commercial"
20650,Canada Net-zero,RPP,2028,96.21900,British Columbia,"Industrial"
20656,Canada Net-zero,RPP,2028,390.54630,British Columbia,"Total End-Use"
20672,Canada Net-zero,RPP,2029,0.61060,British Columbia,"Residential"
20689,Canada Net-zero,RPP,2029,6.39220,British Columbia,"Commercial"
20706,Canada Net-zero,RPP,2029,96.84560,British Columbia,"Industrial"
20712,Canada Net-zero,RPP,2029,380.91350,British Columbia,"Total End-Use"
20728,Canada Net-zero,RPP,2030,0.56380,British Columbia,"Residential"
20745,Canada Net-zero,RPP,2030,6.39570,British Columbia,"Commercial"
20762,Canada Net-zero,RPP,2030,97.51360,British Columbia,"Industrial"
20768,Canada Net-zero,RPP,2030,369.25510,British Columbia,"Total End-Use"
20784,Canada Net-zero,RPP,2031,0.52020,British Columbia,"Residential"
20801,Canada Net-zero,RPP,2031,6.41090,British Columbia,"Commercial"
20818,Canada Net-zero,RPP,2031,96.11180,British Columbia,"Industrial"
20824,Canada Net-zero,RPP,2031,357.60340,British Columbia,"Total End-Use"
20840,Canada Net-zero,RPP,2032,0.47950,British Columbia,"Residential"
20857,Canada Net-zero,RPP,2032,6.44010,British Columbia,"Commercial"
20874,Canada Net-zero,RPP,2032,94.02440,British Columbia,"Industrial"
20880,Canada Net-zero,RPP,2032,344.99080,British Columbia,"Total End-Use"
20896,Canada Net-zero,RPP,2033,0.44090,British Columbia,"Residential"
20914,Canada Net-zero,RPP,2033,6.45670,British Columbia,"Commercial"
20930,Canada Net-zero,RPP,2033,92.30570,British Columbia,"Industrial"
20936,Canada Net-zero,RPP,2033,332.55580,British Columbia,"Total End-Use"
20952,Canada Net-zero,RPP,2034,0.40530,British Columbia,"Residential"
20970,Canada Net-zero,RPP,2034,6.47990,British Columbia,"Commercial"
20985,Canada Net-zero,RPP,2034,90.86590,British Columbia,"Industrial"
20992,Canada Net-zero,RPP,2034,320.93330,British Columbia,"Total End-Use"
21008,Canada Net-zero,RPP,2035,0.37200,British Columbia,"Residential"
21026,Canada Net-zero,RPP,2035,6.50330,British Columbia,"Commercial"
21041,Canada Net-zero,RPP,2035,89.55450,British Columbia,"Industrial"
21048,Canada Net-zero,RPP,2035,308.79250,British Columbia,"Total End-Use"
21064,Canada Net-zero,RPP,2036,0.34120,British Columbia,"Residential"
21083,Canada Net-zero,RPP,2036,6.52450,British Columbia,"Commercial"
21097,Canada Net-zero,RPP,2036,88.39600,British Columbia,"Industrial"
21104,Canada Net-zero,RPP,2036,294.91540,British Columbia,"Total End-Use"
21120,Canada Net-zero,RPP,2037,0.31280,British Columbia,"Residential"
21139,Canada Net-zero,RPP,2037,6.55210,British Columbia,"Commercial"
21153,Canada Net-zero,RPP,2037,87.46170,British Columbia,"Industrial"
21160,Canada Net-zero,RPP,2037,281.87460,British Columbia,"Total End-Use"
21176,Canada Net-zero,RPP,2038,0.28620,British Columbia,"Residential"
21195,Canada Net-zero,RPP,2038,6.58290,British Columbia,"Commercial"
21210,Canada Net-zero,RPP,2038,86.65480,British Columbia,"Industrial"
21216,Canada Net-zero,RPP,2038,269.37670,British Columbia,"Total End-Use"
21230,Canada Net-zero,RPP,2039,0.26200,British Columbia,"Residential"
21251,Canada Net-zero,RPP,2039,6.61600,British Columbia,"Commercial"
21266,Canada Net-zero,RPP,2039,85.99730,British Columbia,"Industrial"
21272,Canada Net-zero,RPP,2039,257.51310,British Columbia,"Total End-Use"
21286,Canada Net-zero,RPP,2040,0.23960,British Columbia,"Residential"
21307,Canada Net-zero,RPP,2040,6.65210,British Columbia,"Commercial"
21322,Canada Net-zero,RPP,2040,85.26330,British Columbia,"Industrial"
21328,Canada Net-zero,RPP,2040,244.55800,British Columbia,"Total End-Use"
21342,Canada Net-zero,RPP,2041,0.21890,British Columbia,"Residential"
21363,Canada Net-zero,RPP,2041,6.68890,British Columbia,"Commercial"
21378,Canada Net-zero,RPP,2041,84.66840,British Columbia,"Industrial"
21384,Canada Net-zero,RPP,2041,231.04230,British Columbia,"Total End-Use"
21398,Canada Net-zero,RPP,2042,0.20000,British Columbia,"Residential"
21420,Canada Net-zero,RPP,2042,6.73030,British Columbia,"Commercial"
21434,Canada Net-zero,RPP,2042,83.94530,British Columbia,"Industrial"
21440,Canada Net-zero,RPP,2042,217.90020,British Columbia,"Total End-Use"
21454,Canada Net-zero,RPP,2043,0.18240,British Columbia,"Residential"
21477,Canada Net-zero,RPP,2043,6.77930,British Columbia,"Commercial"
21490,Canada Net-zero,RPP,2043,83.31110,British Columbia,"Industrial"
21496,Canada Net-zero,RPP,2043,205.47060,British Columbia,"Total End-Use"
21510,Canada Net-zero,RPP,2044,0.16650,British Columbia,"Residential"
21533,Canada Net-zero,RPP,2044,6.82960,British Columbia,"Commercial"
21546,Canada Net-zero,RPP,2044,82.69250,British Columbia,"Industrial"
21552,Canada Net-zero,RPP,2044,193.60360,British Columbia,"Total End-Use"
21566,Canada Net-zero,RPP,2045,0.15190,British Columbia,"Residential"
21589,Canada Net-zero,RPP,2045,6.88610,British Columbia,"Commercial"
21602,Canada Net-zero,RPP,2045,82.18870,British Columbia,"Industrial"
21607,Canada Net-zero,RPP,2045,182.43040,British Columbia,"Total End-Use"
21622,Canada Net-zero,RPP,2046,0.13850,British Columbia,"Residential"
21645,Canada Net-zero,RPP,2046,6.95260,British Columbia,"Commercial"
21658,Canada Net-zero,RPP,2046,81.82630,British Columbia,"Industrial"
21663,Canada Net-zero,RPP,2046,171.64630,British Columbia,"Total End-Use"
21678,Canada Net-zero,RPP,2047,0.12620,British Columbia,"Residential"
21701,Canada Net-zero,RPP,2047,7.02500,British Columbia,"Commercial"
21714,Canada Net-zero,RPP,2047,81.53890,British Columbia,"Industrial"
21719,Canada Net-zero,RPP,2047,160.98380,British Columbia,"Total End-Use"
21734,Canada Net-zero,RPP,2048,0.11480,British Columbia,"Residential"
21757,Canada Net-zero,RPP,2048,7.10660,British Columbia,"Commercial"
21770,Canada Net-zero,RPP,2048,81.29040,British Columbia,"Industrial"
21775,Canada Net-zero,RPP,2048,150.91540,British Columbia,"Total End-Use"
21790,Canada Net-zero,RPP,2049,0.10450,British Columbia,"Residential"
21813,Canada Net-zero,RPP,2049,7.19360,British Columbia,"Commercial"
21826,Canada Net-zero,RPP,2049,81.06190,British Columbia,"Industrial"
21831,Canada Net-zero,RPP,2049,141.28450,British Columbia,"Total End-Use"
21846,Canada Net-zero,RPP,2050,0.09510,British Columbia,"Residential"
21869,Canada Net-zero,RPP,2050,7.28960,British Columbia,"Commercial"
21882,Canada Net-zero,RPP,2050,80.96320,British Columbia,"Industrial"
21887,Canada Net-zero,RPP,2050,132.62510,British Columbia,"Total End-Use"
21935,Canada Net-zero,Total End-Use,2005,137.15520,British Columbia,"Commercial"
21936,Canada Net-zero,Total End-Use,2005,162.35000,British Columbia,"Residential"
21945,Canada Net-zero,Total End-Use,2005,348.63850,British Columbia,"Transportation"
21952,Canada Net-zero,Total End-Use,2005,640.89370,British Columbia,"Industrial"
21956,Canada Net-zero,Total End-Use,2005,1289.03740,British Columbia,"Total End-Use"
22004,Canada Net-zero,Total End-Use,2006,129.75870,British Columbia,"Commercial"
22006,Canada Net-zero,Total End-Use,2006,163.86610,British Columbia,"Residential"
22015,Canada Net-zero,Total End-Use,2006,342.14900,British Columbia,"Transportation"
22022,Canada Net-zero,Total End-Use,2006,587.16750,British Columbia,"Industrial"
22026,Canada Net-zero,Total End-Use,2006,1222.94130,British Columbia,"Total End-Use"
22074,Canada Net-zero,Total End-Use,2007,133.05400,British Columbia,"Commercial"
22076,Canada Net-zero,Total End-Use,2007,165.92590,British Columbia,"Residential"
22085,Canada Net-zero,Total End-Use,2007,352.19090,British Columbia,"Transportation"
22090,Canada Net-zero,Total End-Use,2007,583.90990,British Columbia,"Industrial"
22096,Canada Net-zero,Total End-Use,2007,1235.08070,British Columbia,"Total End-Use"
22145,Canada Net-zero,Total End-Use,2008,137.77950,British Columbia,"Commercial"
22146,Canada Net-zero,Total End-Use,2008,166.37420,British Columbia,"Residential"
22155,Canada Net-zero,Total End-Use,2008,356.48080,British Columbia,"Transportation"
22160,Canada Net-zero,Total End-Use,2008,521.21500,British Columbia,"Industrial"
22165,Canada Net-zero,Total End-Use,2008,1181.84950,British Columbia,"Total End-Use"
22215,Canada Net-zero,Total End-Use,2009,130.50750,British Columbia,"Commercial"
22216,Canada Net-zero,Total End-Use,2009,167.51090,British Columbia,"Residential"
22225,Canada Net-zero,Total End-Use,2009,341.45370,British Columbia,"Transportation"
22230,Canada Net-zero,Total End-Use,2009,516.00700,British Columbia,"Industrial"
22236,Canada Net-zero,Total End-Use,2009,1155.47910,British Columbia,"Total End-Use"
22283,Canada Net-zero,Total End-Use,2010,128.24240,British Columbia,"Commercial"
22285,Canada Net-zero,Total End-Use,2010,150.80910,British Columbia,"Residential"
22296,Canada Net-zero,Total End-Use,2010,353.39730,British Columbia,"Transportation"
22300,Canada Net-zero,Total End-Use,2010,544.09180,British Columbia,"Industrial"
22306,Canada Net-zero,Total End-Use,2010,1176.54060,British Columbia,"Total End-Use"
22354,Canada Net-zero,Total End-Use,2011,128.88890,British Columbia,"Commercial"
22356,Canada Net-zero,Total End-Use,2011,169.35940,British Columbia,"Residential"
22364,Canada Net-zero,Total End-Use,2011,330.81410,British Columbia,"Transportation"
22370,Canada Net-zero,Total End-Use,2011,554.35900,British Columbia,"Industrial"
22376,Canada Net-zero,Total End-Use,2011,1183.42140,British Columbia,"Total End-Use"
22424,Canada Net-zero,Total End-Use,2012,130.64130,British Columbia,"Commercial"
22426,Canada Net-zero,Total End-Use,2012,161.43190,British Columbia,"Residential"
22433,Canada Net-zero,Total End-Use,2012,332.86040,British Columbia,"Transportation"
22441,Canada Net-zero,Total End-Use,2012,573.48730,British Columbia,"Industrial"
22446,Canada Net-zero,Total End-Use,2012,1198.42090,British Columbia,"Total End-Use"
22493,Canada Net-zero,Total End-Use,2013,130.87720,British Columbia,"Commercial"
22496,Canada Net-zero,Total End-Use,2013,161.71420,British Columbia,"Residential"
22504,Canada Net-zero,Total End-Use,2013,342.36930,British Columbia,"Transportation"
22510,Canada Net-zero,Total End-Use,2013,571.57920,British Columbia,"Industrial"
22516,Canada Net-zero,Total End-Use,2013,1206.53990,British Columbia,"Total End-Use"
22564,Canada Net-zero,Total End-Use,2014,131.97180,British Columbia,"Commercial"
22566,Canada Net-zero,Total End-Use,2014,157.29870,British Columbia,"Residential"
22574,Canada Net-zero,Total End-Use,2014,336.63600,British Columbia,"Transportation"
22580,Canada Net-zero,Total End-Use,2014,545.16760,British Columbia,"Industrial"
22586,Canada Net-zero,Total End-Use,2014,1171.07410,British Columbia,"Total End-Use"
22634,Canada Net-zero,Total End-Use,2015,130.90590,British Columbia,"Commercial"
22636,Canada Net-zero,Total End-Use,2015,152.46820,British Columbia,"Residential"
22644,Canada Net-zero,Total End-Use,2015,329.29460,British Columbia,"Transportation"
22650,Canada Net-zero,Total End-Use,2015,568.30410,British Columbia,"Industrial"
22656,Canada Net-zero,Total End-Use,2015,1180.97280,British Columbia,"Total End-Use"
22704,Canada Net-zero,Total End-Use,2016,133.93080,British Columbia,"Commercial"
22706,Canada Net-zero,Total End-Use,2016,155.41750,British Columbia,"Residential"
22714,Canada Net-zero,Total End-Use,2016,351.23800,British Columbia,"Transportation"
22721,Canada Net-zero,Total End-Use,2016,597.43660,British Columbia,"Industrial"
22726,Canada Net-zero,Total End-Use,2016,1238.02290,British Columbia,"Total End-Use"
22774,Canada Net-zero,Total End-Use,2017,141.11260,British Columbia,"Commercial"
22776,Canada Net-zero,Total End-Use,2017,166.25950,British Columbia,"Residential"
22785,Canada Net-zero,Total End-Use,2017,367.76550,British Columbia,"Transportation"
22791,Canada Net-zero,Total End-Use,2017,614.39550,British Columbia,"Industrial"
22796,Canada Net-zero,Total End-Use,2017,1289.53310,British Columbia,"Total End-Use"
22844,Canada Net-zero,Total End-Use,2018,137.93870,British Columbia,"Commercial"
22846,Canada Net-zero,Total End-Use,2018,159.02470,British Columbia,"Residential"
22855,Canada Net-zero,Total End-Use,2018,405.07890,British Columbia,"Transportation"
22860,Canada Net-zero,Total End-Use,2018,616.69770,British Columbia,"Industrial"
22866,Canada Net-zero,Total End-Use,2018,1318.74000,British Columbia,"Total End-Use"
22914,Canada Net-zero,Total End-Use,2019,139.21590,British Columbia,"Commercial"
22916,Canada Net-zero,Total End-Use,2019,160.78810,British Columbia,"Residential"
22925,Canada Net-zero,Total End-Use,2019,403.62570,British Columbia,"Transportation"
22931,Canada Net-zero,Total End-Use,2019,599.99930,British Columbia,"Industrial"
22936,Canada Net-zero,Total End-Use,2019,1303.62900,British Columbia,"Total End-Use"
22985,Canada Net-zero,Total End-Use,2020,130.94200,British Columbia,"Commercial"
22988,Canada Net-zero,Total End-Use,2020,167.96800,British Columbia,"Residential"
22993,Canada Net-zero,Total End-Use,2020,315.79990,British Columbia,"Transportation"
23001,Canada Net-zero,Total End-Use,2020,572.28270,British Columbia,"Industrial"
23006,Canada Net-zero,Total End-Use,2020,1186.99260,British Columbia,"Total End-Use"
23055,Canada Net-zero,Total End-Use,2021,134.18190,British Columbia,"Commercial"
23056,Canada Net-zero,Total End-Use,2021,151.82930,British Columbia,"Residential"
23063,Canada Net-zero,Total End-Use,2021,321.80410,British Columbia,"Transportation"
23071,Canada Net-zero,Total End-Use,2021,597.48180,British Columbia,"Industrial"
23076,Canada Net-zero,Total End-Use,2021,1205.29710,British Columbia,"Total End-Use"
23125,Canada Net-zero,Total End-Use,2022,142.80190,British Columbia,"Commercial"
23126,Canada Net-zero,Total End-Use,2022,156.85820,British Columbia,"Residential"
23133,Canada Net-zero,Total End-Use,2022,361.42220,British Columbia,"Transportation"
23141,Canada Net-zero,Total End-Use,2022,623.39580,British Columbia,"Industrial"
23146,Canada Net-zero,Total End-Use,2022,1284.47810,British Columbia,"Total End-Use"
23195,Canada Net-zero,Total End-Use,2023,147.11620,British Columbia,"Commercial"
23196,Canada Net-zero,Total End-Use,2023,159.06080,British Columbia,"Residential"
23203,Canada Net-zero,Total End-Use,2023,371.62350,British Columbia,"Transportation"
23211,Canada Net-zero,Total End-Use,2023,622.67650,British Columbia,"Industrial"
23216,Canada Net-zero,Total End-Use,2023,1300.47700,British Columbia,"Total End-Use"
23265,Canada Net-zero,Total End-Use,2024,147.58480,British Columbia,"Commercial"
23266,Canada Net-zero,Total End-Use,2024,158.07400,British Columbia,"Residential"
23273,Canada Net-zero,Total End-Use,2024,370.52190,British Columbia,"Transportation"
23281,Canada Net-zero,Total End-Use,2024,619.52370,British Columbia,"Industrial"
23286,Canada Net-zero,Total End-Use,2024,1295.70440,British Columbia,"Total End-Use"
23335,Canada Net-zero,Total End-Use,2025,148.65910,British Columbia,"Commercial"
23336,Canada Net-zero,Total End-Use,2025,157.02990,British Columbia,"Residential"
23343,Canada Net-zero,Total End-Use,2025,370.25670,British Columbia,"Transportation"
23351,Canada Net-zero,Total End-Use,2025,652.70960,British Columbia,"Industrial"
23356,Canada Net-zero,Total End-Use,2025,1328.65530,British Columbia,"Total End-Use"
23404,Canada Net-zero,Total End-Use,2026,150.03890,British Columbia,"Commercial"
23406,Canada Net-zero,Total End-Use,2026,155.82360,British Columbia,"Residential"
23414,Canada Net-zero,Total End-Use,2026,367.42050,British Columbia,"Transportation"
23421,Canada Net-zero,Total End-Use,2026,684.84180,British Columbia,"Industrial"
23426,Canada Net-zero,Total End-Use,2026,1358.12480,British Columbia,"Total End-Use"
23474,Canada Net-zero,Total End-Use,2027,150.63370,British Columbia,"Commercial"
23476,Canada Net-zero,Total End-Use,2027,154.51180,British Columbia,"Residential"
23483,Canada Net-zero,Total End-Use,2027,362.10510,British Columbia,"Transportation"
23491,Canada Net-zero,Total End-Use,2027,684.42442,British Columbia,"Industrial"
23496,Canada Net-zero,Total End-Use,2027,1351.67502,British Columbia,"Total End-Use"
23544,Canada Net-zero,Total End-Use,2028,150.49860,British Columbia,"Commercial"
23546,Canada Net-zero,Total End-Use,2028,153.12790,British Columbia,"Residential"
23553,Canada Net-zero,Total End-Use,2028,355.56350,British Columbia,"Transportation"
23561,Canada Net-zero,Total End-Use,2028,687.59851,British Columbia,"Industrial"
23566,Canada Net-zero,Total End-Use,2028,1346.78851,British Columbia,"Total End-Use"
23614,Canada Net-zero,Total End-Use,2029,150.57940,British Columbia,"Commercial"
23615,Canada Net-zero,Total End-Use,2029,151.64920,British Columbia,"Residential"
23623,Canada Net-zero,Total End-Use,2029,350.93540,British Columbia,"Transportation"
23632,Canada Net-zero,Total End-Use,2029,710.50160,British Columbia,"Industrial"
23636,Canada Net-zero,Total End-Use,2029,1363.66560,British Columbia,"Total End-Use"
23684,Canada Net-zero,Total End-Use,2030,150.19740,British Columbia,"Residential"
23685,Canada Net-zero,Total End-Use,2030,150.57420,British Columbia,"Commercial"
23693,Canada Net-zero,Total End-Use,2030,346.20800,British Columbia,"Transportation"
23702,Canada Net-zero,Total End-Use,2030,736.62471,British Columbia,"Industrial"
23706,Canada Net-zero,Total End-Use,2030,1383.60431,British Columbia,"Total End-Use"
23754,Canada Net-zero,Total End-Use,2031,149.53840,British Columbia,"Residential"
23755,Canada Net-zero,Total End-Use,2031,149.78610,British Columbia,"Commercial"
23763,Canada Net-zero,Total End-Use,2031,341.46080,British Columbia,"Transportation"
23772,Canada Net-zero,Total End-Use,2031,741.05195,British Columbia,"Industrial"
23776,Canada Net-zero,Total End-Use,2031,1381.83725,British Columbia,"Total End-Use"
23824,Canada Net-zero,Total End-Use,2032,148.58760,British Columbia,"Commercial"
23825,Canada Net-zero,Total End-Use,2032,148.94490,British Columbia,"Residential"
23833,Canada Net-zero,Total End-Use,2032,336.67840,British Columbia,"Transportation"
23842,Canada Net-zero,Total End-Use,2032,736.36407,British Columbia,"Industrial"
23846,Canada Net-zero,Total End-Use,2032,1370.57497,British Columbia,"Total End-Use"
23894,Canada Net-zero,Total End-Use,2033,147.27020,British Columbia,"Commercial"
23896,Canada Net-zero,Total End-Use,2033,148.26730,British Columbia,"Residential"
23903,Canada Net-zero,Total End-Use,2033,331.52600,British Columbia,"Transportation"
23912,Canada Net-zero,Total End-Use,2033,733.17209,British Columbia,"Industrial"
23916,Canada Net-zero,Total End-Use,2033,1360.23559,British Columbia,"Total End-Use"
23965,Canada Net-zero,Total End-Use,2034,146.05920,British Columbia,"Commercial"
23967,Canada Net-zero,Total End-Use,2034,147.55510,British Columbia,"Residential"
23972,Canada Net-zero,Total End-Use,2034,327.20220,British Columbia,"Transportation"
23982,Canada Net-zero,Total End-Use,2034,730.96654,British Columbia,"Industrial"
23986,Canada Net-zero,Total End-Use,2034,1351.78304,British Columbia,"Total End-Use"
24036,Canada Net-zero,Total End-Use,2035,144.84340,British Columbia,"Commercial"
24037,Canada Net-zero,Total End-Use,2035,146.81290,British Columbia,"Residential"
24042,Canada Net-zero,Total End-Use,2035,323.14080,British Columbia,"Transportation"
24052,Canada Net-zero,Total End-Use,2035,727.58739,British Columbia,"Industrial"
24056,Canada Net-zero,Total End-Use,2035,1342.38449,British Columbia,"Total End-Use"
24106,Canada Net-zero,Total End-Use,2036,143.43380,British Columbia,"Commercial"
24107,Canada Net-zero,Total End-Use,2036,146.05420,British Columbia,"Residential"
24112,Canada Net-zero,Total End-Use,2036,319.37430,British Columbia,"Transportation"
24122,Canada Net-zero,Total End-Use,2036,724.68566,British Columbia,"Industrial"
24126,Canada Net-zero,Total End-Use,2036,1333.54796,British Columbia,"Total End-Use"
24176,Canada Net-zero,Total End-Use,2037,142.13980,British Columbia,"Commercial"
24177,Canada Net-zero,Total End-Use,2037,145.33410,British Columbia,"Residential"
24182,Canada Net-zero,Total End-Use,2037,316.46640,British Columbia,"Transportation"
24192,Canada Net-zero,Total End-Use,2037,723.52158,British Columbia,"Industrial"
24197,Canada Net-zero,Total End-Use,2037,1327.46188,British Columbia,"Total End-Use"
24246,Canada Net-zero,Total End-Use,2038,140.92940,British Columbia,"Commercial"
24247,Canada Net-zero,Total End-Use,2038,144.65190,British Columbia,"Residential"
24252,Canada Net-zero,Total End-Use,2038,313.91230,British Columbia,"Transportation"
24262,Canada Net-zero,Total End-Use,2038,722.31964,British Columbia,"Industrial"
24267,Canada Net-zero,Total End-Use,2038,1321.81324,British Columbia,"Total End-Use"
24316,Canada Net-zero,Total End-Use,2039,139.77420,British Columbia,"Commercial"
24317,Canada Net-zero,Total End-Use,2039,144.00200,British Columbia,"Residential"
24322,Canada Net-zero,Total End-Use,2039,311.89430,British Columbia,"Transportation"
24332,Canada Net-zero,Total End-Use,2039,721.86816,British Columbia,"Industrial"
24337,Canada Net-zero,Total End-Use,2039,1317.53866,British Columbia,"Total End-Use"
24386,Canada Net-zero,Total End-Use,2040,138.60380,British Columbia,"Commercial"
24387,Canada Net-zero,Total End-Use,2040,143.40190,British Columbia,"Residential"
24394,Canada Net-zero,Total End-Use,2040,310.65450,British Columbia,"Transportation"
24402,Canada Net-zero,Total End-Use,2040,718.44995,British Columbia,"Industrial"
24407,Canada Net-zero,Total End-Use,2040,1311.11015,British Columbia,"Total End-Use"
24456,Canada Net-zero,Total End-Use,2041,137.40470,British Columbia,"Commercial"
24457,Canada Net-zero,Total End-Use,2041,142.90390,British Columbia,"Residential"
24464,Canada Net-zero,Total End-Use,2041,309.91590,British Columbia,"Transportation"
