time,Skeena-QueenCharlotte_1,FraserValley_1,Kitimat-Stikine_1,PeaceRiver_1,EastKootenay_1,Thompson-Nicola_1,Columbia-Shuswap_1,Thompson-Nicola_2
2023-01-03 05:00:00,0.4024743235353841,0.1445625669574767,0.2163886363440234,0.3330392574929001,0.2950875464757849,0.24375600786199714,0.26598153145018055,0.18145058042849307
2023-01-03 06:00:00,0.357616416797441,0.16141299738031567,0.22051486081146815,0.3570109198506824,0.3394380502620709,0.2598863541670268,0.2726488054316787,0.19624985785291793
2023-01-03 07:00:00,0.34781123016105314,0.18935433778393576,0.24201425666094345,0.3719533975165406,0.37772925923932504,0.27479094360542383,0.29510065302064054,0.22686736732482815
2023-01-03 08:00:00,0.34767617404246104,0.1963841702545044,0.24249719575806022,0.40194864459089197,0.3880427349932221,0.28569612848711273,0.30022078999484514,0.2331573021091589
2023-01-03 09:00:00,0.36820076121574025,0.19223985919612194,0.24072528416741773,0.3942490950293859,0.43320298857784223,0.29232290763286517,0.33175657730504127,0.24478538774682806
2023-01-03 10:00:00,0.4037683678221808,0.16943979075648244,0.24912528613660964,0.37220396720961385,0.4503546375561748,0.27760238647705565,0.3467478816734382,0.22378557704316268
2023-01-03 11:00:00,0.45323152964906305,0.1907773844402777,0.2818197147979674,0.36688564551839836,0.4833776992910588,0.2655254647195564,0.3610836024985886,0.20118466664225407
2023-01-03 12:00:00,0.526809224051561,0.21707117428162112,0.3029164640492886,0.3526549431536093,0.4981404744580865,0.24619514457219427,0.3566014102966321,0.15973358856236064
2023-01-03 13:00:00,0.6260122317038657,0.196554177582551,0.28917739414747506,0.3507547221835529,0.49023125465508127,0.1957648791788557,0.3211892907295014,0.1113088600978524
2023-01-03 14:00:00,0.703217110376797,0.16595231689915133,0.28166062637994915,0.338305123125855,0.49491316338850605,0.176138964026066,0.3244537970646867,0.08636977990714167
2023-01-03 15:00:00,0.6597362373666585,0.1287850155824031,0.27132484969189963,0.2844371346638824,0.4675288857027068,0.17997936660398264,0.33264519582735486,0.07953074562271166
2023-01-03 16:00:00,0.7164658117784786,0.15783148768416644,0.2902990178555019,0.31756789982019307,0.5023495634088742,0.211537462759392,0.3539062071783354,0.1036085100920011
2023-01-03 17:00:00,0.8081845588522317,0.08684707970889805,0.3544748969348747,0.36423508897457496,0.5070040390004246,0.17518656052854956,0.2903665385141248,0.10073026069828642
2023-01-03 18:00:00,0.9040441420644276,0.06726293246017741,0.40289696682672915,0.38762088419411794,0.4796755419769016,0.15535052224263807,0.24643691544998797,0.1019516746652147
2023-01-03 19:00:00,0.9314531201330309,0.048236375350547415,0.42175274889569886,0.3803368964854988,0.45634562192679096,0.15255785415218284,0.22916635754746992,0.10705073674409107
2023-01-03 20:00:00,0.9474601143017783,0.020781624541134223,0.4698276631301496,0.40606625702361615,0.4821545788582535,0.13261521150153613,0.22358056051353475,0.10175209901275234
2023-01-03 21:00:00,0.9735330734941994,0.022817778048964423,0.4932899492897419,0.4318062817973853,0.4705670817431921,0.13062117505349663,0.23923480180986678,0.095916005422461
2023-01-03 22:00:00,0.9961409310798607,0.020329740032099718,0.5146367311930988,0.4587443991211917,0.41828572225592764,0.12052216951949263,0.18821759701562993,0.08353372653390125
2023-01-03 23:00:00,0.998506109885663,0.01980223308814697,0.5806769916748528,0.45656880736432476,0.38670330394795477,0.12530441532441053,0.15892033871621833,0.08985276089522092
2023-01-04 00:00:00,0.9992555298146842,0.018300946578059325,0.6061593010970401,0.45789123539310844,0.4181407635053989,0.13313080926434884,0.20508886369629678,0.09876467529154041
2023-01-04 01:00:00,1.0,0.02696986990880353,0.6076942216193016,0.4729500278275069,0.4492048758115951,0.1433909544014945,0.25717308837072567,0.10321496230549454
2023-01-04 02:00:00,1.0,0.03994486819033647,0.5731493526323831,0.5260787728655124,0.4523666932388281,0.14940243505496528,0.2813972708112461,0.10919013150838085
2023-01-04 03:00:00,0.9989229740088126,0.10015476558013307,0.5088285509369789,0.5506117381553594,0.413073658766275,0.1466302318600719,0.20786888183171912,0.08072580646664305
