r,t,l,y,RateOfTotalActivity
REGION1,PWRHYDB06,SEA3D,2021,86.724
REGION1,PWRHYDB06,SEA3D,2023,17.7906
REGION1,PWRHYDB06,SEA3D,2024,27.2918
REGION1,PWRHYDB06,SEA3D,2025,86.724
REGION1,PWRHYDB06,SEA3D,2026,53.1565
REGION1,PWRHYDB06,SEA3D,2029,86.724
REGION1,PWRHYDB06,SEA3D,2032,0.7624
REGION1,PWRHYDB06,SEA3D,2037,39.195
REGION1,PWRHYDB06,SEA3D,2038,86.724
REGION1,PWRHYDB06,SEA3D,2039,22.0432
REGION1,PWRHYDB06,SEA3D,2040,0.8461
REGION1,PWRHYDB06,SEA3D,2045,86.724
REGION1,PWRHYDB06,SEA3D,2047,86.724
REGION1,PWRHYDB06,SEA3D,2049,86.724
REGION1,PWRHYDB06,SEA3N,2022,34.3314
REGION1,PWRHYDB06,SEA3N,2024,18.535
REGION1,PWRHYDB06,SEA3N,2026,23.3404
REGION1,PWRHYDB06,SEA3N,2028,55.3283
REGION1,PWRHYDB06,SEA3N,2033,15.1675
REGION1,PWRHYDB06,SEA3N,2035,41.4417
REGION1,PWRHYDB06,SEA3N,2036,31.1625
REGION1,PWRHYDB06,SEA3N,2039,19.502
REGION1,PWRHYDB06,SEA3N,2042,6.9969
REGION1,PWRHYDB06,SEA3N,2044,86.724
REGION1,PWRHYDB06,SEA3N,2048,16.8703
REGION1,PWRHYDB06,SEA4D,2020,86.724
REGION1,PWRHYDB06,SEA4D,2021,86.724
REGION1,PWRHYDB06,SEA4D,2022,86.724
REGION1,PWRHYDB06,SEA4D,2023,86.724
REGION1,PWRHYDB06,SEA4D,2024,81.3558
REGION1,PWRHYDB06,SEA4D,2025,86.724
REGION1,PWRHYDB06,SEA4D,2026,86.724
REGION1,PWRHYDB06,SEA4D,2027,86.724
REGION1,PWRHYDB06,SEA4D,2028,86.724
REGION1,PWRHYDB06,SEA4D,2029,86.724
REGION1,PWRHYDB06,SEA4D,2030,86.724
REGION1,PWRHYDB06,SEA4D,2031,86.724
REGION1,PWRHYDB06,SEA4D,2032,86.724
REGION1,PWRHYDB06,SEA4D,2033,86.724
REGION1,PWRHYDB06,SEA4D,2034,86.724
REGION1,PWRHYDB06,SEA4D,2035,86.724
REGION1,PWRHYDB06,SEA4D,2036,86.724
REGION1,PWRHYDB06,SEA4D,2037,86.724
REGION1,PWRHYDB06,SEA4D,2038,86.724
REGION1,PWRHYDB06,SEA4D,2039,86.724
REGION1,PWRHYDB06,SEA4D,2040,86.724
REGION1,PWRHYDB06,SEA4D,2041,86.724
REGION1,PWRHYDB06,SEA4D,2042,86.724
REGION1,PWRHYDB06,SEA4D,2043,86.724
REGION1,PWRHYDB06,SEA4D,2044,86.724
REGION1,PWRHYDB06,SEA4D,2045,86.724
REGION1,PWRHYDB06,SEA4D,2046,86.724
REGION1,PWRHYDB06,SEA4D,2047,86.724
REGION1,PWRHYDB06,SEA4D,2048,86.724
REGION1,PWRHYDB06,SEA4D,2049,86.724
REGION1,PWRHYDB06,SEA4D,2050,86.724
REGION1,PWRHYDB06,SEA4N,2020,15.7044
REGION1,PWRHYDB06,SEA4N,2022,0.7293
REGION1,PWRHYDB06,SEA4N,2023,0.0282
REGION1,PWRHYDB06,SEA4N,2024,0.6244
REGION1,PWRHYDB06,SEA4N,2025,1.4952
REGION1,PWRHYDB06,SEA4N,2026,68.1808
REGION1,PWRHYDB06,SEA4N,2029,37.4203
REGION1,PWRHYDB06,SEA4N,2030,4.0381
REGION1,PWRHYDB06,SEA4N,2031,0.5878
REGION1,PWRHYDB06,SEA4N,2032,86.724
REGION1,PWRHYDB06,SEA4N,2035,86.724
REGION1,PWRHYDB06,SEA4N,2036,3.8123
REGION1,PWRHYDB06,SEA4N,2038,12.0448
REGION1,PWRHYDB06,SEA4N,2040,3.9202
REGION1,PWRHYDB06,SEA4N,2042,86.724
REGION1,PWRHYDB06,SEA4N,2044,5.893
REGION1,PWRHYDB06,SEA4N,2047,67.5869
REGION1,PWRHYDB06,SEA4N,2049,67.5869
REGION1,PWRHYDB06,SEA4N,2050,28.8252
REGION1,PWRHYDB07,SEA1D,2023,0.9696
REGION1,PWRHYDB07,SEA1D,2024,1.2614
REGION1,PWRHYDB07,SEA1D,2027,1.2614
REGION1,PWRHYDB07,SEA1D,2032,0.9696
REGION1,PWRHYDB07,SEA1D,2034,0.9696
REGION1,PWRHYDB07,SEA1D,2036,1.2614
REGION1,PWRHYDB07,SEA1D,2037,1.2614
REGION1,PWRHYDB07,SEA1D,2039,1.2614
REGION1,PWRHYDB07,SEA1D,2041,0.1287
REGION1,PWRHYDB07,SEA1D,2042,1.2614
REGION1,PWRHYDB07,SEA1D,2043,1.2614
REGION1,PWRHYDB07,SEA1D,2045,0.6332
REGION1,PWRHYDB07,SEA1D,2047,1.2614
REGION1,PWRHYDB07,SEA1D,2048,1.2614
REGION1,PWRHYDB07,SEA1D,2049,1.2614
REGION1,PWRHYDB07,SEA1N,2020,1.2614
REGION1,PWRHYDB07,SEA1N,2021,1.2614
REGION1,PWRHYDB07,SEA1N,2022,1.2614
REGION1,PWRHYDB07,SEA1N,2023,1.2614
REGION1,PWRHYDB07,SEA1N,2024,1.2614
REGION1,PWRHYDB07,SEA1N,2025,1.2614
REGION1,PWRHYDB07,SEA1N,2026,1.2614
REGION1,PWRHYDB07,SEA1N,2028,0.8635
REGION1,PWRHYDB07,SEA1N,2029,1.2614
REGION1,PWRHYDB07,SEA1N,2030,1.2614
REGION1,PWRHYDB07,SEA1N,2031,0.8635
REGION1,PWRHYDB07,SEA1N,2032,1.2614
REGION1,PWRHYDB07,SEA1N,2033,1.2614
REGION1,PWRHYDB07,SEA1N,2034,1.2614
REGION1,PWRHYDB07,SEA1N,2035,0.8635
REGION1,PWRHYDB07,SEA1N,2036,1.2614
REGION1,PWRHYDB07,SEA1N,2037,1.2614
REGION1,PWRHYDB07,SEA1N,2038,1.2614
REGION1,PWRHYDB07,SEA1N,2039,1.2614
REGION1,PWRHYDB07,SEA1N,2040,1.2614
REGION1,PWRHYDB07,SEA1N,2041,1.2614
REGION1,PWRHYDB07,SEA1N,2042,1.2614
REGION1,PWRHYDB07,SEA1N,2043,1.2614
REGION1,PWRHYDB07,SEA1N,2044,1.2614
REGION1,PWRHYDB07,SEA1N,2046,1.2614
REGION1,PWRHYDB07,SEA1N,2047,1.2614
REGION1,PWRHYDB07,SEA1N,2048,1.2614
REGION1,PWRHYDB07,SEA1N,2049,1.2614
REGION1,PWRHYDB07,SEA1N,2050,1.2614
REGION1,PWRHYDB07,SEA2D,2020,0.1206
REGION1,PWRHYDB07,SEA2D,2022,1.2614
REGION1,PWRHYDB07,SEA2D,2029,0.1995
REGION1,PWRHYDB07,SEA2D,2030,0.1995
REGION1,PWRHYDB07,SEA2D,2033,0.1995
REGION1,PWRHYDB07,SEA2D,2038,0.1995
REGION1,PWRHYDB07,SEA2D,2040,0.1206
REGION1,PWRHYDB07,SEA2D,2048,0.436
REGION1,PWRHYDB07,SEA2D,2050,0.1206
REGION1,PWRHYDB07,SEA2N,2020,1.2614
REGION1,PWRHYDB07,SEA2N,2022,1.2614
REGION1,PWRHYDB07,SEA2N,2024,1.2614
REGION1,PWRHYDB07,SEA2N,2026,1.2614
REGION1,PWRHYDB07,SEA2N,2027,1.0554
REGION1,PWRHYDB07,SEA2N,2029,1.2614
REGION1,PWRHYDB07,SEA2N,2030,1.2614
REGION1,PWRHYDB07,SEA2N,2033,1.2614
REGION1,PWRHYDB07,SEA2N,2036,1.2614
REGION1,PWRHYDB07,SEA2N,2038,1.2614
REGION1,PWRHYDB07,SEA2N,2039,1.2614
REGION1,PWRHYDB07,SEA2N,2040,1.2614
REGION1,PWRHYDB07,SEA2N,2041,1.2614
REGION1,PWRHYDB07,SEA2N,2044,1.2614
REGION1,PWRHYDB07,SEA2N,2046,1.2614
REGION1,PWRHYDB07,SEA2N,2050,1.2614
REGION1,PWRHYDB07,SEA3D,2020,1.2614
REGION1,PWRHYDB07,SEA3D,2021,1.2614
REGION1,PWRHYDB07,SEA3D,2022,1.2614
REGION1,PWRHYDB07,SEA3D,2023,1.2614
REGION1,PWRHYDB07,SEA3D,2024,1.2614
REGION1,PWRHYDB07,SEA3D,2025,1.2614
REGION1,PWRHYDB07,SEA3D,2026,1.2614
REGION1,PWRHYDB07,SEA3D,2027,1.2614
REGION1,PWRHYDB07,SEA3D,2028,1.2614
REGION1,PWRHYDB07,SEA3D,2029,1.2614
REGION1,PWRHYDB07,SEA3D,2030,1.2614
REGION1,PWRHYDB07,SEA3D,2031,1.2614
REGION1,PWRHYDB07,SEA3D,2032,1.2614
REGION1,PWRHYDB07,SEA3D,2033,1.2614
REGION1,PWRHYDB07,SEA3D,2034,1.2614
REGION1,PWRHYDB07,SEA3D,2035,1.2614
REGION1,PWRHYDB07,SEA3D,2036,1.2614
REGION1,PWRHYDB07,SEA3D,2037,0.6976
REGION1,PWRHYDB07,SEA3D,2038,1.2614
REGION1,PWRHYDB07,SEA3D,2039,1.2614
REGION1,PWRHYDB07,SEA3D,2040,1.2614
REGION1,PWRHYDB07,SEA3D,2041,1.2614
REGION1,PWRHYDB07,SEA3D,2043,1.2614
REGION1,PWRHYDB07,SEA3D,2044,1.2614
REGION1,PWRHYDB07,SEA3D,2045,1.2614
REGION1,PWRHYDB07,SEA3D,2046,1.2614
REGION1,PWRHYDB07,SEA3D,2047,0.8237
REGION1,PWRHYDB07,SEA3D,2049,1.2614
REGION1,PWRHYDB07,SEA3D,2050,1.2614
REGION1,PWRHYDB07,SEA3N,2021,1.2614
REGION1,PWRHYDB07,SEA3N,2022,0.0478
REGION1,PWRHYDB07,SEA3N,2023,1.2614
REGION1,PWRHYDB07,SEA3N,2025,1.2614
REGION1,PWRHYDB07,SEA3N,2026,1.2614
REGION1,PWRHYDB07,SEA3N,2027,1.2614
REGION1,PWRHYDB07,SEA3N,2028,1.2614
REGION1,PWRHYDB07,SEA3N,2029,1.2614
REGION1,PWRHYDB07,SEA3N,2030,1.2614
REGION1,PWRHYDB07,SEA3N,2031,1.2614
REGION1,PWRHYDB07,SEA3N,2032,1.2614
REGION1,PWRHYDB07,SEA3N,2033,1.2614
REGION1,PWRHYDB07,SEA3N,2034,1.2614
REGION1,PWRHYDB07,SEA3N,2035,1.2614
REGION1,PWRHYDB07,SEA3N,2036,0.1379
REGION1,PWRHYDB07,SEA3N,2038,1.2614
REGION1,PWRHYDB07,SEA3N,2039,0.1379
REGION1,PWRHYDB07,SEA3N,2042,1.2614
REGION1,PWRHYDB07,SEA3N,2043,0.9488
REGION1,PWRHYDB07,SEA3N,2044,0.1379
REGION1,PWRHYDB07,SEA3N,2045,1.2614
REGION1,PWRHYDB07,SEA3N,2046,1.2614
REGION1,PWRHYDB07,SEA3N,2047,1.2614
REGION1,PWRHYDB07,SEA4N,2020,1.2614
REGION1,PWRHYDB07,SEA4N,2021,0.9696
REGION1,PWRHYDB07,SEA4N,2024,0.1287
REGION1,PWRHYDB07,SEA4N,2025,0.9696
REGION1,PWRHYDB07,SEA4N,2026,0.2128
REGION1,PWRHYDB07,SEA4N,2028,1.2614
REGION1,PWRHYDB07,SEA4N,2031,1.2614
REGION1,PWRHYDB07,SEA4N,2035,1.2614
REGION1,PWRHYDB07,SEA4N,2037,1.2614
REGION1,PWRHYDB07,SEA4N,2040,1.2614
REGION1,PWRHYDB07,SEA4N,2041,1.2614
REGION1,PWRHYDB07,SEA4N,2042,0.5491
REGION1,PWRHYDB07,SEA4N,2044,1.2614
REGION1,PWRHYDB07,SEA4N,2045,1.2614
REGION1,PWRHYDB07,SEA4N,2046,0.2128
REGION1,PWRHYDB07,SEA4N,2048,1.2614
REGION1,PWRHYDB07,SEA4N,2049,0.8855
REGION1,PWRHYDB07,SEA4N,2050,1.2614
REGION1,PWRHYDB08,SEA1D,2023,17.0421
REGION1,PWRHYDB08,SEA1D,2024,18.9216
REGION1,PWRHYDB08,SEA1D,2025,4.4277
REGION1,PWRHYDB08,SEA1D,2026,17.0421
REGION1,PWRHYDB08,SEA1D,2027,18.9216
REGION1,PWRHYDB08,SEA1D,2029,0.6433
REGION1,PWRHYDB08,SEA1D,2031,17.0421
REGION1,PWRHYDB08,SEA1D,2032,17.0421
REGION1,PWRHYDB08,SEA1D,2033,18.9216
REGION1,PWRHYDB08,SEA1D,2034,18.9216
REGION1,PWRHYDB08,SEA1D,2036,18.9216
REGION1,PWRHYDB08,SEA1D,2037,18.9216
REGION1,PWRHYDB08,SEA1D,2039,18.9216
REGION1,PWRHYDB08,SEA1D,2042,18.9216
REGION1,PWRHYDB08,SEA1D,2043,18.9216
REGION1,PWRHYDB08,SEA1D,2044,15.7806
REGION1,PWRHYDB08,SEA1D,2047,18.9216
REGION1,PWRHYDB08,SEA1D,2048,18.9216
REGION1,PWRHYDB08,SEA1D,2049,18.9216
REGION1,PWRHYDB08,SEA1N,2020,18.9216
REGION1,PWRHYDB08,SEA1N,2021,18.9216
REGION1,PWRHYDB08,SEA1N,2022,18.9216
REGION1,PWRHYDB08,SEA1N,2023,18.9216
REGION1,PWRHYDB08,SEA1N,2024,18.9216
REGION1,PWRHYDB08,SEA1N,2025,18.9216
REGION1,PWRHYDB08,SEA1N,2026,18.9216
REGION1,PWRHYDB08,SEA1N,2027,14.6384
REGION1,PWRHYDB08,SEA1N,2028,15.6813
REGION1,PWRHYDB08,SEA1N,2031,18.9216
REGION1,PWRHYDB08,SEA1N,2032,18.9216
REGION1,PWRHYDB08,SEA1N,2036,18.9216
REGION1,PWRHYDB08,SEA1N,2037,18.9216
REGION1,PWRHYDB08,SEA1N,2038,18.9216
REGION1,PWRHYDB08,SEA1N,2039,9.3917
REGION1,PWRHYDB08,SEA1N,2040,0.8773
REGION1,PWRHYDB08,SEA1N,2041,16.3586
REGION1,PWRHYDB08,SEA1N,2042,18.9216
REGION1,PWRHYDB08,SEA1N,2043,18.9216
REGION1,PWRHYDB08,SEA1N,2044,18.9216
REGION1,PWRHYDB08,SEA1N,2045,18.9216
REGION1,PWRHYDB08,SEA1N,2047,18.9216
REGION1,PWRHYDB08,SEA1N,2048,0.8922
REGION1,PWRHYDB08,SEA1N,2050,18.9216
REGION1,PWRHYDB08,SEA2D,2020,15.9769
REGION1,PWRHYDB08,SEA2D,2022,14.7943
REGION1,PWRHYDB08,SEA2D,2024,4.1509
REGION1,PWRHYDB08,SEA2D,2030,0.6031
REGION1,PWRHYDB08,SEA2D,2035,18.9216
REGION1,PWRHYDB08,SEA2D,2036,14.7943
REGION1,PWRHYDB08,SEA2D,2038,5.3335
REGION1,PWRHYDB08,SEA2D,2046,11.2465
REGION1,PWRHYDB08,SEA2N,2020,18.9216
REGION1,PWRHYDB08,SEA2N,2024,18.9216
REGION1,PWRHYDB08,SEA2N,2025,18.9216
REGION1,PWRHYDB08,SEA2N,2028,0.8277
REGION1,PWRHYDB08,SEA2N,2029,18.9216
REGION1,PWRHYDB08,SEA2N,2030,18.9216
REGION1,PWRHYDB08,SEA2N,2033,17.8914
REGION1,PWRHYDB08,SEA2N,2038,18.9216
REGION1,PWRHYDB08,SEA2N,2039,18.9216
REGION1,PWRHYDB08,SEA2N,2040,18.9216
REGION1,PWRHYDB08,SEA2N,2042,18.9216
REGION1,PWRHYDB08,SEA2N,2045,17.8914
REGION1,PWRHYDB08,SEA2N,2047,17.8914
REGION1,PWRHYDB08,SEA2N,2049,6.8048
REGION1,PWRHYDB08,SEA2N,2050,18.9216
REGION1,PWRHYDB08,SEA3D,2021,18.9216
REGION1,PWRHYDB08,SEA3D,2022,18.9216
REGION1,PWRHYDB08,SEA3D,2023,18.9216
REGION1,PWRHYDB08,SEA3D,2024,18.9216
REGION1,PWRHYDB08,SEA3D,2025,18.9216
REGION1,PWRHYDB08,SEA3D,2026,18.9216
REGION1,PWRHYDB08,SEA3D,2027,18.9216
REGION1,PWRHYDB08,SEA3D,2028,18.9216
REGION1,PWRHYDB08,SEA3D,2029,18.9216
REGION1,PWRHYDB08,SEA3D,2030,18.9216
REGION1,PWRHYDB08,SEA3D,2031,18.9216
REGION1,PWRHYDB08,SEA3D,2032,18.9216
REGION1,PWRHYDB08,SEA3D,2033,18.9216
REGION1,PWRHYDB08,SEA3D,2034,18.9216
REGION1,PWRHYDB08,SEA3D,2035,18.9216
REGION1,PWRHYDB08,SEA3D,2036,18.9216
REGION1,PWRHYDB08,SEA3D,2038,18.9216
REGION1,PWRHYDB08,SEA3D,2039,18.9216
REGION1,PWRHYDB08,SEA3D,2040,18.9216
REGION1,PWRHYDB08,SEA3D,2041,18.9216
REGION1,PWRHYDB08,SEA3D,2042,18.9216
REGION1,PWRHYDB08,SEA3D,2043,18.9216
REGION1,PWRHYDB08,SEA3D,2044,18.9216
REGION1,PWRHYDB08,SEA3D,2046,18.9216
REGION1,PWRHYDB08,SEA3D,2048,18.9216
REGION1,PWRHYDB08,SEA3D,2049,18.9216
REGION1,PWRHYDB08,SEA3D,2050,18.9216
REGION1,PWRHYDB08,SEA3N,2021,18.9216
REGION1,PWRHYDB08,SEA3N,2023,18.9216
REGION1,PWRHYDB08,SEA3N,2026,18.9216
REGION1,PWRHYDB08,SEA3N,2028,18.9216
REGION1,PWRHYDB08,SEA3N,2029,18.9216
REGION1,PWRHYDB08,SEA3N,2030,18.9216
REGION1,PWRHYDB08,SEA3N,2031,18.9216
REGION1,PWRHYDB08,SEA3N,2032,18.9216
REGION1,PWRHYDB08,SEA3N,2034,11.5016
REGION1,PWRHYDB08,SEA3N,2035,10.1501
REGION1,PWRHYDB08,SEA3N,2037,10.1501
REGION1,PWRHYDB08,SEA3N,2038,18.9216
REGION1,PWRHYDB08,SEA3N,2040,18.9216
REGION1,PWRHYDB08,SEA3N,2041,18.9216
REGION1,PWRHYDB08,SEA3N,2042,4.7439
REGION1,PWRHYDB08,SEA3N,2043,16.9078
REGION1,PWRHYDB08,SEA3N,2045,18.9216
REGION1,PWRHYDB08,SEA3N,2046,18.9216
REGION1,PWRHYDB08,SEA3N,2047,18.9216
REGION1,PWRHYDB08,SEA3N,2048,10.8006
REGION1,PWRHYDB08,SEA3N,2049,18.9216
REGION1,PWRHYDB08,SEA3N,2050,18.9216
REGION1,PWRHYDB08,SEA4N,2020,18.9216
REGION1,PWRHYDB08,SEA4N,2021,17.0421
REGION1,PWRHYDB08,SEA4N,2022,18.9216
REGION1,PWRHYDB08,SEA4N,2025,18.9216
REGION1,PWRHYDB08,SEA4N,2027,18.9216
REGION1,PWRHYDB08,SEA4N,2028,18.9216
REGION1,PWRHYDB08,SEA4N,2029,18.9216
REGION1,PWRHYDB08,SEA4N,2030,18.9216
REGION1,PWRHYDB08,SEA4N,2033,18.9216
REGION1,PWRHYDB08,SEA4N,2034,18.9216
REGION1,PWRHYDB08,SEA4N,2035,18.9216
REGION1,PWRHYDB08,SEA4N,2037,18.9216
REGION1,PWRHYDB08,SEA4N,2039,11.4162
REGION1,PWRHYDB08,SEA4N,2040,18.9216
REGION1,PWRHYDB08,SEA4N,2041,18.9216
REGION1,PWRHYDB08,SEA4N,2044,18.9216
REGION1,PWRHYDB08,SEA4N,2045,18.9216
REGION1,PWRHYDB08,SEA4N,2046,18.9216
REGION1,PWRHYDB08,SEA4N,2048,18.9216
REGION1,PWRHYDB08,SEA4N,2049,7.9134
REGION1,PWRHYDB08,SEA4N,2050,5.6891
REGION1,PWRHYDB09,SEA1D,2020,42.4222
REGION1,PWRHYDB09,SEA1D,2023,47.3839
REGION1,PWRHYDB09,SEA1D,2024,67.8165
REGION1,PWRHYDB09,SEA1D,2025,74.425
REGION1,PWRHYDB09,SEA1D,2026,20.7127
REGION1,PWRHYDB09,SEA1D,2027,74.425
REGION1,PWRHYDB09,SEA1D,2029,0.2047
REGION1,PWRHYDB09,SEA1D,2031,27.5372
REGION1,PWRHYDB09,SEA1D,2032,45.4356
REGION1,PWRHYDB09,SEA1D,2034,45.9817
REGION1,PWRHYDB09,SEA1D,2035,13.2078
REGION1,PWRHYDB09,SEA1D,2036,16.1662
REGION1,PWRHYDB09,SEA1D,2037,74.425
REGION1,PWRHYDB09,SEA1D,2039,74.425
REGION1,PWRHYDB09,SEA1D,2042,74.425
REGION1,PWRHYDB09,SEA1D,2043,74.425
REGION1,PWRHYDB09,SEA1D,2044,74.425
REGION1,PWRHYDB09,SEA1D,2045,74.425
REGION1,PWRHYDB09,SEA1D,2046,74.425
REGION1,PWRHYDB09,SEA1D,2047,74.425
REGION1,PWRHYDB09,SEA1D,2048,74.425
REGION1,PWRHYDB09,SEA1D,2049,74.425
REGION1,PWRHYDB09,SEA1N,2020,74.425
REGION1,PWRHYDB09,SEA1N,2021,74.425
REGION1,PWRHYDB09,SEA1N,2022,74.425
REGION1,PWRHYDB09,SEA1N,2023,74.425
REGION1,PWRHYDB09,SEA1N,2024,74.425
REGION1,PWRHYDB09,SEA1N,2025,74.425
REGION1,PWRHYDB09,SEA1N,2026,74.425
REGION1,PWRHYDB09,SEA1N,2028,74.425
REGION1,PWRHYDB09,SEA1N,2029,74.425
REGION1,PWRHYDB09,SEA1N,2030,74.425
REGION1,PWRHYDB09,SEA1N,2032,74.425
REGION1,PWRHYDB09,SEA1N,2033,74.425
REGION1,PWRHYDB09,SEA1N,2034,74.425
REGION1,PWRHYDB09,SEA1N,2036,74.425
REGION1,PWRHYDB09,SEA1N,2037,74.425
REGION1,PWRHYDB09,SEA1N,2038,74.425
REGION1,PWRHYDB09,SEA1N,2039,74.425
REGION1,PWRHYDB09,SEA1N,2040,23.4973
REGION1,PWRHYDB09,SEA1N,2042,37.5508
REGION1,PWRHYDB09,SEA1N,2043,74.425
REGION1,PWRHYDB09,SEA1N,2044,74.425
REGION1,PWRHYDB09,SEA1N,2046,74.425
REGION1,PWRHYDB09,SEA1N,2047,74.425
REGION1,PWRHYDB09,SEA1N,2048,74.425
REGION1,PWRHYDB09,SEA1N,2049,37.5508
REGION1,PWRHYDB09,SEA1N,2050,74.425
REGION1,PWRHYDB09,SEA2D,2022,39.7708
REGION1,PWRHYDB09,SEA2D,2026,14.6448
REGION1,PWRHYDB09,SEA2D,2027,8.7638
REGION1,PWRHYDB09,SEA2D,2028,9.4454
REGION1,PWRHYDB09,SEA2D,2029,2.3664
REGION1,PWRHYDB09,SEA2D,2033,2.5584
REGION1,PWRHYDB09,SEA2D,2035,13.4339
REGION1,PWRHYDB09,SEA2D,2036,49.3221
REGION1,PWRHYDB09,SEA2D,2038,2.5584
REGION1,PWRHYDB09,SEA2D,2039,3.4296
REGION1,PWRHYDB09,SEA2D,2041,47.3537
REGION1,PWRHYDB09,SEA2D,2043,39.7708
REGION1,PWRHYDB09,SEA2N,2021,2.5219
REGION1,PWRHYDB09,SEA2N,2024,74.425
REGION1,PWRHYDB09,SEA2N,2026,15.7303
REGION1,PWRHYDB09,SEA2N,2029,74.425
REGION1,PWRHYDB09,SEA2N,2030,74.425
REGION1,PWRHYDB09,SEA2N,2033,74.425
REGION1,PWRHYDB09,SEA2N,2034,2.337
REGION1,PWRHYDB09,SEA2N,2036,74.425
REGION1,PWRHYDB09,SEA2N,2038,74.425
REGION1,PWRHYDB09,SEA2N,2039,2.1044
REGION1,PWRHYDB09,SEA2N,2040,74.425
REGION1,PWRHYDB09,SEA2N,2041,74.425
REGION1,PWRHYDB09,SEA2N,2045,0.1395
REGION1,PWRHYDB09,SEA2N,2047,13.3695
REGION1,PWRHYDB09,SEA2N,2050,74.425
REGION1,PWRHYDB09,SEA3D,2020,74.425
REGION1,PWRHYDB09,SEA3D,2021,74.425
REGION1,PWRHYDB09,SEA3D,2022,74.425
REGION1,PWRHYDB09,SEA3D,2023,74.425
REGION1,PWRHYDB09,SEA3D,2024,74.425
REGION1,PWRHYDB09,SEA3D,2025,74.425
REGION1,PWRHYDB09,SEA3D,2026,74.425
REGION1,PWRHYDB09,SEA3D,2027,74.425
REGION1,PWRHYDB09,SEA3D,2028,74.425
REGION1,PWRHYDB09,SEA3D,2029,74.425
REGION1,PWRHYDB09,SEA3D,2030,74.425
REGION1,PWRHYDB09,SEA3D,2031,74.425
REGION1,PWRHYDB09,SEA3D,2032,74.425
REGION1,PWRHYDB09,SEA3D,2033,74.425
REGION1,PWRHYDB09,SEA3D,2034,74.425
REGION1,PWRHYDB09,SEA3D,2035,74.425
REGION1,PWRHYDB09,SEA3D,2036,74.425
REGION1,PWRHYDB09,SEA3D,2037,26.4209
REGION1,PWRHYDB09,SEA3D,2038,74.425
REGION1,PWRHYDB09,SEA3D,2039,74.425
REGION1,PWRHYDB09,SEA3D,2040,74.425
REGION1,PWRHYDB09,SEA3D,2041,74.425
REGION1,PWRHYDB09,SEA3D,2042,74.425
REGION1,PWRHYDB09,SEA3D,2043,74.425
REGION1,PWRHYDB09,SEA3D,2044,74.425
REGION1,PWRHYDB09,SEA3D,2045,3.9679
REGION1,PWRHYDB09,SEA3D,2046,74.425
REGION1,PWRHYDB09,SEA3D,2047,21.8308
REGION1,PWRHYDB09,SEA3D,2048,19.0593
REGION1,PWRHYDB09,SEA3D,2049,74.425
REGION1,PWRHYDB09,SEA3D,2050,74.425
REGION1,PWRHYDB09,SEA3N,2021,74.425
REGION1,PWRHYDB09,SEA3N,2023,74.425
REGION1,PWRHYDB09,SEA3N,2025,11.019
REGION1,PWRHYDB09,SEA3N,2026,74.425
REGION1,PWRHYDB09,SEA3N,2027,74.425
REGION1,PWRHYDB09,SEA3N,2028,34.6576
REGION1,PWRHYDB09,SEA3N,2029,74.425
REGION1,PWRHYDB09,SEA3N,2031,74.425
REGION1,PWRHYDB09,SEA3N,2032,74.425
REGION1,PWRHYDB09,SEA3N,2033,74.425
REGION1,PWRHYDB09,SEA3N,2034,74.425
REGION1,PWRHYDB09,SEA3N,2035,74.425
REGION1,PWRHYDB09,SEA3N,2038,74.425
REGION1,PWRHYDB09,SEA3N,2039,36.4564
REGION1,PWRHYDB09,SEA3N,2040,37.6224
REGION1,PWRHYDB09,SEA3N,2041,1.966
REGION1,PWRHYDB09,SEA3N,2042,74.425
REGION1,PWRHYDB09,SEA3N,2045,74.425
REGION1,PWRHYDB09,SEA3N,2046,13.4484
REGION1,PWRHYDB09,SEA3N,2047,74.425
REGION1,PWRHYDB09,SEA3N,2048,5.2583
REGION1,PWRHYDB09,SEA3N,2049,74.425
REGION1,PWRHYDB09,SEA3N,2050,74.425
REGION1,PWRHYDB09,SEA4N,2020,74.425
REGION1,PWRHYDB09,SEA4N,2021,45.8708
REGION1,PWRHYDB09,SEA4N,2022,74.425
REGION1,PWRHYDB09,SEA4N,2024,4.3757
REGION1,PWRHYDB09,SEA4N,2025,32.1378
REGION1,PWRHYDB09,SEA4N,2026,1.6119
REGION1,PWRHYDB09,SEA4N,2027,18.1892
REGION1,PWRHYDB09,SEA4N,2028,74.425
REGION1,PWRHYDB09,SEA4N,2030,72.1922
REGION1,PWRHYDB09,SEA4N,2031,74.425
REGION1,PWRHYDB09,SEA4N,2032,1.9483
REGION1,PWRHYDB09,SEA4N,2035,74.425
REGION1,PWRHYDB09,SEA4N,2036,3.4158
REGION1,PWRHYDB09,SEA4N,2037,74.425
REGION1,PWRHYDB09,SEA4N,2039,3.4753
REGION1,PWRHYDB09,SEA4N,2040,74.425
REGION1,PWRHYDB09,SEA4N,2041,74.425
REGION1,PWRHYDB09,SEA4N,2044,42.4222
REGION1,PWRHYDB09,SEA4N,2045,74.425
REGION1,PWRHYDB09,SEA4N,2046,29.8704
REGION1,PWRHYDB09,SEA4N,2048,74.425
REGION1,PWRHYDB09,SEA4N,2050,2.7289
REGION1,PWRHYDB10,SEA1D,2020,23.9914
REGION1,PWRHYDB10,SEA1D,2021,78.2093
REGION1,PWRHYDB10,SEA1D,2022,76.1758
