REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
REGION1,16,LNDAGRBC1C01,51,WTREVTBC1,2042,103.83925624214879
REGION1,16,LNDAGRBC1C01,51,WTREVTBC1,2043,94.66247507750495
REGION1,16,LNDAGRBC1C01,51,WTREVTBC1,2044,82.02079113689996
REGION1,16,LNDAGRBC1C01,51,WTREVTBC1,2045,103.36250128816668
REGION1,16,LNDAGRBC1C01,51,WTREVTBC1,2046,92.90509545282725
REGION1,16,LNDAGRBC1C01,51,WTREVTBC1,2047,101.3874671954542
REGION1,16,LNDAGRBC1C01,51,WTREVTBC1,2048,82.67262416293424
REGION1,16,LNDAGRBC1C01,51,WTREVTBC1,2049,103.43549677317513
REGION1,16,LNDAGRBC1C01,51,WTREVTBC1,2050,103.83925624214865
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2021,0.2670152303369539
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2022,0.24105342217459463
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2023,0.2670152303369538
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2024,0.26085764036847203
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2025,0.26701523033695385
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2026,0.2186015580196884
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2027,0.24744423720144051
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2028,0.2670152303369539
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2029,0.18931309024099247
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2030,0.24347593304481338
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2031,0.1950534808875302
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2032,0.2670152303369539
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2033,0.25479798672639886
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2034,0.2670152303369538
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2035,0.26701523033695407
REGION1,16,LNDAGRBC1C01,51,WTRGRCBC1,2036,0.2670152303369541
