REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,6,LNDAGRBC1C05,52,2037,544.6041847394132
REGION1,7,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,8,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,9,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,10,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,11,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,12,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,13,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,14,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,15,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,16,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,17,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,18,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,19,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,20,LNDAGRBC1C05,52,2037,544.6041847394129
REGION1,21,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,22,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,23,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,24,LNDAGRBC1C05,52,2037,544.6041847394131
REGION1,1,LNDAGRBC1C05,52,2038,544.387760158791
REGION1,2,LNDAGRBC1C05,52,2038,544.387760158791
REGION1,3,LNDAGRBC1C05,52,2038,544.387760158791
REGION1,4,LNDAGRBC1C05,52,2038,544.387760158791
REGION1,5,LNDAGRBC1C05,52,2038,544.387760158791
REGION1,6,LNDAGRBC1C05,52,2038,544.387760158791
REGION1,7,LNDAGRBC1C05,52,2038,544.3877601587909
REGION1,8,LNDAGRBC1C05,52,2038,544.3877601587909
REGION1,9,LNDAGRBC1C05,52,2038,544.3877601587909
REGION1,10,LNDAGRBC1C05,52,2038,544.3877601587909
REGION1,11,LNDAGRBC1C05,52,2038,544.3877601587909
REGION1,12,LNDAGRBC1C05,52,2038,544.3877601587909
REGION1,13,LNDAGRBC1C05,52,2038,544.3877601587909
REGION1,14,LNDAGRBC1C05,52,2038,544.3877601587909
REGION1,15,LNDAGRBC1C05,52,2038,544.3877601587909
REGION1,16,LNDAGRBC1C05,52,2038,544.3877601587909
REGION1,17,LNDAGRBC1C05,52,2038,544.3877601587909
REGION1,18,LNDAGRBC1C05,52,2038,544.3877601587909
REGION1,19,LNDAGRBC1C05,52,2038,544.387760158791
