r,t,l,y,RateOfTotalActivity
REGION1,PWRGEOB01,SEA2N,2043,12.6144
REGION1,PWRGEOB01,SEA2N,2044,12.6144
REGION1,PWRGEOB01,SEA2N,2046,12.6144
REGION1,PWRGEOB01,SEA2N,2047,12.6144
REGION1,PWRGEOB01,SEA2N,2048,12.6144
REGION1,PWRGEOB01,SEA2N,2049,12.6144
REGION1,PWRGEOB01,SEA2N,2050,12.6144
REGION1,PWRGEOB01,SEA3D,2026,12.6144
REGION1,PWRGEOB01,SEA3D,2027,12.6144
REGION1,PWRGEOB01,SEA3D,2028,12.6144
REGION1,PWRGEOB01,SEA3D,2029,12.6144
REGION1,PWRGEOB01,SEA3D,2030,12.6144
REGION1,PWRGEOB01,SEA3D,2031,12.6144
REGION1,PWRGEOB01,SEA3D,2032,12.6144
REGION1,PWRGEOB01,SEA3D,2033,12.6144
REGION1,PWRGEOB01,SEA3D,2034,12.6144
REGION1,PWRGEOB01,SEA3D,2035,12.6144
REGION1,PWRGEOB01,SEA3D,2036,11.5196
REGION1,PWRGEOB01,SEA3D,2037,12.6144
REGION1,PWRGEOB01,SEA3D,2038,12.6144
REGION1,PWRGEOB01,SEA3D,2039,12.6144
REGION1,PWRGEOB01,SEA3D,2041,12.6144
REGION1,PWRGEOB01,SEA3D,2042,12.6144
REGION1,PWRGEOB01,SEA3D,2043,12.6144
REGION1,PWRGEOB01,SEA3D,2044,12.6144
REGION1,PWRGEOB01,SEA3D,2045,12.6144
REGION1,PWRGEOB01,SEA3D,2046,12.6144
REGION1,PWRGEOB01,SEA3D,2047,12.6144
REGION1,PWRGEOB01,SEA3D,2048,12.6144
REGION1,PWRGEOB01,SEA3D,2049,12.6144
REGION1,PWRGEOB01,SEA3D,2050,12.6144
REGION1,PWRGEOB01,SEA3N,2026,6.4008
REGION1,PWRGEOB01,SEA3N,2027,12.6144
REGION1,PWRGEOB01,SEA3N,2028,12.6144
REGION1,PWRGEOB01,SEA3N,2029,12.6144
REGION1,PWRGEOB01,SEA3N,2030,12.6144
REGION1,PWRGEOB01,SEA3N,2031,10.6817
REGION1,PWRGEOB01,SEA3N,2032,8.9247
REGION1,PWRGEOB01,SEA3N,2033,1.0182
REGION1,PWRGEOB01,SEA3N,2034,1.0182
REGION1,PWRGEOB01,SEA3N,2035,1.0182
REGION1,PWRGEOB01,SEA3N,2036,12.6144
REGION1,PWRGEOB01,SEA3N,2037,12.6144
REGION1,PWRGEOB01,SEA3N,2038,12.6144
REGION1,PWRGEOB01,SEA3N,2039,12.6144
REGION1,PWRGEOB01,SEA3N,2040,12.6144
REGION1,PWRGEOB01,SEA3N,2041,1.0182
REGION1,PWRGEOB01,SEA3N,2042,1.0182
REGION1,PWRGEOB01,SEA3N,2043,12.6144
REGION1,PWRGEOB01,SEA3N,2044,1.0182
REGION1,PWRGEOB01,SEA3N,2045,12.6144
REGION1,PWRGEOB01,SEA3N,2046,12.6144
REGION1,PWRGEOB01,SEA3N,2047,12.6144
REGION1,PWRGEOB01,SEA3N,2048,12.6144
REGION1,PWRGEOB01,SEA3N,2049,12.6144
REGION1,PWRGEOB01,SEA3N,2050,12.6144
REGION1,PWRGEOB01,SEA4D,2026,12.6144
REGION1,PWRGEOB01,SEA4D,2027,12.6144
REGION1,PWRGEOB01,SEA4D,2028,0.3154
REGION1,PWRGEOB01,SEA4D,2029,6.8748
REGION1,PWRGEOB01,SEA4D,2030,12.6144
REGION1,PWRGEOB01,SEA4D,2031,12.6144
REGION1,PWRGEOB01,SEA4D,2032,0.3154
REGION1,PWRGEOB01,SEA4D,2033,12.6144
REGION1,PWRGEOB01,SEA4D,2034,12.6144
REGION1,PWRGEOB01,SEA4D,2035,12.6144
REGION1,PWRGEOB01,SEA4D,2036,11.5196
REGION1,PWRGEOB01,SEA4D,2037,12.6144
REGION1,PWRGEOB01,SEA4D,2038,12.6144
REGION1,PWRGEOB01,SEA4D,2039,12.6144
REGION1,PWRGEOB01,SEA4D,2040,12.6144
REGION1,PWRGEOB01,SEA4D,2041,12.6144
REGION1,PWRGEOB01,SEA4D,2042,12.6144
REGION1,PWRGEOB01,SEA4D,2043,12.6144
REGION1,PWRGEOB01,SEA4D,2044,12.6144
REGION1,PWRGEOB01,SEA4D,2045,12.6144
REGION1,PWRGEOB01,SEA4D,2046,12.6144
REGION1,PWRGEOB01,SEA4D,2047,12.6144
REGION1,PWRGEOB01,SEA4D,2048,12.6144
REGION1,PWRGEOB01,SEA4D,2049,12.6144
REGION1,PWRGEOB01,SEA4D,2050,12.6144
REGION1,PWRGEOB01,SEA4N,2026,12.6144
REGION1,PWRGEOB01,SEA4N,2027,12.6144
REGION1,PWRGEOB01,SEA4N,2028,12.6144
REGION1,PWRGEOB01,SEA4N,2029,12.6144
REGION1,PWRGEOB01,SEA4N,2030,1.7912
REGION1,PWRGEOB01,SEA4N,2031,12.6144
REGION1,PWRGEOB01,SEA4N,2032,12.6144
REGION1,PWRGEOB01,SEA4N,2033,12.6144
REGION1,PWRGEOB01,SEA4N,2034,12.6144
REGION1,PWRGEOB01,SEA4N,2035,12.6144
REGION1,PWRGEOB01,SEA4N,2036,11.5196
REGION1,PWRGEOB01,SEA4N,2037,12.6144
REGION1,PWRGEOB01,SEA4N,2038,12.6144
REGION1,PWRGEOB01,SEA4N,2039,12.6144
REGION1,PWRGEOB01,SEA4N,2040,12.6144
REGION1,PWRGEOB01,SEA4N,2041,12.6144
REGION1,PWRGEOB01,SEA4N,2042,12.6144
REGION1,PWRGEOB01,SEA4N,2043,12.6144
REGION1,PWRGEOB01,SEA4N,2044,12.6144
REGION1,PWRGEOB01,SEA4N,2045,12.6144
REGION1,PWRGEOB01,SEA4N,2046,1.7912
REGION1,PWRGEOB01,SEA4N,2047,12.6144
REGION1,PWRGEOB01,SEA4N,2048,12.6144
REGION1,PWRGEOB01,SEA4N,2049,1.7912
REGION1,PWRGEOB01,SEA4N,2050,12.6144
REGION1,PWRGEOB02,SEA1D,2026,30.2646
REGION1,PWRGEOB02,SEA1D,2027,69.6946
REGION1,PWRGEOB02,SEA1D,2028,69.6946
REGION1,PWRGEOB02,SEA1D,2029,69.6946
REGION1,PWRGEOB02,SEA1D,2030,69.6946
REGION1,PWRGEOB02,SEA1D,2031,69.6946
REGION1,PWRGEOB02,SEA1D,2032,69.6946
REGION1,PWRGEOB02,SEA1D,2033,69.6946
REGION1,PWRGEOB02,SEA1D,2034,69.6946
REGION1,PWRGEOB02,SEA1D,2035,69.6946
REGION1,PWRGEOB02,SEA1D,2036,80.8988
REGION1,PWRGEOB02,SEA1D,2037,81.9936
REGION1,PWRGEOB02,SEA1D,2038,81.9936
REGION1,PWRGEOB02,SEA1D,2039,71.7717
REGION1,PWRGEOB02,SEA1D,2040,81.9936
REGION1,PWRGEOB02,SEA1D,2041,81.9936
REGION1,PWRGEOB02,SEA1D,2042,81.9936
REGION1,PWRGEOB02,SEA1D,2043,11.6431
REGION1,PWRGEOB02,SEA1D,2044,81.9936
REGION1,PWRGEOB02,SEA1D,2045,81.9936
REGION1,PWRGEOB02,SEA1D,2046,81.9936
REGION1,PWRGEOB02,SEA1D,2047,81.9936
REGION1,PWRGEOB02,SEA1D,2048,11.6431
REGION1,PWRGEOB02,SEA1D,2049,81.9936
REGION1,PWRGEOB02,SEA1D,2050,11.6431
REGION1,PWRGEOB02,SEA1N,2026,28.969
REGION1,PWRGEOB02,SEA1N,2027,69.6946
REGION1,PWRGEOB02,SEA1N,2028,69.6946
REGION1,PWRGEOB02,SEA1N,2029,69.6946
REGION1,PWRGEOB02,SEA1N,2030,69.6946
REGION1,PWRGEOB02,SEA1N,2031,81.9936
REGION1,PWRGEOB02,SEA1N,2032,69.6946
REGION1,PWRGEOB02,SEA1N,2033,69.6946
REGION1,PWRGEOB02,SEA1N,2034,69.6946
REGION1,PWRGEOB02,SEA1N,2035,69.6946
REGION1,PWRGEOB02,SEA1N,2036,81.9936
REGION1,PWRGEOB02,SEA1N,2037,81.9936
REGION1,PWRGEOB02,SEA1N,2038,81.9936
REGION1,PWRGEOB02,SEA1N,2040,81.9936
REGION1,PWRGEOB02,SEA1N,2041,81.9936
REGION1,PWRGEOB02,SEA1N,2042,81.9936
REGION1,PWRGEOB02,SEA1N,2043,81.9936
REGION1,PWRGEOB02,SEA1N,2044,81.9936
REGION1,PWRGEOB02,SEA1N,2045,81.9936
REGION1,PWRGEOB02,SEA1N,2046,81.9936
REGION1,PWRGEOB02,SEA1N,2047,81.9936
REGION1,PWRGEOB02,SEA1N,2048,81.9936
REGION1,PWRGEOB02,SEA1N,2049,81.9936
REGION1,PWRGEOB02,SEA1N,2050,81.9936
REGION1,PWRGEOB02,SEA2D,2026,28.969
REGION1,PWRGEOB02,SEA2D,2027,79.8413
REGION1,PWRGEOB02,SEA2D,2028,72.9231
REGION1,PWRGEOB02,SEA2D,2029,69.6946
REGION1,PWRGEOB02,SEA2D,2030,69.6946
REGION1,PWRGEOB02,SEA2D,2031,69.6946
REGION1,PWRGEOB02,SEA2D,2032,69.6946
REGION1,PWRGEOB02,SEA2D,2033,69.6946
REGION1,PWRGEOB02,SEA2D,2034,69.6946
REGION1,PWRGEOB02,SEA2D,2035,69.6946
REGION1,PWRGEOB02,SEA2D,2036,18.6401
REGION1,PWRGEOB02,SEA2D,2037,16.04
REGION1,PWRGEOB02,SEA2D,2038,16.04
REGION1,PWRGEOB02,SEA2D,2039,81.9936
REGION1,PWRGEOB02,SEA2D,2040,67.286
REGION1,PWRGEOB02,SEA2D,2041,81.9936
REGION1,PWRGEOB02,SEA2D,2042,81.9936
REGION1,PWRGEOB02,SEA2D,2043,81.9936
REGION1,PWRGEOB02,SEA2D,2044,81.9936
REGION1,PWRGEOB02,SEA2D,2045,61.9033
REGION1,PWRGEOB02,SEA2D,2046,81.9936
REGION1,PWRGEOB02,SEA2D,2047,16.04
REGION1,PWRGEOB02,SEA2D,2048,81.9936
REGION1,PWRGEOB02,SEA2D,2049,81.9936
REGION1,PWRGEOB02,SEA2D,2050,81.9936
REGION1,PWRGEOB02,SEA2N,2026,35.1827
REGION1,PWRGEOB02,SEA2N,2027,69.6946
REGION1,PWRGEOB02,SEA2N,2028,69.6946
REGION1,PWRGEOB02,SEA2N,2029,81.9936
REGION1,PWRGEOB02,SEA2N,2030,69.6946
REGION1,PWRGEOB02,SEA2N,2031,69.6946
REGION1,PWRGEOB02,SEA2N,2032,69.6946
REGION1,PWRGEOB02,SEA2N,2033,69.6946
REGION1,PWRGEOB02,SEA2N,2034,69.6946
REGION1,PWRGEOB02,SEA2N,2035,69.6946
REGION1,PWRGEOB02,SEA2N,2036,80.8988
REGION1,PWRGEOB02,SEA2N,2037,81.9936
REGION1,PWRGEOB02,SEA2N,2038,81.9936
REGION1,PWRGEOB02,SEA2N,2039,81.9936
REGION1,PWRGEOB02,SEA2N,2040,81.9936
REGION1,PWRGEOB02,SEA2N,2041,81.9936
REGION1,PWRGEOB02,SEA2N,2042,81.9936
REGION1,PWRGEOB02,SEA2N,2043,81.9936
REGION1,PWRGEOB02,SEA2N,2044,81.9936
REGION1,PWRGEOB02,SEA2N,2045,0.4588
REGION1,PWRGEOB02,SEA2N,2046,81.9936
REGION1,PWRGEOB02,SEA2N,2047,81.9936
REGION1,PWRGEOB02,SEA2N,2048,81.9936
REGION1,PWRGEOB02,SEA2N,2049,81.9936
REGION1,PWRGEOB02,SEA2N,2050,81.9936
REGION1,PWRGEOB02,SEA3D,2026,28.969
REGION1,PWRGEOB02,SEA3D,2027,69.6946
REGION1,PWRGEOB02,SEA3D,2028,69.6946
REGION1,PWRGEOB02,SEA3D,2029,69.6946
REGION1,PWRGEOB02,SEA3D,2030,69.6946
REGION1,PWRGEOB02,SEA3D,2031,69.6946
REGION1,PWRGEOB02,SEA3D,2032,69.6946
REGION1,PWRGEOB02,SEA3D,2033,69.6946
REGION1,PWRGEOB02,SEA3D,2034,69.6946
REGION1,PWRGEOB02,SEA3D,2035,69.6946
REGION1,PWRGEOB02,SEA3D,2036,81.9936
REGION1,PWRGEOB02,SEA3D,2037,81.9936
REGION1,PWRGEOB02,SEA3D,2038,81.9936
REGION1,PWRGEOB02,SEA3D,2039,81.9936
REGION1,PWRGEOB02,SEA3D,2041,81.9936
REGION1,PWRGEOB02,SEA3D,2042,81.9936
REGION1,PWRGEOB02,SEA3D,2043,81.9936
REGION1,PWRGEOB02,SEA3D,2044,81.9936
REGION1,PWRGEOB02,SEA3D,2045,81.9936
REGION1,PWRGEOB02,SEA3D,2046,81.9936
REGION1,PWRGEOB02,SEA3D,2047,81.9936
REGION1,PWRGEOB02,SEA3D,2048,81.9936
REGION1,PWRGEOB02,SEA3D,2049,81.9936
REGION1,PWRGEOB02,SEA3D,2050,81.9936
REGION1,PWRGEOB02,SEA3N,2026,35.1827
REGION1,PWRGEOB02,SEA3N,2027,69.6946
REGION1,PWRGEOB02,SEA3N,2028,69.6946
REGION1,PWRGEOB02,SEA3N,2029,69.6946
REGION1,PWRGEOB02,SEA3N,2030,69.6946
REGION1,PWRGEOB02,SEA3N,2031,71.6273
REGION1,PWRGEOB02,SEA3N,2032,73.3843
REGION1,PWRGEOB02,SEA3N,2033,81.2908
REGION1,PWRGEOB02,SEA3N,2034,81.2908
REGION1,PWRGEOB02,SEA3N,2035,81.2908
REGION1,PWRGEOB02,SEA3N,2036,80.8988
REGION1,PWRGEOB02,SEA3N,2037,81.9936
REGION1,PWRGEOB02,SEA3N,2038,81.9936
REGION1,PWRGEOB02,SEA3N,2039,81.9936
REGION1,PWRGEOB02,SEA3N,2040,81.9936
REGION1,PWRGEOB02,SEA3N,2041,6.6181
REGION1,PWRGEOB02,SEA3N,2042,6.6181
REGION1,PWRGEOB02,SEA3N,2043,81.9936
REGION1,PWRGEOB02,SEA3N,2044,6.6181
REGION1,PWRGEOB02,SEA3N,2045,81.9936
REGION1,PWRGEOB02,SEA3N,2046,81.9936
REGION1,PWRGEOB02,SEA3N,2047,81.9936
REGION1,PWRGEOB02,SEA3N,2048,81.9936
REGION1,PWRGEOB02,SEA3N,2049,81.9936
REGION1,PWRGEOB02,SEA3N,2050,81.9936
REGION1,PWRGEOB02,SEA4D,2026,28.969
REGION1,PWRGEOB02,SEA4D,2027,69.6946
REGION1,PWRGEOB02,SEA4D,2028,81.9936
REGION1,PWRGEOB02,SEA4D,2029,75.4341
REGION1,PWRGEOB02,SEA4D,2030,69.6946
REGION1,PWRGEOB02,SEA4D,2031,69.6946
REGION1,PWRGEOB02,SEA4D,2032,81.9936
REGION1,PWRGEOB02,SEA4D,2033,69.6946
REGION1,PWRGEOB02,SEA4D,2034,69.6946
REGION1,PWRGEOB02,SEA4D,2035,69.6946
REGION1,PWRGEOB02,SEA4D,2036,81.9936
REGION1,PWRGEOB02,SEA4D,2037,81.9936
REGION1,PWRGEOB02,SEA4D,2038,81.9936
REGION1,PWRGEOB02,SEA4D,2039,81.9936
REGION1,PWRGEOB02,SEA4D,2040,81.9936
REGION1,PWRGEOB02,SEA4D,2041,81.9936
REGION1,PWRGEOB02,SEA4D,2042,81.9936
REGION1,PWRGEOB02,SEA4D,2043,81.9936
REGION1,PWRGEOB02,SEA4D,2044,81.9936
REGION1,PWRGEOB02,SEA4D,2045,81.9936
REGION1,PWRGEOB02,SEA4D,2046,81.9936
REGION1,PWRGEOB02,SEA4D,2047,81.9936
REGION1,PWRGEOB02,SEA4D,2048,81.9936
REGION1,PWRGEOB02,SEA4D,2049,81.9936
REGION1,PWRGEOB02,SEA4D,2050,81.9936
REGION1,PWRGEOB02,SEA4N,2026,28.969
REGION1,PWRGEOB02,SEA4N,2027,69.6946
REGION1,PWRGEOB02,SEA4N,2028,69.6946
REGION1,PWRGEOB02,SEA4N,2029,69.6946
REGION1,PWRGEOB02,SEA4N,2030,80.5177
REGION1,PWRGEOB02,SEA4N,2031,69.6946
REGION1,PWRGEOB02,SEA4N,2032,69.6946
REGION1,PWRGEOB02,SEA4N,2033,69.6946
REGION1,PWRGEOB02,SEA4N,2034,69.6946
REGION1,PWRGEOB02,SEA4N,2035,69.6946
REGION1,PWRGEOB02,SEA4N,2036,81.9936
REGION1,PWRGEOB02,SEA4N,2037,81.9936
REGION1,PWRGEOB02,SEA4N,2038,81.9936
REGION1,PWRGEOB02,SEA4N,2039,81.9936
REGION1,PWRGEOB02,SEA4N,2040,81.9936
REGION1,PWRGEOB02,SEA4N,2041,81.9936
REGION1,PWRGEOB02,SEA4N,2042,81.9936
REGION1,PWRGEOB02,SEA4N,2043,81.9936
REGION1,PWRGEOB02,SEA4N,2044,81.9936
REGION1,PWRGEOB02,SEA4N,2045,81.9936
REGION1,PWRGEOB02,SEA4N,2046,11.6431
REGION1,PWRGEOB02,SEA4N,2047,81.9936
REGION1,PWRGEOB02,SEA4N,2048,81.9936
REGION1,PWRGEOB02,SEA4N,2049,11.6431
REGION1,PWRGEOB02,SEA4N,2050,81.9936
REGION1,PWRHYDB01,SEA1D,2021,80.9581
REGION1,PWRHYDB01,SEA1D,2023,31.2806
REGION1,PWRHYDB01,SEA1D,2025,58.6714
REGION1,PWRHYDB01,SEA1D,2026,86.0933
REGION1,PWRHYDB01,SEA1D,2027,51.3829
REGION1,PWRHYDB01,SEA1D,2028,2.5828
REGION1,PWRHYDB01,SEA1D,2029,34.6537
REGION1,PWRHYDB01,SEA1D,2030,46.0233
REGION1,PWRHYDB01,SEA1D,2031,86.0933
REGION1,PWRHYDB01,SEA1D,2032,31.2806
REGION1,PWRHYDB01,SEA1D,2033,86.0933
REGION1,PWRHYDB01,SEA1D,2034,25.541
REGION1,PWRHYDB01,SEA1D,2036,63.4687
REGION1,PWRHYDB01,SEA1D,2037,25.541
REGION1,PWRHYDB01,SEA1D,2039,86.0933
REGION1,PWRHYDB01,SEA1D,2040,86.0933
REGION1,PWRHYDB01,SEA1D,2042,86.0933
REGION1,PWRHYDB01,SEA1D,2043,86.0933
REGION1,PWRHYDB01,SEA1D,2045,86.0933
REGION1,PWRHYDB01,SEA1D,2047,86.0933
REGION1,PWRHYDB01,SEA1D,2050,86.0933
REGION1,PWRHYDB01,SEA1N,2020,86.0933
REGION1,PWRHYDB01,SEA1N,2029,55.5072
REGION1,PWRHYDB01,SEA1N,2035,86.0933
REGION1,PWRHYDB01,SEA1N,2036,86.0933
REGION1,PWRHYDB01,SEA1N,2045,86.0933
REGION1,PWRHYDB01,SEA1N,2048,57.1794
REGION1,PWRHYDB01,SEA2D,2020,65.3458
REGION1,PWRHYDB01,SEA2D,2021,18.7129
REGION1,PWRHYDB01,SEA2D,2022,86.0933
REGION1,PWRHYDB01,SEA2D,2023,86.0933
REGION1,PWRHYDB01,SEA2D,2024,86.0933
REGION1,PWRHYDB01,SEA2D,2025,86.0933
REGION1,PWRHYDB01,SEA2D,2026,76.7053
REGION1,PWRHYDB01,SEA2D,2027,86.0933
REGION1,PWRHYDB01,SEA2D,2028,86.0933
REGION1,PWRHYDB01,SEA2D,2029,53.2134
REGION1,PWRHYDB01,SEA2D,2030,86.0933
REGION1,PWRHYDB01,SEA2D,2031,86.0933
REGION1,PWRHYDB01,SEA2D,2032,86.0933
REGION1,PWRHYDB01,SEA2D,2033,86.0933
REGION1,PWRHYDB01,SEA2D,2034,86.0933
REGION1,PWRHYDB01,SEA2D,2035,66.9071
REGION1,PWRHYDB01,SEA2D,2036,86.0933
REGION1,PWRHYDB01,SEA2D,2037,86.0933
REGION1,PWRHYDB01,SEA2D,2038,86.0933
REGION1,PWRHYDB01,SEA2D,2039,40.0872
REGION1,PWRHYDB01,SEA2D,2040,61.6105
REGION1,PWRHYDB01,SEA2D,2041,86.0933
REGION1,PWRHYDB01,SEA2D,2043,40.1121
REGION1,PWRHYDB01,SEA2D,2044,86.0933
REGION1,PWRHYDB01,SEA2D,2045,32.9532
REGION1,PWRHYDB01,SEA2D,2046,86.0933
REGION1,PWRHYDB01,SEA2D,2047,84.9337
REGION1,PWRHYDB01,SEA2D,2048,22.2997
REGION1,PWRHYDB01,SEA2D,2049,86.0933
REGION1,PWRHYDB01,SEA2D,2050,86.0933
REGION1,PWRHYDB01,SEA2N,2020,86.0933
REGION1,PWRHYDB01,SEA2N,2021,86.0933
REGION1,PWRHYDB01,SEA2N,2022,4.3047
REGION1,PWRHYDB01,SEA2N,2023,86.0933
REGION1,PWRHYDB01,SEA2N,2024,86.0933
REGION1,PWRHYDB01,SEA2N,2025,40.4418
REGION1,PWRHYDB01,SEA2N,2031,86.0933
REGION1,PWRHYDB01,SEA2N,2032,86.0933
REGION1,PWRHYDB01,SEA2N,2033,42.5683
REGION1,PWRHYDB01,SEA2N,2039,86.0933
REGION1,PWRHYDB01,SEA2N,2040,86.0933
REGION1,PWRHYDB01,SEA2N,2041,21.0009
REGION1,PWRHYDB01,SEA2N,2043,5.4227
REGION1,PWRHYDB01,SEA2N,2046,86.0933
REGION1,PWRHYDB01,SEA2N,2048,86.0933
REGION1,PWRHYDB01,SEA3D,2021,38.6951
REGION1,PWRHYDB01,SEA3D,2029,72.5835
REGION1,PWRHYDB01,SEA3D,2030,55.3698
REGION1,PWRHYDB01,SEA3D,2031,21.196
REGION1,PWRHYDB01,SEA3D,2033,86.0933
REGION1,PWRHYDB01,SEA3D,2034,86.0933
REGION1,PWRHYDB01,SEA3D,2035,29.8391
REGION1,PWRHYDB01,SEA3D,2036,63.639
REGION1,PWRHYDB01,SEA3D,2037,86.0933
REGION1,PWRHYDB01,SEA3D,2038,86.0933
REGION1,PWRHYDB01,SEA3D,2040,86.0933
REGION1,PWRHYDB01,SEA3D,2041,86.0933
REGION1,PWRHYDB01,SEA3D,2042,83.4465
REGION1,PWRHYDB01,SEA3D,2044,3.8742
REGION1,PWRHYDB01,SEA3D,2045,86.0933
REGION1,PWRHYDB01,SEA3D,2046,86.0933
REGION1,PWRHYDB01,SEA3D,2047,28.0042
REGION1,PWRHYDB01,SEA3D,2048,86.0933
REGION1,PWRHYDB01,SEA3D,2049,3.8742
REGION1,PWRHYDB01,SEA3D,2050,86.0933
REGION1,PWRHYDB01,SEA3N,2021,86.0933
REGION1,PWRHYDB01,SEA3N,2022,86.0933
REGION1,PWRHYDB01,SEA3N,2024,86.0933
REGION1,PWRHYDB01,SEA3N,2026,7.3469
REGION1,PWRHYDB01,SEA3N,2027,86.0933
REGION1,PWRHYDB01,SEA3N,2028,86.0933
REGION1,PWRHYDB01,SEA3N,2029,86.0933
REGION1,PWRHYDB01,SEA3N,2035,29.0642
REGION1,PWRHYDB01,SEA3N,2038,27.3654
REGION1,PWRHYDB01,SEA3N,2039,86.0933
REGION1,PWRHYDB01,SEA3N,2041,86.0933
REGION1,PWRHYDB01,SEA3N,2042,86.0933
REGION1,PWRHYDB01,SEA3N,2043,45.6816
REGION1,PWRHYDB01,SEA3N,2044,86.0933
REGION1,PWRHYDB01,SEA3N,2047,10.0589
REGION1,PWRHYDB01,SEA3N,2049,86.0933
REGION1,PWRHYDB01,SEA3N,2050,1.9968
REGION1,PWRHYDB01,SEA4D,2020,86.0933
REGION1,PWRHYDB01,SEA4D,2021,86.0933
REGION1,PWRHYDB01,SEA4D,2022,86.0933
REGION1,PWRHYDB01,SEA4D,2023,86.0933
REGION1,PWRHYDB01,SEA4D,2024,86.0933
REGION1,PWRHYDB01,SEA4D,2025,86.0933
REGION1,PWRHYDB01,SEA4D,2026,86.0933
REGION1,PWRHYDB01,SEA4D,2027,86.0933
REGION1,PWRHYDB01,SEA4D,2028,86.0933
REGION1,PWRHYDB01,SEA4D,2029,86.0933
REGION1,PWRHYDB01,SEA4D,2030,86.0933
REGION1,PWRHYDB01,SEA4D,2031,86.0933
REGION1,PWRHYDB01,SEA4D,2032,86.0933
REGION1,PWRHYDB01,SEA4D,2033,86.0933
REGION1,PWRHYDB01,SEA4D,2034,86.0933
REGION1,PWRHYDB01,SEA4D,2035,86.0933
REGION1,PWRHYDB01,SEA4D,2036,86.0933
REGION1,PWRHYDB01,SEA4D,2037,86.0933
REGION1,PWRHYDB01,SEA4D,2038,86.0933
REGION1,PWRHYDB01,SEA4D,2039,86.0933
REGION1,PWRHYDB01,SEA4D,2040,86.0933
REGION1,PWRHYDB01,SEA4D,2041,86.0933
REGION1,PWRHYDB01,SEA4D,2042,86.0933
REGION1,PWRHYDB01,SEA4D,2043,86.0933
REGION1,PWRHYDB01,SEA4D,2044,86.0933
REGION1,PWRHYDB01,SEA4D,2045,86.0933
REGION1,PWRHYDB01,SEA4D,2046,86.0933
REGION1,PWRHYDB01,SEA4D,2047,86.0933
REGION1,PWRHYDB01,SEA4D,2048,86.0933
REGION1,PWRHYDB01,SEA4D,2049,86.0933
REGION1,PWRHYDB01,SEA4D,2050,86.0933
REGION1,PWRHYDB01,SEA4N,2020,76.3694
REGION1,PWRHYDB01,SEA4N,2021,2.1376
REGION1,PWRHYDB01,SEA4N,2022,86.0933
REGION1,PWRHYDB01,SEA4N,2023,86.0933
REGION1,PWRHYDB01,SEA4N,2024,37.0201
REGION1,PWRHYDB01,SEA4N,2025,86.0933
REGION1,PWRHYDB01,SEA4N,2026,86.0933
REGION1,PWRHYDB01,SEA4N,2027,37.2932
REGION1,PWRHYDB01,SEA4N,2028,86.0933
REGION1,PWRHYDB01,SEA4N,2030,86.0933
REGION1,PWRHYDB01,SEA4N,2031,17.1499
REGION1,PWRHYDB01,SEA4N,2032,86.0933
REGION1,PWRHYDB01,SEA4N,2034,86.0933
REGION1,PWRHYDB01,SEA4N,2035,79.3406
REGION1,PWRHYDB01,SEA4N,2037,86.0933
REGION1,PWRHYDB01,SEA4N,2038,86.0933
REGION1,PWRHYDB01,SEA4N,2041,18.68
REGION1,PWRHYDB01,SEA4N,2042,38.7846
REGION1,PWRHYDB01,SEA4N,2043,86.0933
REGION1,PWRHYDB01,SEA4N,2044,86.0933
REGION1,PWRHYDB01,SEA4N,2045,19.0887
REGION1,PWRHYDB01,SEA4N,2046,59.9783
REGION1,PWRHYDB01,SEA4N,2047,56.1156
REGION1,PWRHYDB01,SEA4N,2048,86.0933
REGION1,PWRHYDB01,SEA4N,2049,86.0933
REGION1,PWRHYDB01,SEA4N,2050,23.6773
REGION1,PWRHYDB02,SEA1D,2020,21.7598
REGION1,PWRHYDB02,SEA1D,2024,21.7598
REGION1,PWRHYDB02,SEA1D,2025,21.7598
REGION1,PWRHYDB02,SEA1D,2027,21.7598
REGION1,PWRHYDB02,SEA1D,2028,18.0462
REGION1,PWRHYDB02,SEA1D,2031,21.7598
REGION1,PWRHYDB02,SEA1D,2032,21.7598
REGION1,PWRHYDB02,SEA1D,2033,21.7598
REGION1,PWRHYDB02,SEA1D,2034,21.7598
REGION1,PWRHYDB02,SEA1D,2036,21.7598
REGION1,PWRHYDB02,SEA1D,2037,7.8916
REGION1,PWRHYDB02,SEA1D,2038,21.7598
REGION1,PWRHYDB02,SEA1D,2040,21.7598
REGION1,PWRHYDB02,SEA1D,2041,9.3422
REGION1,PWRHYDB02,SEA1D,2042,21.7598
REGION1,PWRHYDB02,SEA1D,2043,21.7598
REGION1,PWRHYDB02,SEA1D,2044,21.7598
REGION1,PWRHYDB02,SEA1D,2045,21.7598
REGION1,PWRHYDB02,SEA1D,2046,18.0462
REGION1,PWRHYDB02,SEA1D,2047,21.7598
REGION1,PWRHYDB02,SEA1D,2048,21.7598
REGION1,PWRHYDB02,SEA1D,2049,21.7598
REGION1,PWRHYDB02,SEA1D,2050,21.7598
REGION1,PWRHYDB02,SEA1N,2020,2.3263
REGION1,PWRHYDB02,SEA1N,2023,21.7598
REGION1,PWRHYDB02,SEA1N,2024,12.7394
REGION1,PWRHYDB02,SEA1N,2026,21.7598
REGION1,PWRHYDB02,SEA1N,2027,10.7612
REGION1,PWRHYDB02,SEA1N,2035,21.7598
