time,Stewart Creek Wind Project,Taylor Wind Project,Highland Valley Wind Project,Mount Mabel Wind Project,Boulder and Elkhart Wind Project,Nilhts'i Ecoener Project (Formerly Hixon Wind Power Project),Brewster Wind Project,K2 Wind Project,Nithi Mountain Wind Project
2023-01-02 06:00:00,0.1400883114337921,0.0841013227403164,0.0226491650938987,0.0052440973371267,0.0676653109490871,0.5500610327720642,0.0698829521238803,0.0676653109490871,0.0047243094444274
2023-01-02 07:00:00,0.1037437662482261,0.0552962079644203,0.0202617043256759,0.0041492911428213,0.0645816802978515,0.5556337690353392,0.0527615088224411,0.0645816802978515,0.001185587644577
2023-01-02 08:00:00,0.079661258906126,0.0382612040638923,0.0172944238781929,0.0010662999004125,0.051224517673254,0.5744040465354918,0.040293096601963,0.051224517673254,0.0
2023-01-02 09:00:00,0.0630748580396175,0.0274138191342353,0.0194001248478889,0.0001938616484403,0.0394490617513656,0.5640079832077025,0.0298901093006134,0.0394490617513656,0.001893513649702
2023-01-02 10:00:00,0.1159156394004821,0.0527319660782814,0.0172838538885116,0.0013712855428457,0.0360683849453926,0.5252203798294067,0.0201764270663261,0.0360683849453926,0.0028636290132999
2023-01-02 11:00:00,0.1008271835744381,0.0560735692083835,0.0140518310666084,0.0012802847474813,0.0349838849902153,0.4399658966064453,0.0060320089012384,0.0349838849902153,0.0
2023-01-02 12:00:00,0.0453339563310146,0.0223068979382514,0.0047071165591478,0.0013462099432945,0.0263140043616294,0.3712144470214843,0.0046646133065223,0.0263140043616294,0.0
2023-01-02 13:00:00,0.0412893289327621,0.0211940932273864,0.0033147550374269,0.0003598253428936,0.0229483744502067,0.3570625305175781,0.0032123757153749,0.0229483744502067,0.0
2023-01-02 14:00:00,0.0609127731621265,0.0402214315533638,0.0025170363485813,0.0,0.0230192616581916,0.316662368774414,0.0014147073030471,0.0230192616581916,0.0
2023-01-02 15:00:00,0.0532127898931503,0.0488264323770999,0.0002862453460693,0.0,0.0200604078173637,0.2132571873068809,0.0022839873284101,0.0200604078173637,0.0
2023-01-02 16:00:00,0.057588360607624,0.0497044894099235,0.0021845725923776,0.0013746356964111,0.0318290412425994,0.2721961459517478,0.0037868062406778,0.0318290412425994,0.0
2023-01-02 17:00:00,0.0737952026724815,0.0695882362127304,0.0098463407158851,0.0031785897165536,0.0370374274253845,0.2657670751214027,0.0057878383994102,0.0370374274253845,0.0
2023-01-02 18:00:00,0.0318270447850227,0.0309366247057914,0.0199274575710296,0.0027799351513385,0.0330937668681144,0.2430500355362891,0.0062713126838207,0.0330937668681144,0.0
2023-01-02 19:00:00,0.050432584285736,0.0361310875415802,0.0190645298361778,0.0022560413926839,0.033104587495327,0.2502140200138091,0.0125117671489715,0.033104587495327,0.0
2023-01-02 20:00:00,0.0866062229871749,0.0659292905032634,0.013545828461647,0.0,0.026433273255825,0.2842810091376304,0.0118770232796669,0.026433273255825,0.0
2023-01-02 21:00:00,0.0803343951702117,0.07017726957798,0.0129158812761306,0.0,0.0224791637063026,0.3358178710937499,0.008154070675373,0.0224791637063026,0.0
2023-01-02 22:00:00,0.0596730309724807,0.0450782892107963,0.0068867710232734,0.0002029541879892,0.022234299480915,0.3471620178222656,0.0149040159583091,0.022234299480915,0.0
2023-01-02 23:00:00,0.0760452611744403,0.0577119107544422,0.0057733410596847,0.0,0.0182034775614738,0.3522259521484374,0.0249759542942047,0.0182034775614738,0.0
2023-01-03 00:00:00,0.0900863184034824,0.074613149613142,0.0051104681938886,0.0,0.0134124374389648,0.3313140869140624,0.0343074834346771,0.0134124374389648,0.0
2023-01-03 01:00:00,0.1179290080070495,0.0948119620978832,0.0057058393210172,0.0,0.0141471943259239,0.297853472828865,0.0427401053905487,0.0141471943259239,0.0
2023-01-03 02:00:00,0.1428350946307182,0.1220252364873886,0.0057882685214281,0.0,0.0174930498003959,0.2693390879034996,0.0431688252091407,0.0174930498003959,0.0
