REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SEA3N,DEMINDBIO,1,2036,154.32323
REGION1,SEA4D,DEMINDBIO,1,2036,154.32323
REGION1,SEA4N,DEMINDBIO,1,2036,154.32323
REGION1,SEA1D,DEMINDBIO,1,2037,153.0
REGION1,SEA1N,DEMINDBIO,1,2037,153.0
REGION1,SEA2D,DEMINDBIO,1,2037,153.0
REGION1,SEA2N,DEMINDBIO,1,2037,153.0
REGION1,SEA3D,DEMINDBIO,1,2037,153.0
REGION1,SEA3N,DEMINDBIO,1,2037,153.0
REGION1,SEA4D,DEMINDBIO,1,2037,153.0
REGION1,SEA4N,DEMINDBIO,1,2037,153.0
REGION1,SEA1D,DEMINDBIO,1,2038,151.72727
REGION1,SEA1N,DEMINDBIO,1,2038,151.72727
REGION1,SEA2D,DEMINDBIO,1,2038,151.72727
REGION1,SEA2N,DEMINDBIO,1,2038,151.72727
REGION1,SEA3D,DEMINDBIO,1,2038,151.72727
REGION1,SEA3N,DEMINDBIO,1,2038,151.72727
REGION1,SEA4D,DEMINDBIO,1,2038,151.72727
REGION1,SEA4N,DEMINDBIO,1,2038,151.72727
REGION1,SEA1D,DEMINDBIO,1,2039,150.52525
REGION1,SEA1N,DEMINDBIO,1,2039,150.52525
REGION1,SEA2D,DEMINDBIO,1,2039,150.52525
REGION1,SEA2N,DEMINDBIO,1,2039,150.52525
REGION1,SEA3D,DEMINDBIO,1,2039,150.52525
REGION1,SEA3N,DEMINDBIO,1,2039,150.52525
REGION1,SEA4D,DEMINDBIO,1,2039,150.52525
REGION1,SEA4N,DEMINDBIO,1,2039,150.52525
REGION1,SEA1D,DEMINDBIO,1,2040,149.36364
REGION1,SEA1N,DEMINDBIO,1,2040,149.36364
REGION1,SEA2D,DEMINDBIO,1,2040,149.36364
REGION1,SEA2N,DEMINDBIO,1,2040,149.36364
REGION1,SEA3D,DEMINDBIO,1,2040,149.36364
REGION1,SEA3N,DEMINDBIO,1,2040,149.36364
REGION1,SEA4D,DEMINDBIO,1,2040,149.36364
REGION1,SEA4N,DEMINDBIO,1,2040,149.36364
REGION1,SEA1D,DEMINDBIO,1,2041,148.86061
REGION1,SEA1N,DEMINDBIO,1,2041,148.86061
REGION1,SEA2D,DEMINDBIO,1,2041,148.86061
REGION1,SEA2N,DEMINDBIO,1,2041,148.86061
REGION1,SEA3D,DEMINDBIO,1,2041,148.86061
REGION1,SEA3N,DEMINDBIO,1,2041,148.86061
REGION1,SEA4D,DEMINDBIO,1,2041,148.86061
REGION1,SEA4N,DEMINDBIO,1,2041,148.86061
REGION1,SEA1D,DEMINDBIO,1,2042,147.75455
REGION1,SEA1N,DEMINDBIO,1,2042,147.75455
REGION1,SEA2D,DEMINDBIO,1,2042,147.75455
REGION1,SEA2N,DEMINDBIO,1,2042,147.75455
REGION1,SEA3D,DEMINDBIO,1,2042,147.75455
REGION1,SEA3N,DEMINDBIO,1,2042,147.75455
REGION1,SEA4D,DEMINDBIO,1,2042,147.75455
REGION1,SEA4N,DEMINDBIO,1,2042,147.75455
REGION1,SEA1D,DEMINDBIO,1,2043,146.64747
REGION1,SEA1N,DEMINDBIO,1,2043,146.64747
REGION1,SEA2D,DEMINDBIO,1,2043,146.64747
REGION1,SEA2N,DEMINDBIO,1,2043,146.64747
REGION1,SEA3D,DEMINDBIO,1,2043,146.64747
REGION1,SEA3N,DEMINDBIO,1,2043,146.64747
REGION1,SEA4D,DEMINDBIO,1,2043,146.64747
REGION1,SEA4N,DEMINDBIO,1,2043,146.64747
REGION1,SEA1D,DEMINDBIO,1,2044,145.5404
REGION1,SEA1N,DEMINDBIO,1,2044,145.5404
REGION1,SEA2D,DEMINDBIO,1,2044,145.5404
REGION1,SEA2N,DEMINDBIO,1,2044,145.5404
REGION1,SEA3D,DEMINDBIO,1,2044,145.5404
REGION1,SEA3N,DEMINDBIO,1,2044,145.5404
REGION1,SEA4D,DEMINDBIO,1,2044,145.5404
REGION1,SEA4N,DEMINDBIO,1,2044,145.5404
REGION1,SEA1D,DEMINDBIO,1,2045,144.43434
REGION1,SEA1N,DEMINDBIO,1,2045,144.43434
REGION1,SEA2D,DEMINDBIO,1,2045,144.43434
REGION1,SEA2N,DEMINDBIO,1,2045,144.43434
REGION1,SEA3D,DEMINDBIO,1,2045,144.43434
REGION1,SEA3N,DEMINDBIO,1,2045,144.43434
REGION1,SEA4D,DEMINDBIO,1,2045,144.43434
REGION1,SEA4N,DEMINDBIO,1,2045,144.43434
REGION1,SEA1D,DEMINDBIO,1,2046,143.32727
REGION1,SEA1N,DEMINDBIO,1,2046,143.32727
REGION1,SEA2D,DEMINDBIO,1,2046,143.32727
