REGION,TECHNOLOGY,FUEL,YEAR,VALUE
REGION1,DEMINDELCB02,INDELCB02,2043,159.130053533696
REGION1,DEMINDELCB02,INDELCB02,2044,160.2800539205731
REGION1,DEMINDELCB02,INDELCB02,2045,161.46005431754264
REGION1,DEMINDELCB02,INDELCB02,2046,162.64005471451216
REGION1,DEMINDELCB02,INDELCB02,2047,163.6600550576553
REGION1,DEMINDELCB02,INDELCB02,2048,164.62005538061356
REGION1,DEMINDELCB02,INDELCB02,2049,165.63005572039256
REGION1,DEMINDELCB02,INDELCB02,2050,166.62005605344328
REGION1,DEMINDHDG,INDHDG,2021,0.01999996853937532
REGION1,DEMINDHDG,INDHDG,2022,0.14650693721923075
REGION1,DEMINDHDG,INDHDG,2023,0.020000045859977764
REGION1,DEMINDHDG,INDHDG,2024,0.020000045859977764
REGION1,DEMINDHDG,INDHDG,2025,0.020000045859977764
REGION1,DEMINDHDG,INDHDG,2026,0.020000045859977764
REGION1,DEMINDHDG,INDHDG,2027,0.020000045859977764
REGION1,DEMINDHDG,INDHDG,2028,0.020000045859977764
REGION1,DEMINDHDG,INDHDG,2029,0.01999999090909502
REGION1,DEMINDHDG,INDHDG,2030,0.040000091719955534
REGION1,DEMINDHDG,INDHDG,2031,0.05000011464994441
REGION1,DEMINDHDG,INDHDG,2032,0.07000016050992218
REGION1,DEMINDHDG,INDHDG,2033,0.08000018343991107
REGION1,DEMINDHDG,INDHDG,2034,0.16824667629047146
REGION1,DEMINDHDG,INDHDG,2035,0.11000025222987772
REGION1,DEMINDHDG,INDHDG,2036,0.13000029808985547
REGION1,DEMINDHDG,INDHDG,2037,0.14000032101984436
REGION1,DEMINDHDG,INDHDG,2038,0.15000034394983325
REGION1,DEMINDHDG,INDHDG,2039,0.16000036687982214
REGION1,DEMINDHDG,INDHDG,2040,0.17000038980981103
REGION1,DEMINDHDG,INDHDG,2041,0.18000014698886224
REGION1,DEMINDHDG,INDHDG,2042,0.19000015593195962
REGION1,DEMINDHDG,INDHDG,2043,0.20000016487505703
REGION1,DEMINDHDG,INDHDG,2044,0.2099996696634408
REGION1,DEMINDHDG,INDHDG,2045,0.2099996696634408
REGION1,DEMINDHDG,INDHDG,2046,0.21999965393312848
REGION1,DEMINDHDG,INDHDG,2047,0.22999963820281616
REGION1,DEMINDHDG,INDHDG,2048,0.23999962247250378
REGION1,DEMINDHDG,INDHDG,2049,0.24999960674219152
REGION1,DEMINDHDG,INDHDG,2050,0.250000573249722
REGION1,DEMINDNGS,INDNGS,2021,218.37013102207845
REGION1,DEMINDNGS,INDNGS,2022,229.17013750208238
REGION1,DEMINDNGS,INDNGS,2023,236.88014212808514
REGION1,DEMINDNGS,INDNGS,2024,230.18013810808273
REGION1,DEMINDNGS,INDNGS,2025,252.03015121809062
REGION1,DEMINDNGS,INDNGS,2026,275.8301655244412
REGION1,DEMINDNGS,INDNGS,2027,267.2601603560961
REGION1,DEMINDNGS,INDNGS,2028,258.580155148093
REGION1,DEMINDNGS,INDNGS,2029,276.80016608009953
REGION1,DEMINDNGS,INDNGS,2030,297.36017841610686
REGION1,DEMINDNGS,INDNGS,2031,296.1701777021065
REGION1,DEMINDNGS,INDNGS,2032,293.1801759081054
REGION1,DEMINDNGS,INDNGS,2033,297.9201787521071
REGION1,DEMINDNGS,INDNGS,2034,302.9401817641089
REGION1,DEMINDNGS,INDNGS,2035,304.74018284410954
REGION1,DEMINDNGS,INDNGS,2036,305.11018306610964
REGION1,DEMINDNGS,INDNGS,2037,304.10018246010935
REGION1,DEMINDNGS,INDNGS,2038,303.6301821781091
REGION1,DEMINDNGS,INDNGS,2039,304.1501824901093
REGION1,DEMINDNGS,INDNGS,2040,305.42018325210984
REGION1,DEMINDNGS,INDNGS,2041,307.2101843261104
REGION1,DEMINDNGS,INDNGS,2042,309.0501854301111
REGION1,DEMINDNGS,INDNGS,2043,311.0701866421118
REGION1,DEMINDNGS,INDNGS,2044,313.6401881841128
REGION1,DEMINDNGS,INDNGS,2045,316.6601899961139
REGION1,DEMINDNGS,INDNGS,2046,320.010192006115
REGION1,DEMINDNGS,INDNGS,2047,323.6001941601164
REGION1,DEMINDNGS,INDNGS,2048,327.40019644011767
REGION1,DEMINDNGS,INDNGS,2049,331.42019885211914
REGION1,DEMINDNGS,INDNGS,2050,335.60020136012065
REGION1,DEMPUBGWTBC1,PUBWATBC1,2021,0.8600005160003092
REGION1,DEMPUBGWTBC1,PUBWATBC1,2022,0.8600005160003092
REGION1,DEMPUBGWTBC1,PUBWATBC1,2023,0.8700005220003129
REGION1,DEMPUBGWTBC1,PUBWATBC1,2024,0.8800005280003164
REGION1,DEMPUBGWTBC1,PUBWATBC1,2025,0.89000053400032
REGION1,DEMPUBGWTBC1,PUBWATBC1,2026,0.9000005400003236
REGION1,DEMPUBGWTBC1,PUBWATBC1,2027,0.9100005460003271
REGION1,DEMPUBGWTBC1,PUBWATBC1,2028,0.9200005520003305
REGION1,DEMPUBGWTBC1,PUBWATBC1,2029,0.9300005580003344
REGION1,DEMPUBGWTBC1,PUBWATBC1,2030,0.940000564000338
REGION1,DEMPUBGWTBC1,PUBWATBC1,2031,0.9500005700003415
REGION1,DEMPUBGWTBC1,PUBWATBC1,2032,0.960000576000345
REGION1,DEMPUBGWTBC1,PUBWATBC1,2033,0.9800005880003523
REGION1,DEMPUBGWTBC1,PUBWATBC1,2034,0.9900005940003558
REGION1,DEMPUBGWTBC1,PUBWATBC1,2035,1.0000006000003594
REGION1,DEMPUBGWTBC1,PUBWATBC1,2036,1.010000606000363
REGION1,DEMPUBGWTBC1,PUBWATBC1,2037,1.0200006120003666
REGION1,DEMPUBGWTBC1,PUBWATBC1,2038,1.0300006180003702
REGION1,DEMPUBGWTBC1,PUBWATBC1,2045,1.1100006660003991
REGION1,DEMPUBGWTBC1,PUBWATBC1,2046,1.1200006720004028
REGION1,DEMPUBGWTBC1,PUBWATBC1,2047,1.1400006840004098
REGION1,DEMPUBGWTBC1,PUBWATBC1,2048,1.1500006900004134
REGION1,DEMPUBGWTBC1,PUBWATBC1,2049,1.160000696000417
REGION1,DEMPUBGWTBC1,PUBWATBC1,2050,1.1700007020004206
REGION1,DEMPUBSURBC1,PUBWATBC1,2039,1.0400006240003736
REGION1,DEMPUBSURBC1,PUBWATBC1,2040,1.0500006300003772
REGION1,DEMPUBSURBC1,PUBWATBC1,2041,1.0600006360003809
REGION1,DEMPUBSURBC1,PUBWATBC1,2042,1.0800006480003883
REGION1,DEMPUBSURBC1,PUBWATBC1,2043,1.090000654000392
REGION1,DEMPUBSURBC1,PUBWATBC1,2044,1.1000006600003955
REGION1,DEMPWRBIO,PWRBIO,2023,4.9362031309284005
REGION1,DEMPWRBIO,PWRBIO,2024,6.64212959999999
REGION1,DEMPWRBIO,PWRBIO,2025,6.6352607999999895
REGION1,DEMPWRBIO,PWRBIO,2026,6.6352607999999895
REGION1,DEMPWRBIO,PWRBIO,2027,10.966294793872356
REGION1,DEMPWRBIO,PWRBIO,2028,13.270521599999979
REGION1,DEMPWRBIO,PWRBIO,2029,11.743708970177977
REGION1,DEMPWRBIO,PWRBIO,2030,11.328963920239541
REGION1,DEMPWRBIO,PWRBIO,2031,19.31132717560586
REGION1,DEMPWRBIO,PWRBIO,2032,21.770866567642006
REGION1,DEMPWRBIO,PWRBIO,2033,25.171576357392418
REGION1,DEMPWRBIO,PWRBIO,2034,25.695316801047685
REGION1,DEMPWRBIO,PWRBIO,2035,25.69531680104768
REGION1,DEMPWRBIO,PWRBIO,2036,25.27980873432094
REGION1,DEMPWRBIO,PWRBIO,2037,25.279808734320945
REGION1,DEMPWRBIO,PWRBIO,2038,25.27980873432094
REGION1,DEMPWRBIO,PWRBIO,2039,24.872700048115416
REGION1,DEMPWRBIO,PWRBIO,2040,22.04815346099087
REGION1,DEMPWRBIO,PWRBIO,2041,19.07896334029748
REGION1,DEMPWRBIO,PWRBIO,2042,15.321406398830174
REGION1,DEMPWRBIO,PWRBIO,2043,9.09012447089693
REGION1,DEMPWRBIO,PWRBIO,2044,7.336597898212199
REGION1,DEMPWRBIO,PWRBIO,2045,4.326075230218664
REGION1,DEMPWRBIO,PWRBIO,2046,0.8790767999999989
REGION1,DEMPWRBIO,PWRBIO,2047,0.8790767999999975
REGION1,DEMPWRBIO,PWRBIO,2048,0.8790767999999989
REGION1,DEMPWRBIO,PWRBIO,2049,0.8790767999999989
REGION1,DEMPWRBIO,PWRBIO,2050,0.8790767999999989
REGION1,DEMPWRHYD,PWRHYD,2021,34.77050096640327
REGION1,DEMPWRHYD,PWRHYD,2022,57.57598384383574
REGION1,DEMPWRHYD,PWRHYD,2023,65.58359405991837
REGION1,DEMPWRHYD,PWRHYD,2024,65.58359405991837
REGION1,DEMPWRHYD,PWRHYD,2025,65.58359405991837
REGION1,DEMPWRHYD,PWRHYD,2026,59.62510826860317
REGION1,DEMPWRHYD,PWRHYD,2027,59.62510826860317
REGION1,DEMPWRHYD,PWRHYD,2028,65.58359405991837
REGION1,DEMPWRHYD,PWRHYD,2029,65.05393057470538
REGION1,DEMPWRHYD,PWRHYD,2030,68.14212964607076
REGION1,DEMPWRHYD,PWRHYD,2031,76.43286652917595
REGION1,DEMPWRHYD,PWRHYD,2032,76.43286652917595
REGION1,DEMPWRHYD,PWRHYD,2033,76.43286652917595
REGION1,DEMPWRHYD,PWRHYD,2034,76.43286652917595
REGION1,DEMPWRHYD,PWRHYD,2035,76.43286652917595
REGION1,DEMPWRHYD,PWRHYD,2036,76.75373652471356
REGION1,DEMPWRHYD,PWRHYD,2037,76.75373652471356
REGION1,DEMPWRHYD,PWRHYD,2038,77.61050688703676
REGION1,DEMPWRHYD,PWRHYD,2039,77.61050688703676
REGION1,DEMPWRHYD,PWRHYD,2040,77.61050688703676
REGION1,DEMPWRHYD,PWRHYD,2041,77.61050688703676
REGION1,DEMPWRHYD,PWRHYD,2042,77.61050688703676
REGION1,DEMPWRHYD,PWRHYD,2043,95.74187737385166
REGION1,DEMPWRHYD,PWRHYD,2044,106.97579461897914
REGION1,DEMPWRHYD,PWRHYD,2045,104.75199091414957
REGION1,DEMPWRHYD,PWRHYD,2046,100.40120996176867
REGION1,DEMPWRHYD,PWRHYD,2047,100.40120996176867
REGION1,DEMPWRHYD,PWRHYD,2048,100.40120996176867
REGION1,DEMPWRHYD,PWRHYD,2049,100.40120996176867
REGION1,DEMPWRHYD,PWRHYD,2050,77.61050688703676
REGION1,DEMPWRNGS,PWRNGS,2024,0.5495039999999991
REGION1,DEMPWRNGS,PWRNGS,2025,0.5495039999999991
REGION1,DEMPWRNGS,PWRNGS,2026,0.5495039999999991
