r,t,y,CapitalInvestment
REGION1,RNWBIO,2043,1.0425
REGION1,RNWBIO,2044,0.9468
REGION1,RNWBIO,2045,0.8511
REGION1,RNWBIO,2046,0.7554
REGION1,RNWBIO,2047,0.6598
REGION1,RNWBIO,2048,0.6471
REGION1,RNWBIO,2049,0.6471
REGION1,RNWBIO,2050,1.3932
REGION1,RNWGEO,2026,1.0072
REGION1,RNWGEO,2027,1.8717
REGION1,RNWGEO,2028,2.7048
REGION1,RNWGEO,2029,3.526
REGION1,RNWGEO,2030,4.4765
REGION1,RNWGEO,2031,5.49
REGION1,RNWGEO,2032,5.49
REGION1,RNWGEO,2033,5.49
REGION1,RNWGEO,2034,5.49
REGION1,RNWGEO,2035,5.49
REGION1,RNWGEO,2036,5.49
REGION1,RNWGEO,2037,5.49
REGION1,RNWGEO,2038,6.1439
REGION1,RNWGEO,2039,6.3104
REGION1,RNWGEO,2040,6.3104
REGION1,RNWGEO,2041,6.3104
REGION1,RNWGEO,2042,6.3104
REGION1,RNWGEO,2043,6.3104
REGION1,RNWGEO,2044,6.3104
REGION1,RNWGEO,2045,6.3104
REGION1,RNWGEO,2046,6.3104
REGION1,RNWGEO,2047,6.3104
REGION1,RNWGEO,2048,6.3104
REGION1,RNWGEO,2049,6.3104
REGION1,RNWGEO,2050,6.3104
REGION1,RNWHYD,2020,3.4025
REGION1,RNWHYD,2021,3.4297
REGION1,RNWHYD,2022,3.4571
REGION1,RNWHYD,2023,3.491
REGION1,RNWHYD,2024,3.6092
REGION1,RNWHYD,2025,3.8143
REGION1,RNWHYD,2026,3.9093
REGION1,RNWHYD,2027,3.979
REGION1,RNWHYD,2028,4.0461
REGION1,RNWHYD,2029,4.1123
REGION1,RNWHYD,2030,4.1889
REGION1,RNWHYD,2031,4.4641
REGION1,RNWHYD,2032,4.6717
REGION1,RNWHYD,2033,4.9689
REGION1,RNWHYD,2034,5.2748
REGION1,RNWHYD,2035,5.5779
REGION1,RNWHYD,2036,5.8837
REGION1,RNWHYD,2037,6.1318
REGION1,RNWHYD,2038,6.1634
REGION1,RNWHYD,2039,6.1634
REGION1,RNWHYD,2040,6.1634
REGION1,RNWHYD,2041,6.1634
REGION1,RNWHYD,2042,6.1634
REGION1,RNWHYD,2043,6.1634
REGION1,RNWHYD,2044,6.1634
REGION1,RNWHYD,2045,6.1634
REGION1,RNWHYD,2046,6.3507
REGION1,RNWHYD,2047,6.9374
REGION1,RNWHYD,2048,7.9651
REGION1,RNWHYD,2049,8.993
REGION1,RNWHYD,2050,10.4601
REGION1,RNWSOL,2020,0.0004
REGION1,RNWSOL,2021,0.0004
REGION1,RNWSOL,2022,0.0004
REGION1,RNWSOL,2023,0.0004
REGION1,RNWSOL,2024,0.0004
REGION1,RNWSOL,2025,0.0004
REGION1,RNWSOL,2026,0.0004
REGION1,RNWSOL,2027,0.0004
REGION1,RNWSOL,2028,0.0004
REGION1,RNWSOL,2029,0.0004
REGION1,RNWSOL,2030,0.0004
REGION1,RNWSOL,2031,0.0004
REGION1,RNWSOL,2032,0.0004
REGION1,RNWSOL,2033,0.0004
REGION1,RNWSOL,2034,0.0004
REGION1,RNWSOL,2035,0.0004
REGION1,RNWSOL,2036,0.0004
REGION1,RNWSOL,2037,0.0004
REGION1,RNWSOL,2038,0.0004
REGION1,RNWSOL,2039,0.0004
REGION1,RNWSOL,2040,0.0004
REGION1,RNWSOL,2048,1.5086
REGION1,RNWSOL,2049,3.0175
REGION1,RNWSOL,2050,3.0175
REGION1,RNWWND,2020,2.0801
REGION1,RNWWND,2021,2.2651
REGION1,RNWWND,2022,2.4444
REGION1,RNWWND,2023,2.6387
REGION1,RNWWND,2024,3.0691
REGION1,RNWWND,2025,3.0691
REGION1,RNWWND,2026,3.1486
REGION1,RNWWND,2027,3.1486
REGION1,RNWWND,2028,3.1486
REGION1,RNWWND,2029,3.1486
REGION1,RNWWND,2030,3.1486
REGION1,RNWWND,2031,3.1486
REGION1,RNWWND,2032,3.1486
REGION1,RNWWND,2033,3.1486
REGION1,RNWWND,2034,3.1486
REGION1,RNWWND,2035,3.1242
REGION1,RNWWND,2036,3.1242
REGION1,RNWWND,2037,3.0785
REGION1,RNWWND,2038,3.0188
REGION1,RNWWND,2039,2.9631
REGION1,RNWWND,2040,2.9631
REGION1,RNWWND,2041,2.9631
REGION1,RNWWND,2042,2.9631
REGION1,RNWWND,2043,2.871
REGION1,RNWWND,2044,2.871
REGION1,RNWWND,2045,2.8614
REGION1,RNWWND,2046,2.8614
REGION1,RNWWND,2047,2.8614
REGION1,RNWWND,2048,2.8614
REGION1,RNWWND,2049,2.8614
REGION1,RNWWND,2050,2.8614
