REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LNDAGRBC1C03,WTRGRCBC1,4,2022,0.074
REGION1,LNDAGRBC1C03,WTRGRCBC1,4,2023,0.074
REGION1,LNDAGRBC1C03,WTRGRCBC1,4,2024,0.074
REGION1,LNDAGRBC1C03,WTRGRCBC1,4,2025,0.074
REGION1,LNDAGRBC1C03,WTRGRCBC1,4,2026,0.074
REGION1,LNDAGRBC1C03,WTRSURBC1,4,2021,1.4
REGION1,LNDAGRBC1C03,WTRSURBC1,4,2022,1.4
REGION1,LNDAGRBC1C03,WTRSURBC1,4,2023,1.4
REGION1,LNDAGRBC1C03,WTRSURBC1,4,2024,1.4
REGION1,LNDAGRBC1C03,WTRSURBC1,4,2025,1.4
REGION1,LNDAGRBC1C03,WTRSURBC1,4,2026,1.4
REGION1,LNDAGRBC1C03,CRPALF,5,2021,0.047
REGION1,LNDAGRBC1C03,CRPALF,5,2022,0.047
REGION1,LNDAGRBC1C03,CRPALF,5,2023,0.047
REGION1,LNDAGRBC1C03,CRPALF,5,2024,0.047
REGION1,LNDAGRBC1C03,CRPALF,5,2025,0.047
REGION1,LNDAGRBC1C03,CRPALF,5,2026,0.047
REGION1,LNDAGRBC1C03,WTREVTBC1,5,2021,0.51
REGION1,LNDAGRBC1C03,WTREVTBC1,5,2022,0.51
REGION1,LNDAGRBC1C03,WTREVTBC1,5,2023,0.51
REGION1,LNDAGRBC1C03,WTREVTBC1,5,2024,0.51
REGION1,LNDAGRBC1C03,WTREVTBC1,5,2025,0.51
REGION1,LNDAGRBC1C03,WTREVTBC1,5,2026,0.51
REGION1,LNDAGRBC1C03,WTRGRCBC1,5,2021,0.076
REGION1,LNDAGRBC1C03,WTRGRCBC1,5,2022,0.076
REGION1,LNDAGRBC1C03,WTRGRCBC1,5,2023,0.076
REGION1,LNDAGRBC1C03,WTRGRCBC1,5,2024,0.076
REGION1,LNDAGRBC1C03,WTRGRCBC1,5,2025,0.076
REGION1,LNDAGRBC1C03,WTRGRCBC1,5,2026,0.076
REGION1,LNDAGRBC1C03,WTRSURBC1,5,2021,1.4
REGION1,LNDAGRBC1C03,WTRSURBC1,5,2022,1.4
REGION1,LNDAGRBC1C03,WTRSURBC1,5,2023,1.4
REGION1,LNDAGRBC1C03,WTRSURBC1,5,2024,1.4
REGION1,LNDAGRBC1C03,WTRSURBC1,5,2025,1.4
REGION1,LNDAGRBC1C03,WTRSURBC1,5,2026,1.4
REGION1,LNDAGRBC1C03,CRPBAR,6,2021,0.80
REGION1,LNDAGRBC1C03,CRPBAR,6,2022,0.80
REGION1,LNDAGRBC1C03,CRPBAR,6,2023,0.80
REGION1,LNDAGRBC1C03,CRPBAR,6,2024,0.80
REGION1,LNDAGRBC1C03,CRPBAR,6,2025,0.80
REGION1,LNDAGRBC1C03,CRPBAR,6,2026,0.80
REGION1,LNDAGRBC1C03,WTREVTBC1,6,2021,0.34
REGION1,LNDAGRBC1C03,WTREVTBC1,6,2022,0.34
REGION1,LNDAGRBC1C03,WTREVTBC1,6,2023,0.34
REGION1,LNDAGRBC1C03,WTREVTBC1,6,2024,0.34
REGION1,LNDAGRBC1C03,WTREVTBC1,6,2025,0.34
REGION1,LNDAGRBC1C03,WTREVTBC1,6,2026,0.34
REGION1,LNDAGRBC1C03,WTRGRCBC1,6,2021,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,6,2022,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,6,2023,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,6,2024,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,6,2025,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,6,2026,0.085
REGION1,LNDAGRBC1C03,WTRSURBC1,6,2021,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,6,2022,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,6,2023,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,6,2024,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,6,2025,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,6,2026,1.6
REGION1,LNDAGRBC1C03,CRPBAR,7,2021,0.50
REGION1,LNDAGRBC1C03,CRPBAR,7,2022,0.50
REGION1,LNDAGRBC1C03,CRPBAR,7,2023,0.50
REGION1,LNDAGRBC1C03,CRPBAR,7,2024,0.50
REGION1,LNDAGRBC1C03,CRPBAR,7,2025,0.50
REGION1,LNDAGRBC1C03,CRPBAR,7,2026,0.50
REGION1,LNDAGRBC1C03,WTREVTBC1,7,2021,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,7,2022,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,7,2023,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,7,2024,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,7,2025,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,7,2026,0.31
REGION1,LNDAGRBC1C03,WTRGRCBC1,7,2021,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,7,2022,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,7,2023,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,7,2024,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,7,2025,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,7,2026,0.086
REGION1,LNDAGRBC1C03,WTRSURBC1,7,2021,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,7,2022,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,7,2023,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,7,2024,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,7,2025,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,7,2026,1.6
REGION1,LNDAGRBC1C03,CRPBAR,8,2021,0.80
REGION1,LNDAGRBC1C03,CRPBAR,8,2022,0.80
REGION1,LNDAGRBC1C03,CRPBAR,8,2023,0.80
REGION1,LNDAGRBC1C03,CRPBAR,8,2024,0.80
REGION1,LNDAGRBC1C03,CRPBAR,8,2025,0.80
REGION1,LNDAGRBC1C03,CRPBAR,8,2026,0.80
REGION1,LNDAGRBC1C03,WTREVTBC1,8,2021,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,8,2022,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,8,2023,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,8,2024,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,8,2025,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,8,2026,0.33
REGION1,LNDAGRBC1C03,WTRGRCBC1,8,2021,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,8,2022,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,8,2023,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,8,2024,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,8,2025,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,8,2026,0.085
REGION1,LNDAGRBC1C03,WTRSURBC1,8,2021,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,8,2022,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,8,2023,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,8,2024,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,8,2025,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,8,2026,1.6
REGION1,LNDAGRBC1C03,CRPBAR,9,2021,0.50
REGION1,LNDAGRBC1C03,CRPBAR,9,2022,0.50
REGION1,LNDAGRBC1C03,CRPBAR,9,2023,0.50
REGION1,LNDAGRBC1C03,CRPBAR,9,2024,0.50
REGION1,LNDAGRBC1C03,CRPBAR,9,2025,0.50
REGION1,LNDAGRBC1C03,CRPBAR,9,2026,0.50
REGION1,LNDAGRBC1C03,WTREVTBC1,9,2021,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,9,2022,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,9,2023,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,9,2024,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,9,2025,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,9,2026,0.31
REGION1,LNDAGRBC1C03,WTRGRCBC1,9,2021,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,9,2022,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,9,2023,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,9,2024,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,9,2025,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,9,2026,0.086
REGION1,LNDAGRBC1C03,WTRSURBC1,9,2021,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,9,2022,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,9,2023,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,9,2024,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,9,2025,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,9,2026,1.6
REGION1,LNDAGRBC1C03,CRPBAR,10,2021,0.22
REGION1,LNDAGRBC1C03,CRPBAR,10,2022,0.22
REGION1,LNDAGRBC1C03,CRPBAR,10,2023,0.22
REGION1,LNDAGRBC1C03,CRPBAR,10,2024,0.22
REGION1,LNDAGRBC1C03,CRPBAR,10,2025,0.22
REGION1,LNDAGRBC1C03,CRPBAR,10,2026,0.22
REGION1,LNDAGRBC1C03,WTREVTBC1,10,2021,0.26
REGION1,LNDAGRBC1C03,WTREVTBC1,10,2022,0.26
REGION1,LNDAGRBC1C03,WTREVTBC1,10,2023,0.26
REGION1,LNDAGRBC1C03,WTREVTBC1,10,2024,0.26
REGION1,LNDAGRBC1C03,WTREVTBC1,10,2025,0.26
REGION1,LNDAGRBC1C03,WTREVTBC1,10,2026,0.26
REGION1,LNDAGRBC1C03,WTRGRCBC1,10,2021,0.089
REGION1,LNDAGRBC1C03,WTRGRCBC1,10,2022,0.089
REGION1,LNDAGRBC1C03,WTRGRCBC1,10,2023,0.089
REGION1,LNDAGRBC1C03,WTRGRCBC1,10,2024,0.089
REGION1,LNDAGRBC1C03,WTRGRCBC1,10,2025,0.089
REGION1,LNDAGRBC1C03,WTRGRCBC1,10,2026,0.089
REGION1,LNDAGRBC1C03,WTRSURBC1,10,2021,1.7
REGION1,LNDAGRBC1C03,WTRSURBC1,10,2022,1.7
REGION1,LNDAGRBC1C03,WTRSURBC1,10,2023,1.7
REGION1,LNDAGRBC1C03,WTRSURBC1,10,2024,1.7
REGION1,LNDAGRBC1C03,WTRSURBC1,10,2025,1.7
REGION1,LNDAGRBC1C03,WTRSURBC1,10,2026,1.7
REGION1,LNDAGRBC1C03,CRPMAI,11,2021,0.076
REGION1,LNDAGRBC1C03,CRPMAI,11,2022,0.076
REGION1,LNDAGRBC1C03,CRPMAI,11,2023,0.076
REGION1,LNDAGRBC1C03,CRPMAI,11,2024,0.076
REGION1,LNDAGRBC1C03,CRPMAI,11,2025,0.076
REGION1,LNDAGRBC1C03,CRPMAI,11,2026,0.076
REGION1,LNDAGRBC1C03,WTREVTBC1,11,2021,0.067
REGION1,LNDAGRBC1C03,WTREVTBC1,11,2022,0.067
REGION1,LNDAGRBC1C03,WTREVTBC1,11,2023,0.067
REGION1,LNDAGRBC1C03,WTREVTBC1,11,2024,0.067
REGION1,LNDAGRBC1C03,WTREVTBC1,11,2025,0.067
REGION1,LNDAGRBC1C03,WTREVTBC1,11,2026,0.067
REGION1,LNDAGRBC1C03,WTRGRCBC1,11,2021,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,11,2022,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,11,2023,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,11,2024,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,11,2025,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,11,2026,0.099
REGION1,LNDAGRBC1C03,WTRSURBC1,11,2021,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,11,2022,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,11,2023,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,11,2024,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,11,2025,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,11,2026,1.8
REGION1,LNDAGRBC1C03,CRPMAI,12,2021,0.049
REGION1,LNDAGRBC1C03,CRPMAI,12,2022,0.049
REGION1,LNDAGRBC1C03,CRPMAI,12,2023,0.049
REGION1,LNDAGRBC1C03,CRPMAI,12,2024,0.049
REGION1,LNDAGRBC1C03,CRPMAI,12,2025,0.049
REGION1,LNDAGRBC1C03,CRPMAI,12,2026,0.049
REGION1,LNDAGRBC1C03,WTREVTBC1,12,2021,0.063
REGION1,LNDAGRBC1C03,WTREVTBC1,12,2022,0.063
REGION1,LNDAGRBC1C03,WTREVTBC1,12,2023,0.063
REGION1,LNDAGRBC1C03,WTREVTBC1,12,2024,0.063
REGION1,LNDAGRBC1C03,WTREVTBC1,12,2025,0.063
REGION1,LNDAGRBC1C03,WTREVTBC1,12,2026,0.063
REGION1,LNDAGRBC1C03,WTRGRCBC1,12,2021,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,12,2022,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,12,2023,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,12,2024,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,12,2025,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,12,2026,0.099
REGION1,LNDAGRBC1C03,WTRSURBC1,12,2021,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,12,2022,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,12,2023,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,12,2024,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,12,2025,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,12,2026,1.8
REGION1,LNDAGRBC1C03,CRPMAI,13,2021,0.066
REGION1,LNDAGRBC1C03,CRPMAI,13,2022,0.066
REGION1,LNDAGRBC1C03,CRPMAI,13,2023,0.066
REGION1,LNDAGRBC1C03,CRPMAI,13,2024,0.066
REGION1,LNDAGRBC1C03,CRPMAI,13,2025,0.066
REGION1,LNDAGRBC1C03,CRPMAI,13,2026,0.066
REGION1,LNDAGRBC1C03,WTREVTBC1,13,2021,0.060
REGION1,LNDAGRBC1C03,WTREVTBC1,13,2022,0.060
REGION1,LNDAGRBC1C03,WTREVTBC1,13,2023,0.060
REGION1,LNDAGRBC1C03,WTREVTBC1,13,2024,0.060
REGION1,LNDAGRBC1C03,WTREVTBC1,13,2025,0.060
REGION1,LNDAGRBC1C03,WTREVTBC1,13,2026,0.060
REGION1,LNDAGRBC1C03,WTRGRCBC1,13,2021,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,13,2022,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,13,2023,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,13,2024,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,13,2025,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,13,2026,0.099
REGION1,LNDAGRBC1C03,WTRSURBC1,13,2021,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,13,2022,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,13,2023,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,13,2024,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,13,2025,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,13,2026,1.8
REGION1,LNDAGRBC1C03,CRPMAI,14,2021,0.045
REGION1,LNDAGRBC1C03,CRPMAI,14,2022,0.045
REGION1,LNDAGRBC1C03,CRPMAI,14,2023,0.045
REGION1,LNDAGRBC1C03,CRPMAI,14,2024,0.045
REGION1,LNDAGRBC1C03,CRPMAI,14,2025,0.045
REGION1,LNDAGRBC1C03,CRPMAI,14,2026,0.045
REGION1,LNDAGRBC1C03,WTREVTBC1,14,2021,0.059
REGION1,LNDAGRBC1C03,WTREVTBC1,14,2022,0.059
REGION1,LNDAGRBC1C03,WTREVTBC1,14,2023,0.059
REGION1,LNDAGRBC1C03,WTREVTBC1,14,2024,0.059
REGION1,LNDAGRBC1C03,WTREVTBC1,14,2025,0.059
REGION1,LNDAGRBC1C03,WTREVTBC1,14,2026,0.059
REGION1,LNDAGRBC1C03,WTRGRCBC1,14,2021,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,14,2022,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,14,2023,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,14,2024,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,14,2025,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,14,2026,0.099
REGION1,LNDAGRBC1C03,WTRSURBC1,14,2021,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,14,2022,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,14,2023,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,14,2024,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,14,2025,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,14,2026,1.8
REGION1,LNDAGRBC1C03,CRPMAI,15,2021,0.021
REGION1,LNDAGRBC1C03,CRPMAI,15,2022,0.021
REGION1,LNDAGRBC1C03,CRPMAI,15,2023,0.021
REGION1,LNDAGRBC1C03,CRPMAI,15,2024,0.021
REGION1,LNDAGRBC1C03,CRPMAI,15,2025,0.021
REGION1,LNDAGRBC1C03,CRPMAI,15,2026,0.021
REGION1,LNDAGRBC1C03,WTREVTBC1,15,2021,0.054
REGION1,LNDAGRBC1C03,WTREVTBC1,15,2022,0.054
REGION1,LNDAGRBC1C03,WTREVTBC1,15,2023,0.054
REGION1,LNDAGRBC1C03,WTREVTBC1,15,2024,0.054
REGION1,LNDAGRBC1C03,WTREVTBC1,15,2025,0.054
REGION1,LNDAGRBC1C03,WTREVTBC1,15,2026,0.054
REGION1,LNDAGRBC1C03,WTRGRCBC1,15,2021,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,15,2022,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,15,2023,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,15,2024,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,15,2025,0.099
REGION1,LNDAGRBC1C03,WTRGRCBC1,15,2026,0.099
REGION1,LNDAGRBC1C03,WTRSURBC1,15,2021,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,15,2022,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,15,2023,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,15,2024,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,15,2025,1.8
REGION1,LNDAGRBC1C03,WTRSURBC1,15,2026,1.8
REGION1,LNDAGRBC1C03,CRPOAT,16,2021,0.44
REGION1,LNDAGRBC1C03,CRPOAT,16,2022,0.44
REGION1,LNDAGRBC1C03,CRPOAT,16,2023,0.44
REGION1,LNDAGRBC1C03,CRPOAT,16,2024,0.44
REGION1,LNDAGRBC1C03,CRPOAT,16,2025,0.44
REGION1,LNDAGRBC1C03,CRPOAT,16,2026,0.44
REGION1,LNDAGRBC1C03,WTREVTBC1,16,2021,0.36
REGION1,LNDAGRBC1C03,WTREVTBC1,16,2022,0.36
REGION1,LNDAGRBC1C03,WTREVTBC1,16,2023,0.36
REGION1,LNDAGRBC1C03,WTREVTBC1,16,2024,0.36
REGION1,LNDAGRBC1C03,WTREVTBC1,16,2025,0.36
REGION1,LNDAGRBC1C03,WTREVTBC1,16,2026,0.36
REGION1,LNDAGRBC1C03,WTRGRCBC1,16,2021,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,16,2022,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,16,2023,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,16,2024,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,16,2025,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,16,2026,0.086
REGION1,LNDAGRBC1C03,WTRSURBC1,16,2021,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,16,2022,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,16,2023,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,16,2024,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,16,2025,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,16,2026,1.6
REGION1,LNDAGRBC1C03,CRPOAT,17,2021,0.28
REGION1,LNDAGRBC1C03,CRPOAT,17,2022,0.28
REGION1,LNDAGRBC1C03,CRPOAT,17,2023,0.28
REGION1,LNDAGRBC1C03,CRPOAT,17,2024,0.28
REGION1,LNDAGRBC1C03,CRPOAT,17,2025,0.28
REGION1,LNDAGRBC1C03,CRPOAT,17,2026,0.28
REGION1,LNDAGRBC1C03,WTREVTBC1,17,2021,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,17,2022,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,17,2023,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,17,2024,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,17,2025,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,17,2026,0.33
REGION1,LNDAGRBC1C03,WTRGRCBC1,17,2021,0.087
REGION1,LNDAGRBC1C03,WTRGRCBC1,17,2022,0.087
REGION1,LNDAGRBC1C03,WTRGRCBC1,17,2023,0.087
REGION1,LNDAGRBC1C03,WTRGRCBC1,17,2024,0.087
REGION1,LNDAGRBC1C03,WTRGRCBC1,17,2025,0.087
REGION1,LNDAGRBC1C03,WTRGRCBC1,17,2026,0.087
REGION1,LNDAGRBC1C03,WTRSURBC1,17,2021,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,17,2022,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,17,2023,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,17,2024,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,17,2025,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,17,2026,1.6
REGION1,LNDAGRBC1C03,CRPOAT,18,2021,0.41
REGION1,LNDAGRBC1C03,CRPOAT,18,2022,0.41
REGION1,LNDAGRBC1C03,CRPOAT,18,2023,0.41
REGION1,LNDAGRBC1C03,CRPOAT,18,2024,0.41
REGION1,LNDAGRBC1C03,CRPOAT,18,2025,0.41
REGION1,LNDAGRBC1C03,CRPOAT,18,2026,0.41
REGION1,LNDAGRBC1C03,WTREVTBC1,18,2021,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,18,2022,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,18,2023,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,18,2024,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,18,2025,0.33
REGION1,LNDAGRBC1C03,WTREVTBC1,18,2026,0.33
REGION1,LNDAGRBC1C03,WTRGRCBC1,18,2021,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,18,2022,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,18,2023,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,18,2024,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,18,2025,0.085
REGION1,LNDAGRBC1C03,WTRGRCBC1,18,2026,0.085
REGION1,LNDAGRBC1C03,WTRSURBC1,18,2021,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,18,2022,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,18,2023,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,18,2024,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,18,2025,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,18,2026,1.6
REGION1,LNDAGRBC1C03,CRPOAT,19,2021,0.27
REGION1,LNDAGRBC1C03,CRPOAT,19,2022,0.27
REGION1,LNDAGRBC1C03,CRPOAT,19,2023,0.27
REGION1,LNDAGRBC1C03,CRPOAT,19,2024,0.27
REGION1,LNDAGRBC1C03,CRPOAT,19,2025,0.27
REGION1,LNDAGRBC1C03,CRPOAT,19,2026,0.27
REGION1,LNDAGRBC1C03,WTREVTBC1,19,2021,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,19,2022,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,19,2023,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,19,2024,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,19,2025,0.31
REGION1,LNDAGRBC1C03,WTREVTBC1,19,2026,0.31
REGION1,LNDAGRBC1C03,WTRGRCBC1,19,2021,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,19,2022,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,19,2023,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,19,2024,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,19,2025,0.086
REGION1,LNDAGRBC1C03,WTRGRCBC1,19,2026,0.086
REGION1,LNDAGRBC1C03,WTRSURBC1,19,2021,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,19,2022,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,19,2023,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,19,2024,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,19,2025,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,19,2026,1.6
REGION1,LNDAGRBC1C03,CRPOAT,20,2021,0.13
REGION1,LNDAGRBC1C03,CRPOAT,20,2022,0.13
REGION1,LNDAGRBC1C03,CRPOAT,20,2023,0.13
REGION1,LNDAGRBC1C03,CRPOAT,20,2024,0.13
REGION1,LNDAGRBC1C03,CRPOAT,20,2025,0.13
REGION1,LNDAGRBC1C03,CRPOAT,20,2026,0.13
REGION1,LNDAGRBC1C03,WTREVTBC1,20,2021,0.28
REGION1,LNDAGRBC1C03,WTREVTBC1,20,2022,0.28
REGION1,LNDAGRBC1C03,WTREVTBC1,20,2023,0.28
REGION1,LNDAGRBC1C03,WTREVTBC1,20,2024,0.28
REGION1,LNDAGRBC1C03,WTREVTBC1,20,2025,0.28
REGION1,LNDAGRBC1C03,WTREVTBC1,20,2026,0.28
REGION1,LNDAGRBC1C03,WTRGRCBC1,20,2021,0.088
REGION1,LNDAGRBC1C03,WTRGRCBC1,20,2022,0.088
REGION1,LNDAGRBC1C03,WTRGRCBC1,20,2023,0.088
REGION1,LNDAGRBC1C03,WTRGRCBC1,20,2024,0.088
REGION1,LNDAGRBC1C03,WTRGRCBC1,20,2025,0.088
REGION1,LNDAGRBC1C03,WTRGRCBC1,20,2026,0.088
REGION1,LNDAGRBC1C03,WTRSURBC1,20,2021,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,20,2022,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,20,2023,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,20,2024,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,20,2025,1.6
REGION1,LNDAGRBC1C03,WTRSURBC1,20,2026,1.6
REGION1,LNDAGRBC1C03,CRPOTH,21,2021,0.12
REGION1,LNDAGRBC1C03,CRPOTH,21,2022,0.12
REGION1,LNDAGRBC1C03,CRPOTH,21,2023,0.12
REGION1,LNDAGRBC1C03,CRPOTH,21,2024,0.12
REGION1,LNDAGRBC1C03,CRPOTH,21,2025,0.12
REGION1,LNDAGRBC1C03,CRPOTH,21,2026,0.12
